onset	duration	trial_type	category_nr	exemplar_nr	test_image_nr	things_category_nr	things_exemplar_nr	response_time	file_path
3.0	0.5	exp	615	3	n/a	1587.0	3.0	n/a	sunroof/sunroof_03s.jpg
7.5	0.5	exp	56	3	n/a	132.0	3.0	n/a	birdhouse/birdhouse_03s.jpg
12.0	0.5	exp	357	3	n/a	909.0	3.0	n/a	lectern/lectern_03s.jpg
16.5	0.5	catch	721	38	n/a	n/a	n/a	0.999	catch038.jpg
21.0	0.5	test	5	13	1.0	13.0	14.0	n/a	alligator/alligator_14n.jpg
25.5	0.5	exp	686	3	n/a	1765.0	3.0	n/a	violin/violin_03n.jpg
30.0	0.5	catch	721	5	n/a	n/a	n/a	0.992	catch005.jpg
34.5	0.5	exp	616	3	n/a	1589.0	3.0	n/a	sushi/sushi_03s.jpg
39.0	0.5	exp	64	3	n/a	149.0	3.0	n/a	blowtorch/blowtorch_03s.jpg
43.5	0.5	exp	90	3	n/a	210.0	3.0	n/a	bucket/bucket_03s.jpg
48.0	0.5	exp	628	3	n/a	1617.0	3.0	n/a	tag/tag_03s.jpg
52.5	0.5	exp	493	3	n/a	1234.0	3.0	n/a	pothole/pothole_03n.jpg
57.0	0.5	exp	685	3	n/a	1764.0	3.0	n/a	viewfinder/viewfinder_03s.jpg
61.5	0.5	exp	46	3	n/a	114.0	3.0	n/a	beer/beer_03s.jpg
66.0	0.5	exp	150	3	n/a	353.0	3.0	n/a	clay/clay_03s.jpg
70.5	0.5	exp	688	3	n/a	1774.0	3.0	n/a	walker1/walker1_03s.jpg
75.0	0.5	exp	285	3	n/a	707.0	3.0	n/a	grasshopper/grasshopper_03s.jpg
79.5	0.5	exp	273	3	n/a	678.0	3.0	n/a	glass/glass_03s.jpg
84.0	0.5	catch	721	47	n/a	n/a	n/a	1.124	catch047.jpg
88.5	0.5	exp	245	3	n/a	591.0	3.0	n/a	fire/fire_03s.jpg
93.0	0.5	exp	588	3	n/a	1510.0	3.0	n/a	speaker/speaker_03s.jpg
97.5	0.5	catch	721	78	n/a	n/a	n/a	0.885	catch078.jpg
102.0	0.5	exp	52	3	n/a	124.0	3.0	n/a	bike/bike_03s.jpg
106.5	0.5	exp	270	3	n/a	670.0	3.0	n/a	gel/gel_03s.jpg
111.0	0.5	exp	70	3	n/a	160.0	3.0	n/a	bolt/bolt_03s.jpg
115.5	0.5	catch	721	42	n/a	n/a	n/a	1.069	catch042.jpg
120.0	0.5	test	50	13	12.0	121.0	16.0	n/a	bench/bench_16n.jpg
124.5	0.5	exp	523	3	n/a	1309.0	3.0	n/a	ribbon/ribbon_03s.jpg
129.0	0.5	exp	601	3	n/a	1545.0	3.0	n/a	steak/steak_03s.jpg
