onset	duration	trial_type	condition	response_time	error_flag
0.1925980000232812	1.0557299999927636	0.0	00183__000000113282.jpg	0.0	
3.5977270000148565	1.0630369999853428	0.0	00140__000000531719.jpg	0.0	
7.34292400002596	1.0901259999955073	0.0	00060__000000572949.jpg	0.0	
11.467041000025349	1.0759719999914523	0.0	00099__000000515040.jpg	0.0	
14.993528000020888	1.0592089999991003	0.0	00139__000000333474.jpg	0.0	
18.996257000020705	1.0847059999941848	0.0	00104__000000186952.jpg	0.0	
22.66697700001532	1.0769600000057835	0.0	00008__000000354639.jpg	0.0	
26.88450700000976	1.0757640000083484	0.0	00158__000000117098.jpg	0.0	
30.91791000001831	1.056708999996772	0.0	blank	0.0	
34.216151000000536	1.1037219999998342	0.0	00089__000000487338.jpg	0.0	
38.327301000012085	1.0665659999940544	0.0	00120__000000062740.jpg	0.0	
41.951348000002326	1.0637550000101328	0.0	00045__000000401384.jpg	0.0	
46.04898099999991	1.1196550000167915	0.0	00121__000000203438.jpg	0.0	
49.76921700002276	1.0819499999925029	0.0	00053__000000425465.jpg	0.0	
53.80316300000413	1.0778130000107922	1.0	blank	0.577513	
57.09968000001391	1.1045319999975618	0.0	00043__000000044977.jpg	0.0	
61.3114100000239	1.0861799999838695	0.0	00077__000000428612.jpg	0.0	
64.73439100000542	1.076786000019638	0.0	00005__000000263582.jpg	0.0	
68.76144600001862	1.0668000000005122	0.0	00073__000000345802.jpg	0.0	
72.98409400001401	1.0706429999845568	0.0	00151__000000575432.jpg	0.0	
76.495093000005	1.091394000017317	0.0	00167__000000522464.jpg	0.0	
79.81690200002049	1.0816039999772329	0.0	00209__000000065213.jpg	0.0	
83.63588300000993	1.0625869999930728	0.0	00010__000000312329.jpg	0.0	
87.6679910000239	1.0636939999822062	0.0	00247__000000397500.jpg	0.0	
91.36514000000898	1.0861910000094213	0.0	00006__000000544731.jpg	0.0	
95.61862700001802	1.0638299999991432	0.0	00024__000000330348.jpg	0.0	
98.83294900000328	1.0496759999950882	1.0	blank	0.643561	
102.30393500000356	1.0826349999988452	0.0	00162__000000069344.jpg	0.0	
105.81280500002322	1.0670699999900537	0.0	00205__000000130096.jpg	0.0	
109.16291199999978	1.0668700000096578	0.0	00071__000000415912.jpg	0.0	
112.6875290000171	1.058896000002278	0.0	00204__000000307435.jpg	0.0	
116.79658200000996	1.0936759999895005	0.0	00087__000000422755.jpg	0.0	
120.9300070000172	1.06666199999745	0.0	00157__000000412544.jpg	0.0	
124.75264099999912	1.079161000001477	0.0	00220__000000394681.jpg	0.0	
128.46871900002589	1.082680999999866	0.0	00025__000000205059.jpg	0.0	
132.28030400001444	1.0779850000108129	0.0	00198__000000324688.jpg	0.0	
136.1388690000167	1.0593269999953918	0.0	00127__000000200613.jpg	0.0	
139.8639340000227	1.066897999990033	0.0	blank	0.0	
144.10441100000753	1.0695129999949131	0.0	00024__000000442531.jpg	0.0	
147.7474130000046	1.0667640000174288	0.0	00177__000000540203.jpg	0.0	
151.85288300001412	1.1038720000069588	0.0	00066__000000228450.jpg	0.0	
155.19767500000307	1.066744000010658	0.0	00022__000000247971.jpg	0.0	
159.03114300000016	1.0850870000140276	0.0	00137__000000030455.jpg	0.0	
162.55283700002474	1.080324999988079	0.0	00161__000000491204.jpg	0.0	
166.76473700001952	1.066940999997314	0.0	00177__000000032598.jpg	0.0	
170.58878200000618	1.0838180000137072	0.0	00066__000000299489.jpg	0.0	
173.80573000002187	1.0760299999965357	0.0	00220__000000357568.jpg	0.0	
177.83161400002427	1.0666280000004915	0.0	00138__000000011052.jpg	0.0	
181.5552069999976	1.1023890000069514	0.0	00054__000000290689.jpg	0.0	
185.5692450000206	1.0964459999813698	0.0	00013__000000011726.jpg	0.0	
189.18938399999752	1.083074000023771	0.0	00061__000000273909.jpg	0.0	
192.49909399999888	1.0917220000119414	0.0	blank	0.0	
195.9155299999984	1.0672520000080112	0.0	00015__000000275642.jpg	0.0	
199.9653560000006	1.0844080000242684	0.0	00108__000000298360.jpg	0.0	
204.1222950000083	1.0666159999964293	0.0	00208__000000503951.jpg	0.0	
207.8325380000169	1.0671180000063032	0.0	00225__000000312894.jpg	0.0	
211.06589300002088	1.083427000005031	0.0	00005__000000252407.jpg	0.0	
214.92359300001408	1.058904999983497	1.0	blank	0.44899	
219.15500300002168	1.0802269999985583	0.0	00119__000000012661.jpg	0.0	
223.19959900001413	1.0539130000106525	0.0	00036__000000008195.jpg	0.0	
227.32368600001791	1.060571999987587	0.0	00107__000000032533.jpg	0.0	
231.24947599999723	1.055398000025889	0.0	00216__000000464787.jpg	0.0	
234.86799900000915	1.0658410000032743	0.0	00114__000000265635.jpg	0.0	
238.88350300001912	1.0670950000057928	0.0	00095__000000578567.jpg	0.0	
242.12382700000308	1.1006210000196006	0.0	00203__000000570486.jpg	0.0	
245.65069700000456	1.1088830000080634	0.0	00133__000000230272.jpg	0.0	
249.40053800001624	1.0551029999915045	0.0	00000__000000562916.jpg	0.0	
252.72523300000464	1.0759090000065044	0.0	00094__000000535307.jpg	0.0	
256.55057099999976	1.0694190000067465	0.0	00186__000000184499.jpg	0.0	
260.1845860000176	1.049725999997463	1.0	blank	0.667896	
263.9901800000225	1.0586590000020806	0.0	00155__000000398177.jpg	0.0	
267.33447400000296	1.0936880000226663	0.0	00001__000000085046.jpg	0.0	
271.4576370000141	1.0600479999848176	0.0	00134__000000469977.jpg	0.0	
274.8012250000029	1.092428000003565	0.0	00160__000000124072.jpg	0.0	
278.40162700001383	1.0664769999857526	0.0	00073__000000472772.jpg	0.0	
282.55822000000626	1.0508630000113044	0.0	blank	0.0	
285.88506800000323	1.066675000009127	0.0	00207__000000042683.jpg	0.0	
289.7911380000005	1.0697460000228602	0.0	00036__000000095891.jpg	0.0	
293.2019700000237	1.067126999987522	0.0	00105__000000295370.jpg	0.0	
297.0185750000237	1.0780989999766462	0.0	00199__000000515531.jpg	0.0	
300.94134200000553	1.0793220000050496	0.0	00166__000000077178.jpg	0.0	
304.55254800000694	1.0497880000039004	1.0	blank	0.547838	
308.2357699999993	1.0783570000203326	0.0	00183__000000358024.jpg	0.0	
311.8598700000148	1.0802740000071935	0.0	00051__000000352654.jpg	0.0	
316.1095360000036	1.076232000021264	0.0	00164__000000154590.jpg	0.0	
320.13619000001927	1.0876419999985956	0.0	00009__000000028903.jpg	0.0	
323.8760840000177	1.0822880000050643	0.0	00017__000000130610.jpg	0.0	
327.8029590000224	1.06706000000122	0.0	00058__000000290946.jpg	0.0	
331.919767000014	1.0671129999973346	0.0	00205__000000081954.jpg	0.0	
335.64610000001267	1.0680439999850933	0.0	blank	0.0	
338.9780220000248	1.0587739999755286	0.0	00023__000000382453.jpg	0.0	
342.22034100000747	1.0665809999918563	0.0	00095__000000435575.jpg	0.0	
346.43694000001415	1.0674759999965318	0.0	00110__000000129739.jpg	0.0	
349.73975900001824	1.0897839999815917	0.0	00202__000000554453.jpg	0.0	
353.9539190000214	1.1084659999760331	0.0	00185__000000459184.jpg	0.0	
357.4039080000075	1.0787509999936449	0.0	00192__000000424279.jpg	0.0	
360.7742660000222	1.0829669999948237	0.0	00178__000000115033.jpg	0.0	
364.8944690000208	1.0767129999876488	0.0	00043__000000052394.jpg	0.0	
369.004402999999	1.1095320000022184	0.0	00248__000000042675.jpg	0.0	
372.5046090000251	1.0835229999793228	0.0	00057__000000121562.jpg	0.0	
375.9255859999976	1.082220000011148	0.0	00055__000000534274.jpg	0.0	
379.9380390000006	1.0861600000062026	0.0	00078__000000071495.jpg	0.0	
383.8881550000224	1.054764000000432	0.0	00225__000000040143.jpg	0.0	
387.9945500000031	1.0604279999970458	0.0	00190__000000072902.jpg	0.0	
391.6112940000021	1.1029930000077002	0.0	00202__000000133697.jpg	0.0	
395.2428780000191	1.058374999993248	0.0	00116__000000036739.jpg	0.0	
398.4552960000001	1.0877200000104494	0.0	00194__000000119665.jpg	0.0	
402.2119250000105	1.050985999987461	0.0	blank	0.0	
405.53880700000445	1.085614000010537	0.0	00105__000000390322.jpg	0.0	
408.9721570000111	1.066288000001805	0.0	00243__000000310865.jpg	0.0	
412.889159000013	1.0668770000047516	0.0	00097__000000135996.jpg	0.0	
416.7130720000132	1.0816789999953471	0.0	00020__000000269597.jpg	0.0	
420.730229000008	1.0771529999910854	0.0	00078__000000216851.jpg	0.0	
424.9394570000004	1.0669940000225324	0.0	00023__000000048907.jpg	0.0	
428.3561430000118	1.1106840000138618	0.0	00016__000000238911.jpg	0.0	
431.6968679999991	1.0759090000065044	0.0	00221__000000109945.jpg	0.0	
435.0231410000124	1.0582029999932274	0.0	00237__000000496399.jpg	0.0	
438.55626199999824	1.1004640000173822	0.0	00075__000000089571.jpg	0.0	
442.26379700002144	1.076170999993337	0.0	00194__000000528275.jpg	0.0	
445.5972820000025	1.0828489999985322	0.0	00048__000000080082.jpg	0.0	
449.11362700001337	1.0936079999955837	0.0	00039__000000309585.jpg	0.0	
452.7403259999992	1.0844170000054874	0.0	00141__000000322103.jpg	0.0	
456.0618520000135	1.0557369999878574	0.0	00089__000000364659.jpg	0.0	
459.2975510000251	1.0764519999793265	0.0	00227__000000305576.jpg	0.0	
462.6294409999973	1.1033129999996163	0.0	00249__000000055418.jpg	0.0	
466.2293179999979	1.1026480000000447	0.0	00093__000000230117.jpg	0.0	
469.9575630000036	1.0663599999970756	0.0	00231__000000005256.jpg	0.0	
473.8909990000248	1.0666789999813773	0.0	00113__000000107564.jpg	0.0	
477.39397000000463	1.065128000016557	0.0	00093__000000510254.jpg	0.0	
481.32446800000616	1.0571789999958128	0.0	00011__000000383513.jpg	0.0	
485.35790200001793	1.0669429999834392	0.0	00158__000000062707.jpg	0.0	
489.1915160000208	1.054273999994621	0.0	00195__000000264957.jpg	0.0	
492.4415560000052	1.0833440000133123	0.0	00034__000000149410.jpg	0.0	
495.97503900001175	1.0667360000079498	0.0	00080__000000294323.jpg	0.0	
499.5083610000147	1.1100680000090506	0.0	00222__000000378638.jpg	0.0	
503.2418150000158	1.0848110000079032	0.0	00218__000000162768.jpg	0.0	
506.9421940000029	1.0921350000135135	0.0	00063__000000475902.jpg	0.0	
510.4753900000069	1.0861349999904633	0.0	00170__000000507278.jpg	0.0	
514.1925620000111	1.049594000010984	0.0	blank	0.0	
517.6970950000104	1.0799589999951422	0.0	00198__000000335208.jpg	0.0	
521.525754000002	1.0881159999989904	0.0	00059__000000108572.jpg	0.0	
524.8426690000051	1.085372000001371	0.0	00239__000000289816.jpg	0.0	
528.3928080000042	1.0670779999927618	0.0	00223__000000131312.jpg	0.0	
531.8139890000166	1.0617550000024494	0.0	00045__000000458891.jpg	0.0	
