onset	duration	trial_type	response_time	sample	value
3.4182000000	0.0002000000	stimulus	n/a	34182.0000000000	tib1
3.6903000000	0.0002000000	stimulus	n/a	36903.0000000000	tib2
3.9644000000	0.0002000000	stimulus	n/a	39644.0000000000	tib2
4.2065000000	0.0002000000	stimulus	n/a	42065.0000000000	tib1
4.4567000000	0.0002000000	stimulus	n/a	44567.0000000000	tib2
4.7099000000	0.0002000000	stimulus	n/a	47099.0000000000	tib1
4.9480000000	0.0002000000	stimulus	n/a	49480.0000000000	tib2
5.1981000000	0.0002000000	stimulus	n/a	51981.0000000000	tib12
5.4802000000	0.0002000000	stimulus	n/a	54802.0000000000	tib12
5.7403000000	0.0002000000	stimulus	n/a	57403.0000000000	tib1
6.0083000000	0.0002000000	stimulus	n/a	60083.0000000000	tib2
6.2625000000	0.0002000000	stimulus	n/a	62625.0000000000	tib12
6.5105000000	0.0002000000	stimulus	n/a	65105.0000000000	tib2
6.7786000000	0.0002000000	stimulus	n/a	67786.0000000000	tib1
7.0308000000	0.0002000000	stimulus	n/a	70308.0000000000	tib12
7.2849000000	0.0002000000	stimulus	n/a	72849.0000000000	tib1
7.5503000000	0.0002000000	stimulus	n/a	75503.0000000000	tib12
7.7914000000	0.0002000000	stimulus	n/a	77914.0000000000	tib2
8.0495000000	0.0002000000	stimulus	n/a	80495.0000000000	tib12
8.3036000000	0.0002000000	stimulus	n/a	83036.0000000000	tib1
8.5719000000	0.0002000000	stimulus	n/a	85719.0000000000	tib1
8.8130000000	0.0002000000	stimulus	n/a	88130.0000000000	tib12
9.0900000000	0.0002000000	stimulus	n/a	90900.0000000000	tib12
9.3311000000	0.0002000000	stimulus	n/a	93311.0000000000	tib2
9.5892000000	0.0002000000	stimulus	n/a	95892.0000000000	tib12
9.8533000000	0.0002000000	stimulus	n/a	98533.0000000000	tib12
10.0893000000	0.0002000000	stimulus	n/a	100893.0000000000	tib12
10.3437000000	0.0002000000	stimulus	n/a	103437.0000000000	tib2
10.5918000000	0.0002000000	stimulus	n/a	105918.0000000000	tib2
10.8368000000	0.0002000000	stimulus	n/a	108368.0000000000	tib12
11.0749000000	0.0002000000	stimulus	n/a	110749.0000000000	tib12
11.3510000000	0.0002000000	stimulus	n/a	113510.0000000000	tib2
11.6230000000	0.0002000000	stimulus	n/a	116230.0000000000	tib1
11.8901000000	0.0002000000	stimulus	n/a	118901.0000000000	tib2
12.1671000000	0.0002000000	stimulus	n/a	121671.0000000000	tib12
12.4253000000	0.0002000000	stimulus	n/a	124253.0000000000	tib1
