onset	duration	trial_type	response_time	sample	value
5.1407000000	0.0002000000	stimulus	n/a	51407.0000000000	med12
5.4177000000	0.0002000000	stimulus	n/a	54177.0000000000	med2
5.6877000000	0.0002000000	stimulus	n/a	56877.0000000000	med12
5.9337000000	0.0002000000	stimulus	n/a	59337.0000000000	med1
6.2089000000	0.0002000000	stimulus	n/a	62089.0000000000	med2
6.4909000000	0.0002000000	stimulus	n/a	64909.0000000000	med1
6.7313000000	0.0002000000	stimulus	n/a	67313.0000000000	med2
6.9735000000	0.0002000000	stimulus	n/a	69735.0000000000	med2
7.2486000000	0.0002000000	stimulus	n/a	72486.0000000000	med12
7.5110000000	0.0002000000	stimulus	n/a	75110.0000000000	med2
7.7701000000	0.0002000000	stimulus	n/a	77701.0000000000	med1
8.0573000000	0.0002000000	stimulus	n/a	80573.0000000000	med12
8.3138000000	0.0002000000	stimulus	n/a	83138.0000000000	med2
8.5928000000	0.0002000000	stimulus	n/a	85928.0000000000	med12
8.8335000000	0.0002000000	stimulus	n/a	88335.0000000000	med12
9.1017000000	0.0002000000	stimulus	n/a	91017.0000000000	med12
9.3529000000	0.0002000000	stimulus	n/a	93529.0000000000	med2
9.6169000000	0.0002000000	stimulus	n/a	96169.0000000000	med12
9.8920000000	0.0002000000	stimulus	n/a	98920.0000000000	med2
10.1643000000	0.0002000000	stimulus	n/a	101643.0000000000	med1
10.4403000000	0.0002000000	stimulus	n/a	104403.0000000000	med12
10.6854000000	0.0002000000	stimulus	n/a	106854.0000000000	med2
10.9685000000	0.0002000000	stimulus	n/a	109685.0000000000	med12
11.2386000000	0.0002000000	stimulus	n/a	112386.0000000000	med1
11.4946000000	0.0002000000	stimulus	n/a	114946.0000000000	med2
11.7436000000	0.0002000000	stimulus	n/a	117436.0000000000	med12
12.0116000000	0.0002000000	stimulus	n/a	120116.0000000000	med2
12.2728000000	0.0002000000	stimulus	n/a	122728.0000000000	med1
12.5342000000	0.0002000000	stimulus	n/a	125342.0000000000	med12
12.8203000000	0.0002000000	stimulus	n/a	128203.0000000000	med2
13.1014000000	0.0002000000	stimulus	n/a	131014.0000000000	med2
13.3404000000	0.0002000000	stimulus	n/a	133404.0000000000	med12
13.6015000000	0.0002000000	stimulus	n/a	136015.0000000000	med1
13.8506000000	0.0002000000	stimulus	n/a	138506.0000000000	med12
14.1076000000	0.0002000000	stimulus	n/a	141076.0000000000	med2
14.3446000000	0.0002000000	stimulus	n/a	143446.0000000000	med2
14.5926000000	0.0002000000	stimulus	n/a	145926.0000000000	med1
14.8488000000	0.0002000000	stimulus	n/a	148488.0000000000	med1
15.0879000000	0.0002000000	stimulus	n/a	150879.0000000000	med12
15.3298000000	0.0002000000	stimulus	n/a	153298.0000000000	med12
15.5760000000	0.0002000000	stimulus	n/a	155760.0000000000	med12
15.8534000000	0.0002000000	stimulus	n/a	158534.0000000000	med2
16.1005000000	0.0002000000	stimulus	n/a	161005.0000000000	med2
16.3796000000	0.0002000000	stimulus	n/a	163796.0000000000	med2
16.6337000000	0.0002000000	stimulus	n/a	166337.0000000000	med1
16.9084000000	0.0002000000	stimulus	n/a	169084.0000000000	med2
17.1485000000	0.0002000000	stimulus	n/a	171485.0000000000	med12
17.4315000000	0.0002000000	stimulus	n/a	174315.0000000000	med1
17.6689000000	0.0002000000	stimulus	n/a	176689.0000000000	med12
17.9479000000	0.0002000000	stimulus	n/a	179479.0000000000	med2
18.2199000000	0.0002000000	stimulus	n/a	182199.0000000000	med12
18.4893000000	0.0002000000	stimulus	n/a	184893.0000000000	med2
18.7364000000	0.0002000000	stimulus	n/a	187364.0000000000	med12
19.0228000000	0.0002000000	stimulus	n/a	190228.0000000000	med12
19.2747000000	0.0002000000	stimulus	n/a	192747.0000000000	med2
19.5161000000	0.0002000000	stimulus	n/a	195161.0000000000	med12
19.7822000000	0.0002000000	stimulus	n/a	197822.0000000000	med12
20.0312000000	0.0002000000	stimulus	n/a	200312.0000000000	med1
20.2753000000	0.0002000000	stimulus	n/a	202753.0000000000	med12
20.5454000000	0.0002000000	stimulus	n/a	205454.0000000000	med1
20.8184000000	0.0002000000	stimulus	n/a	208184.0000000000	med2
21.0733000000	0.0002000000	stimulus	n/a	210733.0000000000	med1
21.3247000000	0.0002000000	stimulus	n/a	213247.0000000000	med1
21.5948000000	0.0002000000	stimulus	n/a	215948.0000000000	med1
21.8577000000	0.0002000000	stimulus	n/a	218577.0000000000	med12
22.1027000000	0.0002000000	stimulus	n/a	221027.0000000000	med2
22.3569000000	0.0002000000	stimulus	n/a	223569.0000000000	med1
22.5921000000	0.0002000000	stimulus	n/a	225921.0000000000	med1
22.8362000000	0.0002000000	stimulus	n/a	228362.0000000000	med12
23.0931000000	0.0002000000	stimulus	n/a	230931.0000000000	med12
23.3265000000	0.0002000000	stimulus	n/a	233265.0000000000	med12
23.5726000000	0.0002000000	stimulus	n/a	235726.0000000000	med2
23.8216000000	0.0002000000	stimulus	n/a	238216.0000000000	med12
24.1020000000	0.0002000000	stimulus	n/a	241020.0000000000	med1
