onset	duration	trial_type	response_time	sample	value
4.9186000000	0.0002000000	stimulus	n/a	49186.0000000000	med1
5.1899000000	0.0002000000	stimulus	n/a	51899.0000000000	med12
5.4659000000	0.0002000000	stimulus	n/a	54659.0000000000	med12
5.7512000000	0.0002000000	stimulus	n/a	57512.0000000000	med2
6.0063000000	0.0002000000	stimulus	n/a	60063.0000000000	med2
6.2504000000	0.0002000000	stimulus	n/a	62504.0000000000	med1
6.5124000000	0.0002000000	stimulus	n/a	65124.0000000000	med1
6.7457000000	0.0002000000	stimulus	n/a	67457.0000000000	med2
6.9930000000	0.0002000000	stimulus	n/a	69930.0000000000	med1
7.2741000000	0.0002000000	stimulus	n/a	72741.0000000000	med2
7.5202000000	0.0002000000	stimulus	n/a	75202.0000000000	med12
7.8016000000	0.0002000000	stimulus	n/a	78016.0000000000	med2
8.0676000000	0.0002000000	stimulus	n/a	80676.0000000000	med1
8.3287000000	0.0002000000	stimulus	n/a	83287.0000000000	med12
8.5847000000	0.0002000000	stimulus	n/a	85847.0000000000	med12
8.8229000000	0.0002000000	stimulus	n/a	88229.0000000000	med1
9.0944000000	0.0002000000	stimulus	n/a	90944.0000000000	med12
9.3795000000	0.0002000000	stimulus	n/a	93795.0000000000	med1
9.6302000000	0.0002000000	stimulus	n/a	96302.0000000000	med2
9.9103000000	0.0002000000	stimulus	n/a	99103.0000000000	med2
10.1734000000	0.0002000000	stimulus	n/a	101734.0000000000	med1
10.4355000000	0.0002000000	stimulus	n/a	104355.0000000000	med1
10.7167000000	0.0002000000	stimulus	n/a	107167.0000000000	med1
10.9729000000	0.0002000000	stimulus	n/a	109729.0000000000	med2
11.2109000000	0.0002000000	stimulus	n/a	112109.0000000000	med2
11.4549000000	0.0002000000	stimulus	n/a	114549.0000000000	med2
11.7190000000	0.0002000000	stimulus	n/a	117190.0000000000	med1
11.9920000000	0.0002000000	stimulus	n/a	119920.0000000000	med1
12.2542000000	0.0002000000	stimulus	n/a	122542.0000000000	med12
12.5295000000	0.0002000000	stimulus	n/a	125295.0000000000	med1
12.8036000000	0.0002000000	stimulus	n/a	128036.0000000000	med1
13.0438000000	0.0002000000	stimulus	n/a	130438.0000000000	med2
13.2978000000	0.0002000000	stimulus	n/a	132978.0000000000	med12
13.5439000000	0.0002000000	stimulus	n/a	135439.0000000000	med1
13.7870000000	0.0002000000	stimulus	n/a	137870.0000000000	med12
14.0741000000	0.0002000000	stimulus	n/a	140741.0000000000	med1
14.3443000000	0.0002000000	stimulus	n/a	143443.0000000000	med12
14.5826000000	0.0002000000	stimulus	n/a	145826.0000000000	med2
14.8438000000	0.0002000000	stimulus	n/a	148438.0000000000	med2
15.1017000000	0.0002000000	stimulus	n/a	151017.0000000000	med12
15.3627000000	0.0002000000	stimulus	n/a	153627.0000000000	med2
15.6018000000	0.0002000000	stimulus	n/a	156018.0000000000	med2
15.8718000000	0.0002000000	stimulus	n/a	158718.0000000000	med1
16.1149000000	0.0002000000	stimulus	n/a	161149.0000000000	med12
16.3743000000	0.0002000000	stimulus	n/a	163743.0000000000	med2
16.6473000000	0.0002000000	stimulus	n/a	166473.0000000000	med1
16.9344000000	0.0002000000	stimulus	n/a	169344.0000000000	med1
17.2146000000	0.0002000000	stimulus	n/a	172146.0000000000	med1
17.4617000000	0.0002000000	stimulus	n/a	174617.0000000000	med1
17.7318000000	0.0002000000	stimulus	n/a	177318.0000000000	med1
18.0118000000	0.0002000000	stimulus	n/a	180118.0000000000	med2
18.2472000000	0.0002000000	stimulus	n/a	182472.0000000000	med1
18.4891000000	0.0002000000	stimulus	n/a	184891.0000000000	med2
18.7622000000	0.0002000000	stimulus	n/a	187622.0000000000	med1
19.0223000000	0.0002000000	stimulus	n/a	190223.0000000000	med12
19.2713000000	0.0002000000	stimulus	n/a	192713.0000000000	med1
19.5323000000	0.0002000000	stimulus	n/a	195323.0000000000	med12
19.8113000000	0.0002000000	stimulus	n/a	198113.0000000000	med1
20.0447000000	0.0002000000	stimulus	n/a	200447.0000000000	med1
20.3071000000	0.0002000000	stimulus	n/a	203071.0000000000	med2
20.5565000000	0.0002000000	stimulus	n/a	205565.0000000000	med12
20.8135000000	0.0002000000	stimulus	n/a	208135.0000000000	med2
21.0606000000	0.0002000000	stimulus	n/a	210606.0000000000	med2
21.3257000000	0.0002000000	stimulus	n/a	213257.0000000000	med2
21.6021000000	0.0002000000	stimulus	n/a	216021.0000000000	med12
21.8501000000	0.0002000000	stimulus	n/a	218501.0000000000	med1
22.0882000000	0.0002000000	stimulus	n/a	220882.0000000000	med2
22.3422000000	0.0002000000	stimulus	n/a	223422.0000000000	med1
22.5963000000	0.0002000000	stimulus	n/a	225963.0000000000	med1
22.8634000000	0.0002000000	stimulus	n/a	228634.0000000000	med1
23.1047000000	0.0002000000	stimulus	n/a	231047.0000000000	med12
23.3449000000	0.0002000000	stimulus	n/a	233449.0000000000	med1
23.6149000000	0.0002000000	stimulus	n/a	236149.0000000000	med2
