onset	duration	trial_type	response_time	sample	value
3.4962000000	0.0002000000	stimulus	n/a	34962.0000000000	tib12
3.7735000000	0.0002000000	stimulus	n/a	37735.0000000000	tib1
4.0216000000	0.0002000000	stimulus	n/a	40216.0000000000	tib2
4.3029000000	0.0002000000	stimulus	n/a	43029.0000000000	tib2
4.5779000000	0.0002000000	stimulus	n/a	45779.0000000000	tib1
4.8262000000	0.0002000000	stimulus	n/a	48262.0000000000	tib1
5.0684000000	0.0002000000	stimulus	n/a	50684.0000000000	tib12
5.3236000000	0.0002000000	stimulus	n/a	53236.0000000000	tib12
5.5880000000	0.0002000000	stimulus	n/a	55880.0000000000	tib12
5.8721000000	0.0002000000	stimulus	n/a	58721.0000000000	tib2
6.1252000000	0.0002000000	stimulus	n/a	61252.0000000000	tib1
6.4103000000	0.0002000000	stimulus	n/a	64103.0000000000	tib12
6.6606000000	0.0002000000	stimulus	n/a	66606.0000000000	tib12
6.9056000000	0.0002000000	stimulus	n/a	69056.0000000000	tib12
7.1468000000	0.0002000000	stimulus	n/a	71468.0000000000	tib12
7.3891000000	0.0002000000	stimulus	n/a	73891.0000000000	tib1
7.6502000000	0.0002000000	stimulus	n/a	76502.0000000000	tib1
7.8972000000	0.0002000000	stimulus	n/a	78972.0000000000	tib12
8.1344000000	0.0002000000	stimulus	n/a	81344.0000000000	tib1
8.3733000000	0.0002000000	stimulus	n/a	83733.0000000000	tib1
8.6215000000	0.0002000000	stimulus	n/a	86215.0000000000	tib1
8.8775000000	0.0002000000	stimulus	n/a	88775.0000000000	tib2
9.1135000000	0.0002000000	stimulus	n/a	91135.0000000000	tib12
9.3877000000	0.0002000000	stimulus	n/a	93877.0000000000	tib12
9.6378000000	0.0002000000	stimulus	n/a	96378.0000000000	tib12
9.8742000000	0.0002000000	stimulus	n/a	98742.0000000000	tib1
10.1304000000	0.0002000000	stimulus	n/a	101304.0000000000	tib12
10.4004000000	0.0002000000	stimulus	n/a	104004.0000000000	tib2
10.6495000000	0.0002000000	stimulus	n/a	106495.0000000000	tib12
10.9336000000	0.0002000000	stimulus	n/a	109336.0000000000	tib1
11.1937000000	0.0002000000	stimulus	n/a	111937.0000000000	tib2
11.4407000000	0.0002000000	stimulus	n/a	114407.0000000000	tib1
11.6810000000	0.0002000000	stimulus	n/a	116810.0000000000	tib12
11.9230000000	0.0002000000	stimulus	n/a	119230.0000000000	tib2
12.1721000000	0.0002000000	stimulus	n/a	121721.0000000000	tib12
12.4193000000	0.0002000000	stimulus	n/a	124193.0000000000	tib12
12.7064000000	0.0002000000	stimulus	n/a	127064.0000000000	tib1
12.9725000000	0.0002000000	stimulus	n/a	129725.0000000000	tib1
13.2535000000	0.0002000000	stimulus	n/a	132535.0000000000	tib2
13.5386000000	0.0002000000	stimulus	n/a	135386.0000000000	tib12
13.7789000000	0.0002000000	stimulus	n/a	137789.0000000000	tib1
14.0642000000	0.0002000000	stimulus	n/a	140642.0000000000	tib12
14.3405000000	0.0002000000	stimulus	n/a	143405.0000000000	tib1
14.6079000000	0.0002000000	stimulus	n/a	146079.0000000000	tib1
14.8859000000	0.0002000000	stimulus	n/a	148859.0000000000	tib1
15.1559000000	0.0002000000	stimulus	n/a	151559.0000000000	tib1
15.4360000000	0.0002000000	stimulus	n/a	154360.0000000000	tib12
15.7049000000	0.0002000000	stimulus	n/a	157049.0000000000	tib1
15.9643000000	0.0002000000	stimulus	n/a	159643.0000000000	tib1
16.2023000000	0.0002000000	stimulus	n/a	162023.0000000000	tib12
16.4635000000	0.0002000000	stimulus	n/a	164635.0000000000	tib12
16.7365000000	0.0002000000	stimulus	n/a	167365.0000000000	tib1
16.9999000000	0.0002000000	stimulus	n/a	169999.0000000000	tib2
17.2580000000	0.0002000000	stimulus	n/a	172580.0000000000	tib2
17.5099000000	0.0002000000	stimulus	n/a	175099.0000000000	tib1
17.7733000000	0.0002000000	stimulus	n/a	177733.0000000000	tib12
18.0343000000	0.0002000000	stimulus	n/a	180343.0000000000	tib12
18.3134000000	0.0002000000	stimulus	n/a	183134.0000000000	tib12
18.5784000000	0.0002000000	stimulus	n/a	185784.0000000000	tib2
18.8175000000	0.0002000000	stimulus	n/a	188175.0000000000	tib2
19.0586000000	0.0002000000	stimulus	n/a	190586.0000000000	tib12
19.3037000000	0.0002000000	stimulus	n/a	193037.0000000000	tib12
19.5438000000	0.0002000000	stimulus	n/a	195438.0000000000	tib12
19.8229000000	0.0002000000	stimulus	n/a	198229.0000000000	tib1
20.0900000000	0.0002000000	stimulus	n/a	200900.0000000000	tib2
