onset	duration	sample	value
26.2412109375	n/a	26871	2131001
26.2412109375	n/a	26871	1111001
26.2412109375	n/a	26871	1211001
26.2412109375	n/a	26871	2412211
26.2412109375	n/a	26871	3110001
26.2412109375	n/a	26871	3210001
26.2412109375	n/a	26871	2812001
26.2587890625	n/a	26889	1520001
26.2587890625	n/a	26889	2724411
28.4062500000	n/a	29088	2812002
28.4238281250	n/a	29106	2562001
28.4238281250	n/a	29106	2744421
29.1816406250	n/a	29882	2744422
30.6064453125	n/a	31341	2562001
30.6064453125	n/a	31341	2744421
31.3642578125	n/a	32117	2744422
32.7900390625	n/a	33577	2562001
32.7900390625	n/a	33577	2744421
33.5478515625	n/a	34353	2744422
34.9091796875	n/a	35747	1320001
34.9726562500	n/a	35812	2562001
34.9726562500	n/a	35812	2744421
35.7304687500	n/a	36588	2744422
36.2089843750	n/a	37078	2310001
37.0205078125	n/a	37909	2310002
37.0205078125	n/a	37909	4111101
37.1552734375	n/a	38047	2562001
37.1552734375	n/a	38047	2744421
37.9130859375	n/a	38823	2744422
38.7978515625	n/a	39729	1520002
38.7978515625	n/a	39729	2724412
39.1767578125	n/a	40117	1211002
39.1767578125	n/a	40117	2412212
39.1767578125	n/a	40117	1234001
39.1767578125	n/a	40117	2422111
39.1767578125	n/a	40117	4211301
43.7675781250	n/a	44818	2310001
44.4355468750	n/a	45502	2310002
44.4355468750	n/a	45502	4111101
47.6464843750	n/a	48790	1320002
49.5947265625	n/a	50785	2310001
50.1542968750	n/a	51358	2310002
50.1542968750	n/a	51358	4111101
55.1875000000	n/a	56512	2310001
55.6923828125	n/a	57029	2310002
55.6923828125	n/a	57029	4111101
56.3417968750	n/a	57694	1320001
56.8027343750	n/a	58166	2572001
56.8027343750	n/a	58166	3110002
56.8027343750	n/a	58166	3210002
56.8027343750	n/a	58166	3110001
56.8027343750	n/a	58166	3221001
56.8027343750	n/a	58166	2812001
58.9667968750	n/a	60382	2812002
61.4658203125	n/a	62941	2310001
62.0615234375	n/a	63551	2310002
62.0615234375	n/a	63551	4111101
66.9326171875	n/a	68539	2310001
67.4912109375	n/a	69111	2310002
67.4912109375	n/a	69111	4111101
68.7187500000	n/a	70368	1320002
72.5253906250	n/a	74266	2310001
73.1025390625	n/a	74857	2310002
73.1025390625	n/a	74857	4111101
73.3095703125	n/a	75069	2572001
73.3095703125	n/a	75069	3110002
73.3095703125	n/a	75069	3221002
73.3095703125	n/a	75069	3110001
73.3095703125	n/a	75069	3222001
73.3095703125	n/a	75069	2812001
75.4746093750	n/a	77286	2812002
77.4140625000	n/a	79272	1310001
79.5966796875	n/a	81507	2320001
80.1562500000	n/a	82080	4111201
80.1562500000	n/a	82080	2783031
80.1650390625	n/a	82089	2542001
80.2646484375	n/a	82191	1410001
80.2646484375	n/a	82191	2714111
80.4267578125	n/a	82357	2320002
80.4267578125	n/a	82357	4122101
81.5000000000	n/a	83456	1234002
81.5000000000	n/a	83456	2422112
81.5000000000	n/a	83456	1211001
81.5000000000	n/a	83456	2412211
81.5000000000	n/a	83456	4242101
82.0869140625	n/a	84057	1410002
82.0869140625	n/a	84057	2714112
83.4033203125	n/a	85405	2783032
83.6025390625	n/a	85609	1420001
83.6025390625	n/a	85609	2714211
85.6679687500	n/a	87724	2552001
85.6679687500	n/a	87724	2734221
85.8388671875	n/a	87899	1420002
85.8388671875	n/a	87899	2714212
85.8388671875	n/a	87899	2734222
86.5605468750	n/a	88638	2310001
87.0839843750	n/a	89174	2310002
87.0839843750	n/a	89174	4111101
89.2402343750	n/a	91382	2572001
89.2402343750	n/a	91382	3110002
89.2402343750	n/a	91382	3222002
89.2402343750	n/a	91382	3110001
89.2402343750	n/a	91382	3221001
89.2402343750	n/a	91382	2812001
90.2958984375	n/a	92463	1310002
91.4052734375	n/a	93599	2812002
92.9658203125	n/a	95197	2310001
93.4521484375	n/a	95695	2310002
93.4521484375	n/a	95695	4111101
98.9912109375	n/a	101367	1320001
99.6230468750	n/a	102014	2310001
100.1455078125	n/a	102549	2310002
100.1455078125	n/a	102549	4111101
103.3662109375	n/a	105847	1211002
103.3662109375	n/a	105847	2412212
103.3662109375	n/a	105847	1234001
103.3662109375	n/a	105847	2422111
103.3662109375	n/a	105847	4211301
104.6376953125	n/a	107149	1410001
104.6376953125	n/a	107149	2714111
105.2148437500	n/a	107740	2310001
105.7207031250	n/a	108258	2310002
105.7207031250	n/a	108258	4111101
105.8554687500	n/a	108396	2572001
105.8554687500	n/a	108396	3110002
105.8554687500	n/a	108396	3221002
105.8554687500	n/a	108396	3110001
105.8554687500	n/a	108396	3210001
105.8554687500	n/a	108396	2812001
105.9726562500	n/a	108516	1410002
105.9726562500	n/a	108516	2714112
108.0205078125	n/a	110613	2812002
110.0498046875	n/a	112691	1410001
110.0498046875	n/a	112691	2714111
111.2949218750	n/a	113966	2310001
111.4218750000	n/a	114096	1410002
111.4218750000	n/a	114096	2714112
111.8183593750	n/a	114502	2310002
111.8183593750	n/a	114502	4111101
112.2333984375	n/a	114927	1320002
117.5371093750	n/a	120358	2310001
118.0419921875	n/a	120875	2310002
118.0419921875	n/a	120875	4111101
120.9287109375	n/a	123831	1330001
121.3886718750	n/a	124302	1234002
121.3886718750	n/a	124302	2422112
121.3886718750	n/a	124302	1211001
121.3886718750	n/a	124302	2412211
121.3886718750	n/a	124302	4232101
124.4287109375	n/a	127415	2310001
124.9697265625	n/a	127969	2310002
124.9697265625	n/a	127969	4111101
125.1054687500	n/a	128108	2572001
125.1054687500	n/a	128108	3110002
125.1054687500	n/a	128108	3210002
125.1054687500	n/a	128108	3110001
125.1054687500	n/a	128108	3221001
125.1054687500	n/a	128108	2812001
125.2675781250	n/a	128274	1520001
125.2675781250	n/a	128274	2724411
127.2705078125	n/a	130325	2812002
127.4326171875	n/a	130491	2562001
127.4326171875	n/a	130491	2744421
