onset	duration	sample	trial_type	value
219.81	0.001	219811	Stimulus	S 44
220.367	0.001	220368	Stimulus	S 24
220.431	0.001	220432	Stimulus	S 34
220.48	0.001	220481	Stimulus	S 54
220.664	0.001	220665	Stimulus	S 34
220.953	0.001	220954	Stimulus	S 34
221.456	0.001	221457	Stimulus	S 34
222.036	0.001	222037	Stimulus	S 24
222.348	0.001	222349	Stimulus	S 44
222.686	0.001	222687	Stimulus	S 24
223.026	0.001	223027	Stimulus	S 34
223.247	0.001	223248	Stimulus	S 34
223.464	0.001	223465	Stimulus	S 34
223.683	0.001	223684	Stimulus	S 34
224.319	0.001	224320	Stimulus	S 24
224.82	0.001	224821	Stimulus	S 54
225.245	0.001	225246	Stimulus	S 24
225.599	0.001	225600	Stimulus	S 44
225.873	0.001	225874	Stimulus	S 24
226.075	0.001	226076	Stimulus	S 34
226.277	0.001	226278	Stimulus	S 34
226.433	0.001	226434	Stimulus	S 34
226.61	0.001	226611	Stimulus	S 34
226.794	0.001	226795	Stimulus	S 34
226.802	0.001	226803	Stimulus	S 54
226.817	0.001	226818	Stimulus	S 54
226.955	0.001	226956	Stimulus	S 54
227.147	0.001	227148	Stimulus	S 24
227.34	0.001	227341	Stimulus	S 24
227.5	0.001	227501	Stimulus	S 24
227.663	0.001	227664	Stimulus	S 24
227.816	0.001	227817	Stimulus	S 24
228.081	0.001	228082	Stimulus	S 24
228.233	0.001	228234	Stimulus	S 24
228.378	0.001	228379	Stimulus	S 24
228.498	0.001	228499	Stimulus	S 24
228.655	0.001	228656	Stimulus	S 24
228.704	0.001	228705	Stimulus	S 44
228.794	0.001	228795	Stimulus	S 24
228.922	0.001	228923	Stimulus	S 24
229.103	0.001	229104	Stimulus	S 24
229.233	0.001	229234	Stimulus	S 24
229.386	0.001	229387	Stimulus	S 24
229.56	0.001	229561	Stimulus	S 64
230.566	0.001	230567	Stimulus	S 84
232.721	0.001	232722	Stimulus	S  2
232.791	0.001	232792	Stimulus	S 12
233.722	0.001	233723	Stimulus	S 22
234.425	0.001	234426	Stimulus	S 32
234.433	0.001	234434	Stimulus	S 52
234.899	0.001	234900	Stimulus	S 22
235.336	0.001	235337	Stimulus	S 22
236.197	0.001	236198	Stimulus	S 42
236.349	0.001	236350	Stimulus	S 22
236.525	0.001	236526	Stimulus	S 42
236.829	0.001	236830	Stimulus	S 32
237.033	0.001	237034	Stimulus	S 32
237.177	0.001	237178	Stimulus	S 32
237.462	0.001	237463	Stimulus	S 32
238.266	0.001	238267	Stimulus	S 32
238.643	0.001	238644	Stimulus	S 32
238.757	0.001	238758	Stimulus	S 32
238.885	0.001	238886	Stimulus	S 32
239.005	0.001	239006	Stimulus	S 32
239.144	0.001	239145	Stimulus	S 32
239.272	0.001	239273	Stimulus	S 32
239.424	0.001	239425	Stimulus	S 32
239.539	0.001	239540	Stimulus	S 32
239.684	0.001	239685	Stimulus	S 32
239.76	0.001	239761	Stimulus	S 62
240.771	0.001	240772	Stimulus	S 82
287.953	0.001	287954	Stimulus	S  3
290.504	0.001	290505	Stimulus	S 13
291.401	0.001	291402	Stimulus	S 33
292.502	0.001	292503	Stimulus	S 23
292.927	0.001	292928	Stimulus	S 23
293.973	0.001	293974	Stimulus	S 23
295.478	0.001	295479	Stimulus	S 33
295.705	0.001	295706	Stimulus	S 33
296.038	0.001	296039	Stimulus	S 23
296.267	0.001	296268	Stimulus	S 23
296.514	0.001	296515	Stimulus	S 23
297.499	0.001	297500	Stimulus	S 33
298.294	0.001	298295	Stimulus	S 33
298.863	0.001	298864	Stimulus	S 23
300.229	0.001	300230	Stimulus	S 33
300.958	0.001	300959	Stimulus	S 23
301.618	0.001	301619	Stimulus	S 23
302.687	0.001	302688	Stimulus	S 33
303.188	0.001	303189	Stimulus	S 33
303.713	0.001	303714	Stimulus	S 23
304.555	0.001	304556	Stimulus	S 23
305.052	0.001	305053	Stimulus	S 33
305.828	0.001	305829	Stimulus	S 33
306.672	0.001	306673	Stimulus	S 23
307.682	0.001	307683	Stimulus	S 23
308.165	0.001	308166	Stimulus	S 23
308.834	0.001	308835	Stimulus	S 33
309.438	0.001	309439	Stimulus	S 33
309.851	0.001	309852	Stimulus	S 23
312.071	0.001	312072	Stimulus	S 33
312.583	0.001	312584	Stimulus	S 23
313.057	0.001	313058	Stimulus	S 23
313.281	0.001	313282	Stimulus	S 23
314.377	0.001	314378	Stimulus	S 33
315.028	0.001	315029	Stimulus	S 33
315.706	0.001	315707	Stimulus	S 23
316.211	0.001	316212	Stimulus	S 33
316.473	0.001	316474	Stimulus	S 33
317.307	0.001	317308	Stimulus	S 23
318.166	0.001	318167	Stimulus	S 33
318.975	0.001	318976	Stimulus	S 33
319.478	0.001	319479	Stimulus	S 23
320.095	0.001	320096	Stimulus	S 23
320.608	0.001	320609	Stimulus	S 33
321.068	0.001	321069	Stimulus	S 33
321.292	0.001	321293	Stimulus	S 33
321.924	0.001	321925	Stimulus	S 23
322.393	0.001	322394	Stimulus	S 23
322.955	0.001	322956	Stimulus	S 23
323.811	0.001	323812	Stimulus	S 33
324.275	0.001	324276	Stimulus	S 33
325.762	0.001	325763	Stimulus	S 23
326.538	0.001	326539	Stimulus	S 33
327.229	0.001	327230	Stimulus	S 23
329.398	0.001	329399	Stimulus	S 23
331.041	0.001	331042	Stimulus	S 23
332.228	0.001	332229	Stimulus	S 33
333.005	0.001	333006	Stimulus	S 23
333.732	0.001	333733	Stimulus	S 33
334.23	0.001	334231	Stimulus	S 33
334.971	0.001	334972	Stimulus	S 23
335.963	0.001	335964	Stimulus	S 33
338.373	0.001	338374	Stimulus	S 33
338.911	0.001	338912	Stimulus	S 23
339.237	0.001	339238	Stimulus	S 23
339.418	0.001	339419	Stimulus	S 23
340.101	0.001	340102	Stimulus	S 23
340.892	0.001	340893	Stimulus	S 33
341.377	0.001	341378	Stimulus	S 33
341.585	0.001	341586	Stimulus	S 33
342.202	0.001	342203	Stimulus	S 23
342.701	0.001	342702	Stimulus	S 23
343.477	0.001	343478	Stimulus	S 33
343.914	0.001	343915	Stimulus	S 33
344.086	0.001	344087	Stimulus	S 33
344.601	0.001	344602	Stimulus	S 33
345.209	0.001	345210	Stimulus	S 23
345.675	0.001	345676	Stimulus	S 23
345.923	0.001	345924	Stimulus	S 23
346.692	0.001	346693	Stimulus	S 23
347.099	0.001	347100	Stimulus	S 33
347.285	0.001	347286	Stimulus	S 33
347.471	0.001	347472	Stimulus	S 33
348.343	0.001	348344	Stimulus	S 33
348.995	0.001	348996	Stimulus	S 23
349.27	0.001	349271	Stimulus	S 23
349.894	0.001	349895	Stimulus	S 33
350.345	0.001	350346	Stimulus	S 33
350.578	0.001	350579	Stimulus	S 73
351.586	0.001	351587	Stimulus	S 83
354.613	0.001	354614	Stimulus	S  3
356.898	0.001	356899	Stimulus	S 13
357.955	0.001	357956	Stimulus	S 33
359.102	0.001	359103	Stimulus	S 23
359.762	0.001	359763	Stimulus	S 33
360.436	0.001	360437	Stimulus	S 23
361.125	0.001	361126	Stimulus	S 33
362.746	0.001	362747	Stimulus	S 23
362.979	0.001	362980	Stimulus	S 23
363.422	0.001	363423	Stimulus	S 33
363.615	0.001	363616	Stimulus	S 33
363.84	0.001	363841	Stimulus	S 33
363.987	0.001	363988	Stimulus	S 33
364.164	0.001	364165	Stimulus	S 33
365.136	0.001	365137	Stimulus	S 23
366.518	0.001	366519	Stimulus	S 33
367.372	0.001	367373	Stimulus	S 23
367.94	0.001	367941	Stimulus	S 23
368.485	0.001	368486	Stimulus	S 33
371.366	0.001	371367	Stimulus	S 33
371.933	0.001	371934	Stimulus	S 23
372.246	0.001	372247	Stimulus	S 23
372.431	0.001	372432	Stimulus	S 23
372.983	0.001	372984	Stimulus	S 33
375.373	0.001	375374	Stimulus	S 23
376.001	0.001	376002	Stimulus	S 33
378.011	0.001	378012	Stimulus	S 23
378.533	0.001	378534	Stimulus	S 33
379.115	0.001	379116	Stimulus	S 23
379.331	0.001	379332	Stimulus	S 23
379.742	0.001	379743	Stimulus	S 33
379.95	0.001	379951	Stimulus	S 33
380.401	0.001	380402	Stimulus	S 33
380.617	0.001	380618	Stimulus	S 33
380.906	0.001	380907	Stimulus	S 33
381.53	0.001	381531	Stimulus	S 33
382.839	0.001	382840	Stimulus	S 23
383.347	0.001	383348	Stimulus	S 33
383.896	0.001	383897	Stimulus	S 23
384.154	0.001	384155	Stimulus	S 23
384.755	0.001	384756	Stimulus	S 23
386.129	0.001	386130	Stimulus	S 33
386.703	0.001	386704	Stimulus	S 23
387.221	0.001	387222	Stimulus	S 23
388.348	0.001	388349	Stimulus	S 33
389.027	0.001	389028	Stimulus	S 23
389.732	0.001	389733	Stimulus	S 33
390.263	0.001	390264	Stimulus	S 23
390.592	0.001	390593	Stimulus	S 23
390.842	0.001	390843	Stimulus	S 23
392.465	0.001	392466	Stimulus	S 23
393.539	0.001	393540	Stimulus	S 33
394.283	0.001	394284	Stimulus	S 33
395.005	0.001	395006	Stimulus	S 23
395.772	0.001	395773	Stimulus	S 33
396.523	0.001	396524	Stimulus	S 23
397.318	0.001	397319	Stimulus	S 33
397.879	0.001	397880	Stimulus	S 23
398.716	0.001	398717	Stimulus	S 23
399.2	0.001	399201	Stimulus	S 33
399.42	0.001	399421	Stimulus	S 33
400.131	0.001	400132	Stimulus	S 23
401.976	0.001	401977	Stimulus	S 23
402.789	0.001	402790	Stimulus	S 33
403.491	0.001	403492	Stimulus	S 33
404.215	0.001	404216	Stimulus	S 23
404.775	0.001	404776	Stimulus	S 23
405.323	0.001	405324	Stimulus	S 23
405.956	0.001	405957	Stimulus	S 33
406.419	0.001	406420	Stimulus	S 33
407.096	0.001	407097	Stimulus	S 23
407.482	0.001	407483	Stimulus	S 23
407.677	0.001	407678	Stimulus	S 23
408.306	0.001	408307	Stimulus	S 23
408.835	0.001	408836	Stimulus	S 23
409.188	0.001	409189	Stimulus	S 33
409.373	0.001	409374	Stimulus	S 33
409.53	0.001	409531	Stimulus	S 33
409.69	0.001	409691	Stimulus	S 33
409.812	0.001	409813	Stimulus	S 33
409.956	0.001	409957	Stimulus	S 33
410.394	0.001	410395	Stimulus	S 23
410.974	0.001	410975	Stimulus	S 33
411.025	0.001	411026	Stimulus	S 23
411.295	0.001	411296	Stimulus	S 23
411.516	0.001	411517	Stimulus	S 23
411.905	0.001	411906	Stimulus	S 33
413.098	0.001	413099	Stimulus	S 23
413.956	0.001	413957	Stimulus	S 33
414.473	0.001	414474	Stimulus	S 23
414.989	0.001	414990	Stimulus	S 33
415.41	0.001	415411	Stimulus	S 33
415.635	0.001	415636	Stimulus	S 33
415.868	0.001	415869	Stimulus	S 33
416.284	0.001	416285	Stimulus	S 23
416.532	0.001	416533	Stimulus	S 23
416.97	0.001	416971	Stimulus	S 73
417.981	0.001	417982	Stimulus	S 83
421.343	0.001	421344	Stimulus	S  2
423.104	0.001	423105	Stimulus	S 12
423.51	0.001	423511	Stimulus	S 42
423.934	0.001	423935	Stimulus	S 22
424.187	0.001	424188	Stimulus	S 32
424.397	0.001	424398	Stimulus	S 32
424.647	0.001	424648	Stimulus	S 32
424.868	0.001	424869	Stimulus	S 32
425.929	0.001	425930	Stimulus	S 22
426.926	0.001	426927	Stimulus	S 52
427.312	0.001	427313	Stimulus	S 32
427.368	0.001	427369	Stimulus	S 22
427.628	0.001	427629	Stimulus	S 22
427.734	0.001	427735	Stimulus	S 22
427.871	0.001	427872	Stimulus	S 22
428.332	0.001	428333	Stimulus	S 22
428.56	0.001	428561	Stimulus	S 22
428.714	0.001	428715	Stimulus	S 42
428.948	0.001	428949	Stimulus	S 32
429.136	0.001	429137	Stimulus	S 32
429.26	0.001	429261	Stimulus	S 32
429.397	0.001	429398	Stimulus	S 32
429.572	0.001	429573	Stimulus	S 32
429.732	0.001	429733	Stimulus	S 32
430.142	0.001	430143	Stimulus	S 32
430.856	0.001	430857	Stimulus	S 52
431.234	0.001	431235	Stimulus	S 22
431.398	0.001	431399	Stimulus	S 22
431.446	0.001	431447	Stimulus	S 42
431.526	0.001	431527	Stimulus	S 22
431.967	0.001	431968	Stimulus	S 32
432.128	0.001	432129	Stimulus	S 52
432.16	0.001	432161	Stimulus	S 32
432.522	0.001	432523	Stimulus	S 22
432.73	0.001	432731	Stimulus	S 22
433.311	0.001	433312	Stimulus	S 22
433.604	0.001	433605	Stimulus	S 32
433.781	0.001	433782	Stimulus	S 32
433.949	0.001	433950	Stimulus	S 32
434.282	0.001	434283	Stimulus	S 22
434.514	0.001	434515	Stimulus	S 22
434.814	0.001	434815	Stimulus	S 52
435.094	0.001	435095	Stimulus	S 32
435.62	0.001	435621	Stimulus	S 42
435.668	0.001	435669	Stimulus	S 42
435.83	0.001	435831	Stimulus	S 42
435.838	0.001	435839	Stimulus	S 22
436.175	0.001	436176	Stimulus	S 32
436.312	0.001	436313	Stimulus	S 52
436.344	0.001	436345	Stimulus	S 32
436.456	0.001	436457	Stimulus	S 32
436.592	0.001	436593	Stimulus	S 32
436.792	0.001	436793	Stimulus	S 32
437.004	0.001	437005	Stimulus	S 32
437.165	0.001	437166	Stimulus	S 32
437.63	0.001	437631	Stimulus	S 22
437.83	0.001	437831	Stimulus	S 22
437.917	0.001	437918	Stimulus	S 42
438.027	0.001	438028	Stimulus	S 22
438.486	0.001	438487	Stimulus	S 32
438.668	0.001	438669	Stimulus	S 32
439.231	0.001	439232	Stimulus	S 32
439.451	0.001	439452	Stimulus	S 32
439.742	0.001	439743	Stimulus	S 22
440.058	0.001	440059	Stimulus	S 42
440.187	0.001	440188	Stimulus	S 22
440.379	0.001	440380	Stimulus	S 22
440.8	0.001	440801	Stimulus	S 32
442.236	0.001	442237	Stimulus	S 52
442.469	0.001	442470	Stimulus	S 32
442.806	0.001	442807	Stimulus	S 22
443.111	0.001	443112	Stimulus	S 22
443.295	0.001	443296	Stimulus	S 22
443.778	0.001	443779	Stimulus	S 22
444.278	0.001	444279	Stimulus	S 32
444.463	0.001	444464	Stimulus	S 32
444.616	0.001	444617	Stimulus	S 32
444.753	0.001	444754	Stimulus	S 32
447.692	0.001	447693	Stimulus	S 42
447.868	0.001	447869	Stimulus	S 52
448.02	0.001	448021	Stimulus	S 22
448.684	0.001	448685	Stimulus	S 32
448.877	0.001	448878	Stimulus	S 32
449.048	0.001	449049	Stimulus	S 32
449.112	0.001	449113	Stimulus	S 52
449.128	0.001	449129	Stimulus	S 52
449.528	0.001	449529	Stimulus	S 42
449.536	0.001	449537	Stimulus	S 22
449.729	0.001	449730	Stimulus	S 22
449.89	0.001	449891	Stimulus	S 22
450.323	0.001	450324	Stimulus	S 22
451.039	0.001	451040	Stimulus	S 32
451.644	0.001	451645	Stimulus	S 32
451.837	0.001	451838	Stimulus	S 32
452.138	0.001	452139	Stimulus	S 52
452.483	0.001	452484	Stimulus	S 22
452.764	0.001	452765	Stimulus	S 22
452.974	0.001	452975	Stimulus	S 22
453.258	0.001	453259	Stimulus	S 22
453.852	0.001	453853	Stimulus	S 32
454.625	0.001	454626	Stimulus	S 42
454.801	0.001	454802	Stimulus	S 52
454.98	0.001	454981	Stimulus	S 22
455.072	0.001	455073	Stimulus	S 32
455.345	0.001	455346	Stimulus	S 32
455.481	0.001	455482	Stimulus	S 52
455.917	0.001	455918	Stimulus	S 22
456.158	0.001	456159	Stimulus	S 22
456.444	0.001	456445	Stimulus	S 22
456.613	0.001	456614	Stimulus	S 22
456.99	0.001	456991	Stimulus	S 42
457.382	0.001	457383	Stimulus	S 52
457.472	0.001	457473	Stimulus	S 32
457.632	0.001	457633	Stimulus	S 32
458.164	0.001	458165	Stimulus	S 22
459.352	0.001	459353	Stimulus	S 22
459.729	0.001	459730	Stimulus	S 22
460.12	0.001	460121	Stimulus	S 52
460.336	0.001	460337	Stimulus	S 32
460.56	0.001	460561	Stimulus	S 32
460.8	0.001	460801	Stimulus	S 52
460.88	0.001	460881	Stimulus	S 32
461.433	0.001	461434	Stimulus	S 22
461.554	0.001	461555	Stimulus	S 42
462.181	0.001	462182	Stimulus	S 42
462.517	0.001	462518	Stimulus	S 22
462.838	0.001	462839	Stimulus	S 52
462.878	0.001	462879	Stimulus	S 32
463.084	0.001	463085	Stimulus	S 32
464.12	0.001	464121	Stimulus	S 22
464.644	0.001	464645	Stimulus	S 22
464.836	0.001	464837	Stimulus	S 22
465.396	0.001	465397	Stimulus	S 42
465.605	0.001	465606	Stimulus	S 22
466.098	0.001	466099	Stimulus	S 32
466.235	0.001	466236	Stimulus	S 32
466.355	0.001	466356	Stimulus	S 32
466.467	0.001	466468	Stimulus	S 32
466.62	0.001	466621	Stimulus	S 32
466.756	0.001	466757	Stimulus	S 32
466.892	0.001	466893	Stimulus	S 32
467.053	0.001	467054	Stimulus	S 32
467.19	0.001	467191	Stimulus	S 32
467.31	0.001	467311	Stimulus	S 52
467.326	0.001	467327	Stimulus	S 32
467.486	0.001	467487	Stimulus	S 32
467.671	0.001	467672	Stimulus	S 32
468.026	0.001	468027	Stimulus	S 22
468.218	0.001	468219	Stimulus	S 22
468.386	0.001	468387	Stimulus	S 22
468.538	0.001	468539	Stimulus	S 22
468.682	0.001	468683	Stimulus	S 22
468.819	0.001	468820	Stimulus	S 22
468.955	0.001	468956	Stimulus	S 22
469.255	0.001	469256	Stimulus	S 42
469.311	0.001	469312	Stimulus	S 32
469.727	0.001	469728	Stimulus	S 22
470.162	0.001	470163	Stimulus	S 32
470.394	0.001	470395	Stimulus	S 32
470.964	0.001	470965	Stimulus	S 22
472.353	0.001	472354	Stimulus	S 52
472.86	0.001	472861	Stimulus	S 32
472.909	0.001	472910	Stimulus	S 22
473.225	0.001	473226	Stimulus	S 22
473.368	0.001	473369	Stimulus	S 22
473.521	0.001	473522	Stimulus	S 22
473.657	0.001	473658	Stimulus	S 22
473.92	0.001	473921	Stimulus	S 42
474.025	0.001	474026	Stimulus	S 32
474.33	0.001	474331	Stimulus	S 32
475.046	0.001	475047	Stimulus	S 32
475.262	0.001	475263	Stimulus	S 32
475.743	0.001	475744	Stimulus	S 22
475.904	0.001	475905	Stimulus	S 42
476.193	0.001	476194	Stimulus	S 52
476.348	0.001	476349	Stimulus	S 32
476.525	0.001	476526	Stimulus	S 52
476.853	0.001	476854	Stimulus	S 42
476.909	0.001	476910	Stimulus	S 22
477.095	0.001	477096	Stimulus	S 22
477.159	0.001	477160	Stimulus	S 42
477.272	0.001	477273	Stimulus	S 22
477.426	0.001	477427	Stimulus	S 22
477.701	0.001	477702	Stimulus	S 52
477.87	0.001	477871	Stimulus	S 32
478.064	0.001	478065	Stimulus	S 32
478.369	0.001	478370	Stimulus	S 32
478.593	0.001	478594	Stimulus	S 52
478.657	0.001	478658	Stimulus	S 32
478.916	0.001	478917	Stimulus	S 22
479.126	0.001	479127	Stimulus	S 22
479.222	0.001	479223	Stimulus	S 42
479.302	0.001	479303	Stimulus	S 22
479.743	0.001	479744	Stimulus	S 22
480.893	0.001	480894	Stimulus	S 32
