onset	duration	trial_type	response_time
8.3871	0.7492	cue_reward	n/a
8.3871	2.7494	anticipation_reward	n/a
9.1365	2.0002	isi_reward	n/a
11.1369	0.2633	target	n/a
11.6766	0.9764	feedback_negative_reward	n/a
16.154	0.749	cue_reward	n/a
16.154	3.2491	anticipation_reward	n/a
16.9032	2.5002	isi_reward	n/a
19.4035	0.3633	target	0.3501
19.9429	0.9774	feedback_positive_reward	n/a
24.9207	0.7491	cue_neutral	n/a
24.9207	2.2494	anticipation_neutral	n/a
25.67	1.5003	isi_neutral	n/a
27.1703	0.3133	target	0.3001
27.6841	0.9862	feedback_positive_neutral	n/a
30.6708	0.7491	cue_neutral	n/a
30.6708	2.2496	anticipation_neutral	n/a
31.4201	1.5005	isi_neutral	n/a
32.9207	0.3133	target	0.3002
33.4426	0.9946	feedback_positive_neutral	n/a
36.4376	0.7491	cue_neutral	n/a
36.4376	3.7493	anticipation_neutral	n/a
37.1869	3.0002	isi_neutral	n/a
40.1871	0.2633	target	0.2501
40.7093	0.9944	feedback_positive_neutral	n/a
45.2042	0.7492	cue_reward	n/a
45.2042	2.2493	anticipation_reward	n/a
45.9536	1.5001	isi_reward	n/a
47.4538	0.2633	target	0.2505
47.9609	0.993	feedback_positive_reward	n/a
51.9542	0.7493	cue_reward	n/a
51.9542	2.7495	anticipation_reward	n/a
52.7037	2.0002	isi_reward	n/a
54.704	0.2133	target	0.2003
55.2262	0.9944	feedback_positive_reward	n/a
58.721	0.7491	cue_neutral	n/a
58.721	2.7494	anticipation_neutral	n/a
59.4704	2.0002	isi_neutral	n/a
61.4707	0.2133	target	n/a
62.0025	0.9852	feedback_negative_neutral	n/a
65.4877	0.7493	cue_reward	n/a
65.4877	2.2493	anticipation_reward	n/a
66.2373	1.5	isi_reward	n/a
67.7374	0.2633	target	0.2502
68.2593	0.9782	feedback_positive_reward	n/a
74.2379	0.7491	cue_reward	n/a
74.2379	2.2493	anticipation_reward	n/a
74.9873	1.5001	isi_reward	n/a
76.4875	0.2633	target	0.2501
76.9985	0.9892	feedback_positive_reward	n/a
82.9881	0.7491	cue_neutral	n/a
82.9881	2.2493	anticipation_neutral	n/a
83.7374	1.5002	isi_neutral	n/a
85.2377	0.23	target	0.2169
85.762200000000007	0.9922	feedback_positive_neutral	n/a
89.7551	0.7488	cue_neutral	n/a
89.7551	2.2491	anticipation_neutral	n/a
90.5042	1.5002	isi_neutral	n/a
92.0044	0.23	target	0.2168
92.5266	0.9945	feedback_positive_neutral	n/a
95.5215	0.7492	cue_reward	n/a
95.5215	3.7494	anticipation_reward	n/a
96.2709	3.0002	isi_reward	n/a
99.2713	0.1967	target	n/a
99.7966	0.9912	feedback_negative_reward	n/a
