onset	duration	trial_type	response_time
4.021045	1.245684	guess_computer	1.245684
7.373983	1.009113	outcome_computer_punish	n/a
12.586082	1.247391	guess_face	1.247391
16.789003	1.008831	outcome_stranger_reward	n/a
21.804222	0.629282	guess_computer	0.629282
26.855812	1.007795	outcome_computer_neutral	n/a
30.057590	0.942798	guess_face	0.942798
33.410892	1.013998	outcome_stranger_reward	n/a
37.430424	0.737235	guess_computer	0.737235
42.482773	1.007247	outcome_computer_punish	n/a
44.493465	0.623606	guess_computer	0.623606
48.695263	1.006203	outcome_computer_reward	n/a
50.895850	0.422034	guess_face	0.422034
55.098366	1.005434	outcome_stranger_punish	n/a
57.295210	0.624099	guess_face	0.624099
61.497036	1.012954	outcome_stranger_reward	n/a
64.514786	0.419583	guess_computer	0.419583
67.867940	1.006946	outcome_computer_reward	n/a
69.879740	0.837958	guess_computer	0.837958
74.083900	1.006960	outcome_computer_punish	n/a
77.094460	0.323370	guess_computer	0.323370
81.296610	1.004545	outcome_computer_punish	n/a
84.503174	0.315611	guess_face	0.315611
88.706000	1.015300	outcome_stranger_reward	n/a
91.725730	0.425680	guess_computer	0.425680
95.079220	1.011300	outcome_computer_neutral	n/a
100.095040	0.423357	guess_computer	0.423357
105.147740	1.007335	outcome_computer_reward	n/a
109.158676	0.526179	guess_computer	0.526179
112.511330	1.004430	outcome_computer_reward	n/a
114.519760	0.631488	guess_computer	0.631488
119.571820	1.004490	outcome_computer_reward	n/a
123.579640	0.422111	guess_computer	0.422111
126.932440	1.003630	outcome_computer_reward	n/a
131.149480	0.318600	guess_face	0.318600
134.501570	1.003940	outcome_stranger_reward	n/a
136.509920	1.042174	guess_computer	1.042174
141.563420	1.008920	outcome_computer_punish	n/a
143.575550	0.526457	guess_computer	0.526457
147.779140	1.005310	outcome_computer_punish	n/a
150.788570	0.329794	guess_computer	0.329794
154.141820	1.004390	outcome_computer_punish	n/a
159.358080	0.527819	guess_face	0.527819
164.411600	1.003590	outcome_stranger_punish	n/a
169.420620	0.531708	guess_computer	0.531708
174.473920	1.005360	outcome_computer_reward	n/a
179.690870	1.345082	guess_face	1.345082
184.743210	1.015560	outcome_stranger_punish	n/a
188.763630	0.422196	guess_computer	0.422196
192.115880	1.003550	outcome_computer_punish	n/a
195.319270	0.418178	guess_face	0.418178
200.372310	1.009510	outcome_stranger_neutral	n/a
205.590700	0.328242	guess_face	0.328242
209.793010	1.006250	outcome_stranger_punish	n/a
213.009080	0.427467	guess_face	0.427467
218.061940	1.004650	outcome_stranger_punish	n/a
220.275910	0.626607	guess_face	0.626607
224.478700	1.024490	outcome_stranger_neutral	n/a
226.507660	0.528619	guess_computer	0.528619
230.710770	1.003860	outcome_computer_neutral	n/a
232.916470	0.521835	guess_face	0.521835
237.119690	1.004040	outcome_stranger_neutral	n/a
240.320740	0.315819	guess_face	0.315819
243.673280	1.004480	outcome_stranger_punish	n/a
245.881730	0.421678	guess_face	0.421678
249.235460	1.004450	outcome_stranger_reward	n/a
251.444750	0.624728	guess_face	0.624728
254.797670	1.021160	outcome_stranger_neutral	n/a
258.825040	0.828600	guess_computer	0.828600
262.177800	1.003720	outcome_computer_neutral	n/a
265.381930	0.321028	guess_face	0.321028
268.733300	1.005380	outcome_stranger_punish	n/a
273.743380	0.326450	guess_computer	0.326450
277.945700	1.003580	outcome_computer_punish	n/a
282.953220	0.534280	guess_computer	0.534280
288.005920	1.003660	outcome_computer_punish	n/a
290.207120	0.430259	guess_face	0.430259
295.260650	1.022830	outcome_stranger_punish	n/a
297.287900	0.417280	guess_computer	0.417280
301.491270	1.004880	outcome_computer_reward	n/a
304.696080	0.524508	guess_face	0.524508
308.048860	1.003740	outcome_stranger_reward	n/a
311.251830	0.419059	guess_face	0.419059
316.304500	1.012400	outcome_stranger_reward	n/a
318.322270	0.631492	guess_computer	0.631492
323.375640	1.005100	outcome_computer_punish	n/a
325.579680	0.424719	guess_face	0.424719
328.932650	1.015990	outcome_stranger_punish	n/a
333.953430	0.317086	guess_computer	0.317086
338.155670	1.004700	outcome_computer_reward	n/a
341.361400	0.625906	guess_face	0.625906
346.413820	1.004980	outcome_stranger_punish	n/a
350.423900	0.630027	guess_computer	0.630027
354.626430	1.006370	outcome_computer_reward	n/a
358.636000	0.318543	guess_computer	0.318543
362.837800	1.008820	outcome_computer_neutral	n/a
365.850130	0.637744	guess_computer	0.637744
370.902600	1.014800	outcome_computer_reward	n/a
375.116300	0.521667	guess_face	0.521667
378.469180	1.005420	outcome_stranger_punish	n/a
381.670930	0.633760	guess_face	0.633760
385.024260	1.004580	outcome_stranger_neutral	n/a
388.229100	0.325298	guess_face	0.325298
393.280980	1.004520	outcome_stranger_reward	n/a
397.485140	0.419801	guess_face	0.419801
401.688570	1.004130	outcome_stranger_reward	n/a
406.904540	0.316739	guess_face	0.316739
411.976000	1.003500	outcome_stranger_reward	n/a
