onset	duration	trial_type	slow
0.0180000000000291	1.1180000000003931	first_stage	0
5.137000000000626	1.1489999999994325	second_stage	0
9.287000000000262	1.5	feedback	n/a
16.144000000000233	0.5169999999998254	first_stage	0
20.663000000000466	0.7529999999997017	second_stage	0
24.41700000000037	1.5	feedback	n/a
32.30400000000009	0.5489999999999782	first_stage	0
36.85500000000047	0.5869999999995343	second_stage	0
40.44300000000021	1.5	feedback	n/a
47.63900000000013	0.5480000000006839	first_stage	0
52.18900000000031	0.7190000000000509	second_stage	0
55.90900000000056	1.5	feedback	n/a
64.28300000000036	0.6199999999998909	first_stage	0
68.90500000000065	0.8679999999994834	second_stage	0
72.77500000000055	1.5	feedback	n/a
79.98900000000049	0.6379999999999201	first_stage	0
84.63000000000011	0.8400000000001455	second_stage	0
88.47200000000065	1.5	feedback	n/a
96.0010000000002	0.5410000000001673	first_stage	0
100.54400000000078	0.725999999999658	second_stage	0
104.27100000000064	1.5	feedback	n/a
113.54400000000078	0.5579999999999927	first_stage	0
118.10300000000008	0.5080000000007203	second_stage	0
121.6110000000008	1.5	feedback	n/a
128.92200000000048	0.5259999999998399	first_stage	0
133.44900000000052	0.6679999999996653	second_stage	0
137.11700000000022	1.5	feedback	n/a
143.3710000000001	0.4400000000005093	first_stage	0
147.8130000000001	0.7330000000001746	second_stage	0
151.54700000000048	1.5	feedback	n/a
159.47200000000066	0.5879999999997381	first_stage	0
164.0630000000001	0.6649999999999636	second_stage	0
167.73000000000047	1.5	feedback	n/a
177.3650000000007	0.7089999999998327	first_stage	0
182.076	1.0370000000002622	second_stage	0
186.1140000000005	1.5	feedback	n/a
193.1600000000008	0.5889999999999418	first_stage	0
197.7510000000002	0.5940000000000509	second_stage	0
201.3460000000005	1.5	feedback	n/a
209.6260000000002	0.6379999999999201	first_stage	0
214.26600000000053	0.7349999999996726	second_stage	0
218.0020000000004	1.5	feedback	n/a
225.3610000000008	0.5979999999999563	first_stage	0
229.96100000000027	0.6390000000001237	second_stage	0
233.60100000000057	1.5	feedback	n/a
241.80200000000065	0.7039999999997235	first_stage	0
246.50800000000072	0.8899999999994179	second_stage	0
250.3990000000004	1.5	feedback	n/a
257.35400000000027	0.7449999999998909	first_stage	0
262.1020000000008	1.1979999999994106	second_stage	0
266.30100000000044	1.5	feedback	n/a
272.95000000000067	0.558999999999287	first_stage	0
277.5110000000004	0.5959999999995489	second_stage	0
281.1080000000002	1.5	feedback	n/a
288.5010000000002	0.7669999999998254	first_stage	0
293.27000000000044	0.569999999999709	second_stage	0
296.8400000000001	1.5	feedback	n/a
305.1730000000007	0.7010000000000218	first_stage	0
309.8760000000002	0.8240000000005239	second_stage	0
313.70200000000017	1.5	feedback	n/a
323.13800000000083	0.8949999999995271	first_stage	0
328.0350000000008	0.4409999999998036	second_stage	0
331.47600000000057	1.5	feedback	n/a
338.7790000000004	1.07300000000032	first_stage	0
343.85300000000007	0.9800000000004728	second_stage	0
347.83400000000074	1.5	feedback	n/a
354.6750000000001	0.6270000000004075	first_stage	0
359.3050000000003	0.7120000000004438	second_stage	0
363.018	1.5	feedback	n/a
370.6770000000006	0.6340000000000146	first_stage	0
375.31300000000016	1.3670000000001892	second_stage	0
379.6800000000003	1.5	feedback	n/a
386.04300000000063	0.6279999999997017	first_stage	0
390.6720000000005	1.4979999999995923	second_stage	0
395.1700000000001	1.5	feedback	n/a
403.6110000000008	0.6089999999994689	first_stage	0
408.2220000000008	0.8959999999997308	second_stage	0
412.1190000000006	1.5	feedback	n/a
421.19300000000015	0.6509999999998399	first_stage	0
425.8470000000008	1.2049999999999272	second_stage	0
430.0530000000009	1.5	feedback	n/a
437.9260000000004	0.6030000000000655	first_stage	0
442.5300000000008	1.300000000000182	second_stage	0
446.8310000000001	1.5	feedback	n/a
454.4580000000005	0.7200000000002547	first_stage	0
459.1800000000003	1.44800000000032	second_stage	0
463.6290000000008	1.5	feedback	n/a
473.7080000000005	0.725999999999658	first_stage	0
478.4360000000006	1.7219999999997526	second_stage	0
483.1580000000004	1.5	feedback	n/a
489.8220000000002	0.8800000000001091	first_stage	0
494.70400000000063	1.082999999999629	second_stage	0
498.7880000000005	1.5	feedback	n/a
506.34900000000016	0.7820000000001528	first_stage	0
511.1330000000007	1.0889999999999418	second_stage	0
515.2230000000009	1.5	feedback	n/a
523.8590000000004	0.9949999999998907	first_stage	0
528.8560000000007	0.5869999999995343	second_stage	0
532.4430000000001	1.5	feedback	n/a
542.6550000000007	0.5439999999998689	first_stage	0
547.201	1.1680000000005748	second_stage	0
551.3700000000008	1.5	feedback	n/a
559.2810000000009	0.6659999999992579	first_stage	0
563.9490000000005	0.7110000000002401	second_stage	0
567.6610000000002	1.5	feedback	n/a
578.3700000000008	0.5979999999999563	first_stage	0
582.969	1.0820000000003347	second_stage	0
587.0520000000006	1.5	feedback	n/a
593.7560000000002	0.6400000000003274	first_stage	0
598.3980000000001	0.7080000000005384	second_stage	0
602.107	1.5	feedback	n/a
610.3580000000002	0.7800000000006548	first_stage	0
615.1400000000002	0.7039999999997235	second_stage	0
618.8450000000003	1.5	feedback	n/a
629.8950000000004	0.7150000000001455	first_stage	0
634.6120000000002	0.6840000000001965	second_stage	0
638.2970000000005	1.5	feedback	n/a
646.5200000000004	0.6109999999998763	first_stage	0
651.1320000000005	1.2039999999997235	second_stage	0
655.3370000000003	1.5	feedback	n/a
663.4170000000004	0.925000000000182	first_stage	0
668.3439999999999	1.061000000000604	second_stage	0
672.4060000000009	1.5	feedback	n/a
680.8300000000007	0.6009999999996579	first_stage	0
685.433	0.6420000000007349	second_stage	0
689.076	1.5	feedback	n/a
696.7250000000003	0.5950000000002547	first_stage	0
701.3230000000003	0.76299999999992	second_stage	0
705.0870000000003	1.5	feedback	n/a
712.3280000000003	1.8829999999998108	first_stage	0
718.2130000000006	1.9849999999996728	second_stage	0
723.1990000000004	1.5	feedback	n/a
727.8960000000006	0.5450000000000728	first_stage	0
732.4430000000003	0.5420000000003711	second_stage	0
735.9860000000008	1.5	feedback	n/a
744.3950000000003	0.5209999999997308	first_stage	0
748.9180000000006	0.8530000000000655	second_stage	0
752.7730000000001	1.5	feedback	n/a
759.643	0.6320000000005166	first_stage	0
764.2769999999999	1.2610000000004222	second_stage	0
768.5390000000008	1.5	feedback	n/a
775.2750000000004	0.6530000000002474	first_stage	0
