onset	duration	sample	value
33.2597656250	n/a	34058	2131001
33.2597656250	n/a	34058	1110001
33.2597656250	n/a	34058	1211001
33.2597656250	n/a	34058	2411021
33.2597656250	n/a	34058	2632001
33.2597656250	n/a	34058	1520001
33.2597656250	n/a	34058	3100001
33.2597656250	n/a	34058	2801001
33.8437500000	n/a	34656	1211002
33.8437500000	n/a	34656	2411022
33.8437500000	n/a	34656	1232001
33.8437500000	n/a	34656	2421011
33.8437500000	n/a	34656	4211301
34.3613281250	n/a	35186	1520002
34.3613281250	n/a	35186	2632002
34.3613281250	n/a	35186	2611001
35.2636718750	n/a	36110	2801002
40.0556640625	n/a	41017	2320001
40.6064453125	n/a	41581	4111201
40.6064453125	n/a	41581	2781021
40.6230468750	n/a	41598	2541001
40.8906250000	n/a	41872	2320002
40.8906250000	n/a	41872	4122101
41.2910156250	n/a	42282	1320001
42.6103515625	n/a	43633	2781022
46.1162109375	n/a	47223	2320001
46.9677734375	n/a	48095	2320002
46.9677734375	n/a	48095	4121101
52.3281250000	n/a	53584	2310001
53.0126953125	n/a	54285	2310002
53.0126953125	n/a	54285	4111101
53.3134765625	n/a	54593	1320002
57.7548828125	n/a	59141	2310001
58.6064453125	n/a	60013	2310002
58.6064453125	n/a	60013	4111101
61.3613281250	n/a	62834	1320001
64.4833984375	n/a	66031	2320001
65.4189453125	n/a	66989	2320002
65.4189453125	n/a	66989	4121101
67.5224609375	n/a	69143	2571001
67.5224609375	n/a	69143	3100002
67.5224609375	n/a	69143	3100001
67.5224609375	n/a	69143	2801001
69.5263671875	n/a	71195	2801002
70.4619140625	n/a	72153	2310001
71.2968750000	n/a	73008	2310002
71.2968750000	n/a	73008	4111101
73.3505859375	n/a	75111	1320002
77.3574218750	n/a	79214	2310001
77.9921875000	n/a	79864	2310002
77.9921875000	n/a	79864	4111101
81.3984375000	n/a	83352	1310001
82.6171875000	n/a	84600	2310001
83.1845703125	n/a	85181	2310002
83.1845703125	n/a	85181	4111101
88.9960937500	n/a	91132	2310001
89.2294921875	n/a	91371	1420001
89.9804687500	n/a	92140	2310002
89.9804687500	n/a	92140	4111101
90.9658203125	n/a	93149	1420002
93.7880859375	n/a	96039	1310002
94.6728515625	n/a	96945	2310001
95.3076171875	n/a	97595	2310002
95.3076171875	n/a	97595	4111101
