onset	duration	trial_type	expression	face_id	face_age	face_sex	face_eth	average_attractiveness	catch	rating_score	response_hand	subject_attractiveness	subject_dominance	subject_trustworthiness
6.022444580546563	1.2333073035442794	00STIM117smiling	smiling	117.0	26.0	male	white	-0.48572923027133247	0.0	n/a	n/a	0.99	1.1849999999999998	1.3625
11.022317802292946	1.2333100202210971	01STIM027smiling	smiling	27.0	26.0	female	white	1.772826536125628	0.0	n/a	n/a	0.13249999999999987	0.6524999999999999	1.1575
16.02216476282956	1.2333223961934436	02STIM027neutral	neutral	27.0	26.0	female	white	1.772826536125628	0.0	n/a	n/a	0.13249999999999987	0.6524999999999999	1.1575
21.02205307722511	1.2332819478936017	03STIM092smiling	smiling	92.0	32.0	male	white	-0.9328988174311336	0.0	n/a	n/a	1.2825	-0.9725	-0.30999999999999994
26.021899132202858	1.233297040542766	04STIM066neutral	neutral	66.0	22.0	female	west_asian	0.6378716952776563	0.0	n/a	n/a	2.125	2.1400000000000006	2.13
31.02173794270902	1.2333236036054132	05STIM092neutral	neutral	92.0	32.0	male	white	-0.9328988174311336	0.0	n/a	n/a	1.2825	-0.9725	-0.30999999999999994
36.02161750336791	1.2333127368979149	06STIM061smiling	smiling	61.0	40.0	male	black	-0.911501053983057	0.0	n/a	n/a	-1.1075	1.635	1.065
41.021482273230724	1.2333109257799606	07STIM101neutral	neutral	101.0	37.0	male	white	0.7238994381199226	0.0	n/a	n/a	1.1725	0.9775000000000003	0.72
46.02134553382848	1.233310623927082	08STIM062smiling	smiling	62.0	30.0	female	black	-0.5538527220652091	0.0	n/a	n/a	0.0874999999999998	-0.4800000000000002	0.1200000000000001
51.021228113017294	1.2332786275107992	09STIM137neutral	neutral	137.0	21.0	male	black	-0.2957694935384106	1.0	n/a	n/a	1.21	-0.08250000000000002	0.7825000000000001
54.26283154399926	1.9915767924558168	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.832854342955216	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.0	left	n/a	n/a	n/a
60.02096338794968	1.2333127368979149	10STIM141smiling	smiling	141.0	23.0	male	white	-0.6713220765046487	1.0	n/a	n/a	-2.9225000000000003	-0.5475	-0.7125000000000001
63.25422782836995	1.9999314793724352	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
64.54088402476282	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-2.0	right	n/a	n/a	n/a
69.01238834835408	1.2416420681638556	11STIM030neutral	neutral	30.0	24.0	female	east_asian	1.2846081782695165	0.0	n/a	n/a	1.1224999999999998	0.6675	0.44500000000000006
74.01223983668547	1.241652934871354	12STIM100neutral	neutral	100.0	19.0	female	white	1.1627719333304687	0.0	n/a	n/a	-0.45499999999999996	-1.54	2.6975
79.0121037009892	1.2416490107825666	13STIM091neutral	neutral	91.0	20.0	female	white	0.7802323255648588	0.0	n/a	n/a	2.1350000000000002	-1.4899999999999998	2.21
84.02033885412379	1.233275910833754	14STIM038smiling	smiling	38.0	40.0	female	west_asian	-1.8233077903010873	0.0	n/a	n/a	-0.9400000000000001	0.29249999999999987	-0.265
89.02017343868806	1.2333054924263251	15STIM082smiling	smiling	82.0	20.0	male	black	-0.14511177130195396	0.0	n/a	n/a	1.0475	-0.46499999999999997	0.6725
94.02003458631498	1.2332997572195836	16STIM124neutral	neutral	124.0	28.0	female	white	2.675026113344521	0.0	n/a	n/a	1.7275000000000003	1.7074999999999998	0.9674999999999998
99.01989392282394	1.2333100202213243	17STIM006smiling	smiling	6.0	31.0	female	west_asian	-0.9595368494787391	0.0	n/a	n/a	0.375	1.4275	0.3524999999999998
104.0197568815688	1.2333302443712455	18STIM036smiling	smiling	36.0	21.0	male	east_asian/white	0.28808376625910187	0.0	n/a	n/a	0.5450000000000002	-2.1125	1.0075
109.01962527366754	1.2333054924263251	19STIM102neutral	neutral	102.0	31.0	female	white	-1.1599771234107195	0.0	n/a	n/a	-2.83	0.9999999999999998	0.81
