onset	duration	trial_type	expression	face_id	face_age	face_sex	face_eth	average_attractiveness	catch	rating_score	response_hand	subject_attractiveness	subject_dominance	subject_trustworthiness
6.024016027186463	1.2333350740186688	00STIM117neutral	neutral	117.0	26.0	male	white	-0.20372971231317644	0.0	n/a	n/a	0.99	1.1849999999999998	1.3625
11.015564747314329	1.2416490107825666	01STIM033neutral	neutral	33.0	28.0	male	white	0.9951602798427743	0.0	n/a	n/a	0.6775	0.905	-1.5125000000000002
16.015429819030487	1.2416459922524157	02STIM130neutral	neutral	130.0	19.0	male	white	-0.8001688953735702	0.0	n/a	n/a	-3.245	-0.75	-1.47
21.015288249980127	1.2416517274596115	03STIM039smiling	smiling	39.0	27.0	female	white	1.2901593574255603	0.0	n/a	n/a	-2.2675	1.3649999999999998	-0.9924999999999998
26.01515392540205	1.2416508219002935	04STIM038neutral	neutral	38.0	40.0	female	west_asian	-1.5189876084355556	0.0	n/a	n/a	-0.9400000000000001	0.29249999999999987	-0.265
31.01500058408556	1.2416650089908217	05STIM005neutral	neutral	5.0	28.0	male	east_asian	-1.54217530885691	0.0	n/a	n/a	-3.0	-3.0525	-0.3324999999999999
36.023214003805144	1.233316057281172	06STIM070neutral	neutral	70.0	31.0	male	west_asian	-1.1132028510618541	0.0	n/a	n/a	-0.18000000000000005	0.4325000000000001	-0.11499999999999999
41.02307816996199	1.23331545357496	07STIM018neutral	neutral	18.0	19.0	male	white	0.287935416991466	0.0	n/a	n/a	-2.3825	-3.4375	1.7249999999999999
46.02294143055997	1.233313038751021	08STIM126smiling	smiling	126.0	25.0	female	black	0.94191444924559	0.0	n/a	n/a	0.13750000000000007	1.4100000000000001	1.5274999999999999
51.022804389304845	1.2332913053360244	09STIM034neutral	neutral	34.0	24.0	female	east_asian	-0.083926593469513	1.0	n/a	n/a	-0.7174999999999999	0.9900000000000001	-0.18999999999999997
54.26443257223127	1.9915770943089228	rating	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
55.342569934054154	0.1	response	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.0	left	n/a	n/a	n/a
60.02255656800435	1.2333190758104138	10STIM044neutral	neutral	44.0	22.0	male	black	-0.23507604806797106	0.0	n/a	n/a	3.465	-1.145	-1.29
65.02241982860187	1.233322396193671	11STIM087smiling	smiling	87.0	31.0	female	east_asian	0.4429494883268168	0.0	n/a	n/a	0.25749999999999984	1.1075000000000002	1.1250000000000002
70.02228188178788	1.2333190758108683	12STIM126neutral	neutral	126.0	25.0	female	black	0.94191444924559	0.0	n/a	n/a	0.13750000000000007	1.4100000000000001	1.5274999999999999
75.01381400000218	1.2416478033705969	13STIM144smiling	smiling	144.0	27.0	female	white	0.5601761960125524	0.0	n/a	n/a	0.6550000000000002	-0.9625	1.8200000000000003
80.01376570352431	1.2415611715641717	14STIM099neutral	neutral	99.0	24.0	female	black	0.11875108428751041	0.0	n/a	n/a	0.14249999999999985	-1.5625	1.33
85.02187347469953	1.2333033794552648	15STIM024smiling	smiling	24.0	47.0	male	east_asian	-0.8787494356903823	0.0	n/a	n/a	-1.3075	-2.9625000000000004	2.4699999999999998
90.02173733900325	1.2333178683984445	16STIM130smiling	smiling	130.0	19.0	male	white	-0.8001688953735702	0.0	n/a	n/a	-3.245	-0.75	-1.47
95.02159969404192	1.2333178683988992	17STIM087neutral	neutral	87.0	31.0	female	east_asian	0.4429494883268168	0.0	n/a	n/a	0.25749999999999984	1.1075000000000002	1.1250000000000002
100.02146446390499	1.2333154535745052	18STIM064smiling	smiling	64.0	25.0	female	west_asian	-0.33426787764820914	0.0	n/a	n/a	1.3	-1.3175	2.1450000000000005
105.02132349856085	1.2333217924874589	19STIM034smiling	smiling	34.0	24.0	female	east_asian	-0.083926593469513	0.0	n/a	n/a	-0.7174999999999999	0.9900000000000001	-0.18999999999999997
110.02119068324735	1.2333187739577625	20STIM172smiling	smiling	172.0	40.0	male	white	-1.205094849027962	0.0	n/a	n/a	-1.4100000000000001	0.4075000000000001	-0.44000000000000006
115.0210551512573	1.2333172646926869	21STIM144neutral	neutral	144.0	27.0	female	white	0.5601761960125524	0.0	n/a	n/a	0.6550000000000002	-0.9625	1.8200000000000003
120.01262047329963	1.241613392130148	22STIM082neutral	neutral	82.0	20.0	male	black	0.13120373821749723	0.0	n/a	n/a	1.0475	-0.46499999999999997	0.6725
125.02078287986478	1.2333148498687478	23STIM100smiling	smiling	100.0	19.0	female	white	1.4172623078833544	0.0	n/a	n/a	-0.45499999999999996	-1.54	2.6975
136.27047446157758	1.2333166609869295	24STIM061neutral	neutral	61.0	40.0	male	black	-0.6223965254765199	0.0	n/a	n/a	-1.1075	1.635	1.065
141.2703389295871	1.2333136424572329	25STIM137smiling	smiling	137.0	21.0	male	black	-0.016939903363378365	0.0	n/a	n/a	1.21	-0.08250000000000002	0.7825000000000001
146.27020219018505	1.2333139443098844	26STIM006neutral	neutral	6.0	31.0	female	west_asian	-0.6696307300385383	1.0	n/a	n/a	0.375	1.4275	0.3524999999999998
