onset	duration	sample	value
1.6e-05	n/a	0.016	63
2.038016	n/a	2038.016	13
3.078016	n/a	3078.016	19
8.049016	n/a	8049.016	49
11.849016	n/a	11849.016	9
12.350016	n/a	12350.016	48
16.466016	n/a	16466.016	1
18.466016	n/a	18466.016	17
19.481016	n/a	19481.016	23
24.483016	n/a	24483.016	49
28.700016	n/a	28700.016	2
29.200016	n/a	29200.016	48
32.033016	n/a	32033.016	5
34.033016	n/a	34033.016	17
35.049016	n/a	35049.016	23
40.051016	n/a	40051.016	49
41.868016	n/a	41868.016	2
42.368016	n/a	42368.016	48
45.868016	n/a	45868.016	2
47.906016	n/a	47906.016	12
48.898016	n/a	48898.016	18
53.885016	n/a	53885.016	49
57.902016	n/a	57902.016	9
58.402016	n/a	58402.016	48
60.602016	n/a	60602.016	1
62.604016	n/a	62604.016	13
63.616016	n/a	63616.016	19
68.619016	n/a	68619.016	49
70.270016	n/a	70270.016	4
70.769016	n/a	70769.016	48
75.535016	n/a	75535.016	4
77.536016	n/a	77536.016	17
78.550016	n/a	78550.016	23
83.552016	n/a	83552.016	49
87.019016	n/a	87019.016	7
87.519016	n/a	87519.016	48
90.003016	n/a	90003.016	8
92.003016	n/a	92003.016	13
93.018016	n/a	93018.016	19
98.019016	n/a	98019.016	49
100.036016	n/a	100036.016	9
100.536016	n/a	100536.016	48
102.770016	n/a	102770.016	1
104.770016	n/a	104770.016	13
105.782016	n/a	105782.016	19
110.787016	n/a	110787.016	49
112.671016	n/a	112671.016	9
113.171016	n/a	113171.016	48
114.821016	n/a	114821.016	1
116.822016	n/a	116822.016	14
117.836016	n/a	117836.016	20
122.839016	n/a	122839.016	49
124.539016	n/a	124539.016	1
125.040016	n/a	125040.016	48
128.256016	n/a	128256.016	6
130.257016	n/a	130257.016	16
131.269016	n/a	131269.016	22
136.271016	n/a	136271.016	49
138.322016	n/a	138322.016	4
138.823016	n/a	138823.016	48
141.655016	n/a	141655.016	3
143.655016	n/a	143655.016	13
144.668016	n/a	144668.016	19
149.678016	n/a	149678.016	49
151.774016	n/a	151774.016	9
152.273016	n/a	152273.016	48
154.489016	n/a	154489.016	2
156.489016	n/a	156489.016	16
157.504016	n/a	157504.016	22
162.505016	n/a	162505.016	49
164.106016	n/a	164106.016	7
164.606016	n/a	164606.016	48
166.606016	n/a	166606.016	3
168.607016	n/a	168607.016	13
169.620016	n/a	169620.016	19
174.623016	n/a	174623.016	49
176.607016	n/a	176607.016	7
177.107016	n/a	177107.016	48
178.758016	n/a	178758.016	3
180.758016	n/a	180758.016	13
181.770016	n/a	181770.016	19
186.776016	n/a	186776.016	49
188.408016	n/a	188408.016	9
188.908016	n/a	188908.016	48
190.225016	n/a	190225.016	1
192.225016	n/a	192225.016	13
193.240016	n/a	193240.016	19
198.242016	n/a	198242.016	49
202.576016	n/a	202576.016	5
203.075016	n/a	203075.016	48
206.158016	n/a	206158.016	4
208.161016	n/a	208161.016	12
209.172016	n/a	209172.016	18
214.175016	n/a	214175.016	49
217.526016	n/a	217526.016	2
218.026016	n/a	218026.016	48
220.209016	n/a	220209.016	5
222.211016	n/a	222211.016	16
223.223016	n/a	223223.016	22
228.226016	n/a	228226.016	49
230.943016	n/a	230943.016	3
231.446016	n/a	231446.016	48
235.092016	n/a	235092.016	4
237.093016	n/a	237093.016	14
238.105016	n/a	238105.016	20
243.109016	n/a	243109.016	49
245.210016	n/a	245210.016	2
245.711016	n/a	245711.016	48
247.961016	n/a	247961.016	4
249.961016	n/a	249961.016	13
250.974016	n/a	250974.016	19
255.977016	n/a	255977.016	49
258.862016	n/a	258862.016	5
259.362016	n/a	259362.016	48
262.378016	n/a	262378.016	4
264.378016	n/a	264378.016	16
265.399016	n/a	265399.016	22
270.395016	n/a	270395.016	49
273.378016	n/a	273378.016	5
273.879016	n/a	273879.016	48
276.766016	n/a	276766.016	5
278.777016	n/a	278777.016	13
279.791016	n/a	279791.016	19
284.778016	n/a	284778.016	49
287.179016	n/a	287179.016	4
287.679016	n/a	287679.016	48
290.199016	n/a	290199.016	5
292.198016	n/a	292198.016	15
293.210016	n/a	293210.016	21
298.212016	n/a	298212.016	49
301.762016	n/a	301762.016	6
302.263016	n/a	302263.016	48
305.829016	n/a	305829.016	5
307.829016	n/a	307829.016	15
308.843016	n/a	308843.016	21
313.845016	n/a	313845.016	49
317.696016	n/a	317696.016	5
318.196016	n/a	318196.016	48
320.480016	n/a	320480.016	7
322.483016	n/a	322483.016	16
323.507016	n/a	323507.016	22
328.502016	n/a	328502.016	49
330.731016	n/a	330731.016	3
331.231016	n/a	331231.016	48
334.915016	n/a	334915.016	4
336.915016	n/a	336915.016	16
337.930016	n/a	337930.016	22
342.931016	n/a	342931.016	49
346.831016	n/a	346831.016	4
347.331016	n/a	347331.016	48
349.965016	n/a	349965.016	4
351.965016	n/a	351965.016	17
352.980016	n/a	352980.016	23
357.984016	n/a	357984.016	49
360.965016	n/a	360965.016	4
361.465016	n/a	361465.016	48
363.320016	n/a	363320.016	6
365.333016	n/a	365333.016	15
366.343016	n/a	366343.016	21
371.332016	n/a	371332.016	49
373.950016	n/a	373950.016	4
374.449016	n/a	374449.016	48
375.883016	n/a	375883.016	6
377.884016	n/a	377884.016	17
378.896016	n/a	378896.016	23
383.899016	n/a	383899.016	49
386.616016	n/a	386616.016	4
387.116016	n/a	387116.016	48
388.800016	n/a	388800.016	7
390.800016	n/a	390800.016	16
391.813016	n/a	391813.016	22
396.817016	n/a	396817.016	49
399.584016	n/a	399584.016	6
400.084016	n/a	400084.016	48
401.801016	n/a	401801.016	3
403.802016	n/a	403802.016	17
404.814016	n/a	404814.016	23
409.818016	n/a	409818.016	49
411.935016	n/a	411935.016	2
412.435016	n/a	412435.016	48
