onset	duration	trial_type
17.88574	0.033	promatch_yoked
58.01632	0.033	promatch_yoked
68.65124	0.033	promatch_yoked
72.03497	0.033	promatch_yoked
100.5556	0.033	promatch_yoked
105.3898	0.033	promatch_yoked
226.3152	0.033	promatch_yoked
278.6893	0.033	promatch_yoked
284.4902	0.033	promatch_yoked
288.8407	0.033	promatch_yoked
289.8074	0.033	promatch_yoked
339.1394	0.033	promatch_yoked
390.4136	0.033	promatch_yoked
402.9984	0.033	promatch_yoked
424.7517	0.033	promatch_yoked
432.4942	0.033	promatch_yoked
456.6642	0.033	promatch_yoked
460.5316	0.033	promatch_yoked
482.768	0.033	promatch_yoked
500.1703	0.033	promatch_yoked
20.78624	0.033	promatch
23.68656	0.033	promatch
51.73216	0.033	promatch
64.30062	0.033	promatch
65.26744	0.033	promatch
70.10145	0.033	promatch
74.45218	0.033	promatch
84.60354	0.033	promatch
116.5081	0.033	promatch
125.7093	0.033	promatch
140.2615	0.033	promatch
142.1948	0.033	promatch
156.697	0.033	promatch
161.5312	0.033	promatch
164.4314	0.033	promatch
177.4833	0.033	promatch
185.7014	0.033	promatch
221.4732	0.033	promatch
246.1345	0.033	promatch
265.6292	0.033	promatch
294.6415	0.033	promatch
307.2101	0.033	promatch
327.5297	0.033	promatch
333.822	0.033	promatch
346.3905	0.033	promatch
363.3096	0.033	promatch
367.6604	0.033	promatch
413.6332	0.033	promatch
427.6519	0.033	promatch
436.8451	0.033	promatch
467.2993	0.033	promatch
470.1998	0.033	promatch
476.0003	0.033	promatch
502.1041	0.033	promatch
505.0127	0.033	promatch
513.7225	0.033	promatch
522.4237	0.033	promatch
526.7745	0.033	promatch
535.4922	0.033	promatch
538.876	0.033	promatch
46.10648	0.033	red
50.94874	0.033	red
91.07095	0.033	red
204.2537	0.033	red
237.1335	0.033	red
304.9762	0.033	red
332.5552	0.033	red
361.0758	0.033	red
463.1318	0.033	red
514.8725	0.033	red
529.3829	0.033	red
531.8	0.033	red
