onset	duration	trial_type
17.86065	0.033	prevmismatch_yoked
58.00015	0.033	prevmismatch_yoked
68.63459	0.033	prevmismatch_yoked
72.01881	0.033	prevmismatch_yoked
100.5473	0.033	prevmismatch_yoked
105.3816	0.033	prevmismatch_yoked
226.3317	0.033	prevmismatch_yoked
278.706	0.033	prevmismatch_yoked
284.5065	0.033	prevmismatch_yoked
288.8577	0.033	prevmismatch_yoked
289.8239	0.033	prevmismatch_yoked
339.1477	0.033	prevmismatch_yoked
390.4214	0.033	prevmismatch_yoked
402.9902	0.033	prevmismatch_yoked
424.7597	0.033	prevmismatch_yoked
432.5274	0.033	prevmismatch_yoked
456.7059	0.033	prevmismatch_yoked
460.5815	0.033	prevmismatch_yoked
482.8262	0.033	prevmismatch_yoked
500.2285	0.033	prevmismatch_yoked
20.76979	0.033	prevmismatch
23.66979	0.033	prevmismatch
51.71533	0.033	prevmismatch
64.28389	0.033	prevmismatch
65.25076	0.033	prevmismatch
70.08461	0.033	prevmismatch
74.4353	0.033	prevmismatch
84.58682	0.033	prevmismatch
116.5079	0.033	prevmismatch
125.701	0.033	prevmismatch
140.2531	0.033	prevmismatch
142.1865	0.033	prevmismatch
156.697	0.033	prevmismatch
161.531	0.033	prevmismatch
164.4314	0.033	prevmismatch
177.4998	0.033	prevmismatch
185.7177	0.033	prevmismatch
221.4895	0.033	prevmismatch
246.3095	0.033	prevmismatch
265.6539	0.033	prevmismatch
294.6581	0.033	prevmismatch
307.2267	0.033	prevmismatch
327.546	0.033	prevmismatch
333.8301	0.033	prevmismatch
346.3987	0.033	prevmismatch
363.3177	0.033	prevmismatch
367.6684	0.033	prevmismatch
413.6415	0.033	prevmismatch
427.6686	0.033	prevmismatch
436.878	0.033	prevmismatch
467.349	0.033	prevmismatch
470.2494	0.033	prevmismatch
476.0503	0.033	prevmismatch
502.1625	0.033	prevmismatch
505.0626	0.033	prevmismatch
513.7641	0.033	prevmismatch
522.4818	0.033	prevmismatch
526.8324	0.033	prevmismatch
535.5337	0.033	prevmismatch
538.9174	0.033	prevmismatch
46.08945	0.033	red
50.93187	0.033	red
91.0548	0.033	red
204.2703	0.033	red
237.1581	0.033	red
304.9927	0.033	red
332.5634	0.033	red
361.084	0.033	red
463.1818	0.033	red
514.9226	0.033	red
529.4331	0.033	red
531.8498	0.033	red
