onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.0	2	0	2.112	post.bmp	cost.bmp
4.017000000000053	4.0	5	1	2.01	blackcross.bmp	blackcross.bmp
8.03300000000013	4.4	6	1	1.636	o.bmp	p.bmp
12.451000000000022	4.0	3	1	1.707	rum.bmp	numb.bmp
16.468000000000075	4.8	5	1	2.078	blackcross.bmp	blackcross.bmp
21.274000000000115	4.0	6	1	1.739	c.bmp	u.bmp
25.29000000000019	4.0	1	1	2.327	fought.bmp	sought.bmp
29.307000000000016	4.0	1	1	1.58	scheme.bmp	theme.bmp
33.32300000000009	4.0	6	1	1.516	m.bmp	n.bmp
37.340000000000146	4.4	1	0	1.947	stool.bmp	fool.bmp
41.75800000000004	4.4	5	1	1.692	blackcross.bmp	blackcross.bmp
46.17600000000016	4.4	1	1	2.067	soak.bmp	oak.bmp
50.59400000000005	4.4	2	1	2.031	threat.bmp	wheat.bmp
55.01200000000017	4.0	1	0	n/a	thread.bmp	spread.bmp
59.02800000000002	4.4	3	0	1.995	pile.bmp	trial.bmp
63.44600000000014	4.8	4	1	1.684	swap.bmp	watch.bmp
68.25300000000016	4.8	5	1	1.696	blackcross.bmp	blackcross.bmp
73.0590000000002	4.4	5	1	2.111	blackcross.bmp	blackcross.bmp
77.47700000000009	4.4	4	1	1.862	tough.bmp	dull.bmp
81.89500000000021	4.8	6	1	1.713	w.bmp	e.bmp
86.702	4.8	1	1	1.513	sweep.bmp	creep.bmp
91.50800000000004	4.8	6	1	1.608	k.bmp	t.bmp
96.31400000000008	4.4	5	1	1.838	blackcross.bmp	blackcross.bmp
100.7320000000002	4.4	3	1	1.756	stroke.bmp	soak.bmp
105.15000000000009	4.4	4	1	2.553	trial.bmp	fall.bmp
109.56800000000021	4.8	6	1	1.811	k.bmp	l.bmp
114.375	4.0	5	1	1.872	blackcross.bmp	blackcross.bmp
118.39100000000008	4.4	5	1	1.851	blackcross.bmp	blackcross.bmp
122.8090000000002	4.4	5	1	2.121	blackcross.bmp	blackcross.bmp
127.22700000000009	4.4	5	1	2.062	blackcross.bmp	blackcross.bmp
131.6450000000002	4.0	1	1	1.632	beef.bmp	reef.bmp
135.66200000000003	4.0	5	1	1.831	blackcross.bmp	blackcross.bmp
139.6780000000001	4.8	2	1	1.591	wart.bmp	smart.bmp
144.48500000000013	4.8	2	0	1.492	dose.bmp	pose.bmp
149.29100000000017	4.4	5	1	1.615	blackcross.bmp	blackcross.bmp
153.70900000000006	4.0	2	1	1.595	touch.bmp	couch.bmp
157.72500000000014	4.0	6	1	1.48	v.bmp	m.bmp
161.7420000000002	4.8	5	1	1.492	blackcross.bmp	blackcross.bmp
166.548	4.8	5	1	1.911	blackcross.bmp	blackcross.bmp
171.35500000000002	4.4	5	0	2.31	blackcross.bmp	blackcross.bmp
175.77300000000014	4.0	5	1	2.12	blackcross.bmp	blackcross.bmp
179.78900000000021	4.8	5	1	1.943	blackcross.bmp	blackcross.bmp
184.59500000000003	4.4	4	1	1.719	port.bmp	warm.bmp
189.01300000000015	4.8	3	1	1.692	june.bmp	noon.bmp
193.82000000000016	4.4	4	1	1.6	wreath.bmp	leap.bmp
198.23800000000006	4.0	5	1	1.98	blackcross.bmp	blackcross.bmp
202.25400000000013	4.4	6	1	1.548	c.bmp	d.bmp
206.67200000000003	4.4	2	1	1.663	glove.bmp	stove.bmp
211.09000000000015	4.8	1	1	1.656	numb.bmp	crumb.bmp
215.89700000000016	4.8	2	1	1.845	stood.bmp	flood.bmp
220.7030000000002	4.4	6	1	1.546	i.bmp	j.bmp
225.1210000000001	4.8	4	1	1.659	smart.bmp	drought.bmp
229.9280000000001	4.4	3	1	1.496	stir.bmp	blur.bmp
234.346	4.4	5	1	2.003	blackcross.bmp	blackcross.bmp
238.76400000000012	4.8	5	1	2.193	blackcross.bmp	blackcross.bmp
243.57000000000016	4.8	2	0	1.819	pool.bmp	wool.bmp
248.3760000000002	4.0	5	0	1.695	blackcross.bmp	blackcross.bmp
252.39300000000003	4.4	5	1	1.936	blackcross.bmp	blackcross.bmp
256.81100000000015	4.4	2	1	1.868	fought.bmp	drought.bmp
261.22900000000004	4.0	3	1	2.798	flight.bmp	spite.bmp
265.2450000000001	4.4	3	1	1.892	scheme.bmp	cream.bmp
269.663	4.0	6	1	1.435	z.bmp	g.bmp
273.68000000000006	4.8	4	1	1.628	ghost.bmp	pose.bmp
278.4860000000001	4.4	5	1	1.795	blackcross.bmp	blackcross.bmp
282.904	4.0	4	1	1.559	grace.bmp	fence.bmp
286.92100000000005	4.0	4	0	2.146	dried.bmp	stood.bmp
290.9370000000001	4.0	4	1	1.666	ford.bmp	rod.bmp
294.9540000000002	4.4	1	1	1.505	strap.bmp	gap.bmp
299.37200000000007	4.8	6	1	1.647	e.bmp	f.bmp
304.1780000000001	4.0	5	1	1.919	blackcross.bmp	blackcross.bmp
308.1940000000002	4.0	4	1	1.75	gross.bmp	post.bmp
312.211	4.0	4	0	1.354	fault.bmp	note.bmp
316.2270000000001	4.8	1	1	2.168	bull.bmp	full.bmp
321.0340000000001	4.8	3	1	1.469	chase.bmp	grace.bmp
325.84000000000015	4.0	3	0	1.572	float.bmp	note.bmp
329.8560000000002	4.8	3	1	1.838	bride.bmp	dried.bmp
334.663	4.8	4	1	1.439	thief.bmp	plead.bmp
339.46900000000005	4.4	1	1	1.373	bluff.bmp	puff.bmp
343.88700000000017	4.8	6	1	1.417	v.bmp	w.bmp
348.6940000000002	4.8	1	1	1.766	shove.bmp	glove.bmp
353.5	4.4	6	1	1.423	y.bmp	o.bmp
357.9180000000001	4.8	2	1	1.751	stamp.bmp	swamp.bmp
362.72400000000016	4.4	4	0	1.478	stamp.bmp	tomb.bmp
367.14200000000005	4.0	5	1	1.746	blackcross.bmp	blackcross.bmp
