onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.0	1	1	1.624	flirk.wav	slirk.wav
4.017000000000003	4.4	2	0	1.652	creath.wav	steath.wav
8.435000000000002	4.4	3	1	1.566	glutch.wav	nuch.wav
12.853000000000002	4.0	3	1	1.83	poat.wav	wote.wav
16.869	4.8	5	1	1.417	blackcross.wav	blackcross.wav
21.689	4.8	5	1	2.549	blackcross.wav	blackcross.wav
26.509000000000007	4.8	5	1	1.801	blackcross.wav	blackcross.wav
31.32800000000001	4.8	5	1	1.794	blackcross.wav	blackcross.wav
36.148	4.4	5	1	1.744	blackcross.wav	blackcross.wav
40.56600000000001	4.8	6	1	1.779	t.wav	u.wav
45.386	4.4	6	1	1.688	c.wav	d.wav
49.80400000000001	4.8	3	1	2.934	splirt.wav	furt.wav
54.624	4.8	5	1	2.664	blackcross.wav	blackcross.wav
59.44400000000001	4.0	2	0	1.605	crove.wav	swove.wav
63.46	4.4	6	1	2.763	v.wav	w.wav
67.87800000000001	4.8	6	1	1.543	k.wav	t.wav
72.69800000000001	4.4	3	1	1.666	brunge.wav	skonge.wav
77.11600000000001	4.4	3	1	1.894	twapse.wav	praps.wav
81.53399999999999	4.0	4	1	1.628	drose.wav	crange.wav
85.55100000000002	4.0	3	1	1.632	mense.wav	shence.wav
89.56700000000001	4.8	5	0	n/a	blackcross.wav	blackcross.wav
94.387	4.0	4	0	1.526	blease.wav	seaf.wav
98.40299999999999	4.4	1	1	1.806	twide.wav	stide.wav
102.821	4.4	5	1	1.846	blackcross.wav	blackcross.wav
107.239	4.0	1	1	2.109	pritz.wav	vitz.wav
111.256	4.8	5	1	2.991	blackcross.wav	blackcross.wav
116.076	4.0	2	0	2.828	spomb.wav	clomb.wav
120.09199999999998	4.0	5	1	1.917	blackcross.wav	blackcross.wav
124.10900000000001	4.0	6	1	1.78	a.wav	b.wav
128.125	4.4	4	0	1.86	smow.wav	vomb.wav
132.543	4.0	3	1	1.605	yeal.wav	sheel.wav
136.56	4.8	4	0	2.347	vead.wav	slood.wav
141.379	4.4	3	1	1.585	rith.wav	nyth.wav
145.797	4.8	1	1	1.525	crelm.wav	melm.wav
150.617	4.8	3	1	1.699	kreens.wav	speans.wav
155.43699999999998	4.4	4	1	2.428	palve.wav	smove.wav
159.855	4.4	1	1	1.444	sprune.wav	yune.wav
164.273	4.0	2	0	1.32	sworth.wav	horth.wav
168.29	4.0	2	0	1.999	slange.wav	prange.wav
172.30599999999998	4.4	1	1	1.47	vearn.wav	glearn.wav
176.724	4.8	2	0	1.596	zalve.wav	walve.wav
181.54399999999998	4.4	5	0	n/a	blackcross.wav	blackcross.wav
185.962	4.0	5	0	n/a	blackcross.wav	blackcross.wav
189.97899999999998	4.8	1	1	1.926	sterb.wav	cherb.wav
194.798	4.4	5	1	2.24	blackcross.wav	blackcross.wav
199.216	4.8	5	0	n/a	blackcross.wav	blackcross.wav
204.036	4.4	6	1	2.297	l.wav	d.wav
208.454	4.4	1	1	2.838	yoat.wav	zoat.wav
212.87199999999999	4.0	1	1	1.416	zite.wav	pite.wav
216.88899999999998	4.0	3	1	1.683	dite.wav	vight.wav
220.905	4.4	5	1	1.533	blackcross.wav	blackcross.wav
225.323	4.4	2	0	1.947	clease.wav	prease.wav
229.741	4.8	6	1	2.4	m.wav	n.wav
234.561	4.8	2	1	2.226	vose.wav	plose.wav
239.381	4.4	5	1	2.176	blackcross.wav	blackcross.wav
243.799	4.0	2	0	2.663	zow.wav	shrow.wav
247.816	4.8	6	1	2.694	y.wav	o.wav
252.63500000000002	4.4	2	0	1.919	slour.wav	vour.wav
257.053	4.0	4	1	1.752	splour.wav	morth.wav
261.07000000000005	4.8	2	1	1.624	frood.wav	plood.wav
265.89000000000004	4.0	2	1	2.394	twarf.wav	starf.wav
269.906	4.0	6	1	2.047	r.wav	s.wav
273.922	4.0	4	0	1.663	glough.wav	vown.wav
277.939	4.8	3	1	1.999	shrune.wav	hoon.wav
282.759	4.4	5	1	1.79	blackcross.wav	blackcross.wav
287.177	4.4	5	1	1.697	blackcross.wav	blackcross.wav
291.595	4.8	5	1	1.598	blackcross.wav	blackcross.wav
296.415	4.8	6	0	n/a	a.wav	s.wav
301.23400000000004	4.8	1	0	1.886	twirt.wav	stirt.wav
306.05400000000003	4.0	1	1	1.524	plipt.wav	bipt.wav
310.071	4.8	1	1	1.628	brith.wav	spith.wav
314.89000000000004	4.0	1	1	1.166	zurf.wav	hurf.wav
318.90700000000004	4.8	3	1	1.334	britz.wav	swits.wav
323.72700000000003	4.8	2	0	1.594	nouth.wav	scouth.wav
328.54600000000005	4.0	6	0	1.824	w.wav	e.wav
332.56300000000005	4.8	3	1	1.641	plirk.wav	swerk.wav
337.38300000000004	4.8	1	1	1.544	snerge.wav	gerge.wav
342.202	4.4	2	0	1.428	meaf.wav	teaf.wav
346.62	4.8	4	1	1.412	learth.wav	plost.wav
351.44	4.4	4	1	3.042	pread.wav	slear.wav
355.858	4.4	5	0	3.059	blackcross.wav	blackcross.wav
360.276	4.0	4	0	1.453	quarf.wav	ralve.wav
364.293	4.0	4	0	1.536	shwarp.wav	larm.wav
368.309	4.0	6	1	1.547	o.wav	p.wav
