onset	duration	trial_type	accuracy	response_time	A_stim	B_stim
0.0	4.0	1	1	1.743	numb.wav	crumb.wav
4.015999999999991	4.4	2	1	1.913	stamp.wav	swamp.wav
8.435000000000002	4.4	3	1	1.461	fall.wav	crawl.wav
12.853000000000009	4.0	3	1	1.609	tense.wav	fence.wav
16.869	4.8	5	1	2.177	blackcross.wav	blackcross.wav
21.688999999999993	4.8	5	1	1.914	blackcross.wav	blackcross.wav
26.508999999999986	4.8	5	1	3.052	blackcross.wav	blackcross.wav
31.328000000000003	4.8	5	1	1.87	blackcross.wav	blackcross.wav
36.147999999999996	4.4	5	1	2.142	blackcross.wav	blackcross.wav
40.566	4.8	6	1	2.204	e.wav	f.wav
45.385999999999996	4.4	6	1	2.505	c.wav	u.wav
49.804	4.8	3	1	1.651	stroke.wav	soak.wav
54.623999999999995	4.8	5	1	1.983	blackcross.wav	blackcross.wav
59.44399999999999	4.0	2	0	1.801	cow.wav	glow.wav
63.46000000000001	4.4	6	1	1.498	o.wav	p.wav
67.87800000000001	4.8	6	1	1.513	t.wav	u.wav
72.69800000000001	4.4	3	1	2.503	odd.wav	rod.wav
77.11600000000001	4.4	3	0	1.829	halt.wav	fault.wav
81.53400000000002	4.0	4	0	1.46	june.wav	loop.wav
85.55100000000002	4.0	3	1	2.379	leap.wav	sweep.wav
89.56699999999998	4.8	5	1	1.833	blackcross.wav	blackcross.wav
94.38699999999997	4.0	4	1	1.55	smart.wav	drought.wav
98.40299999999999	4.4	1	0	2.126	flood.wav	blood.wav
102.821	4.4	5	1	2.423	blackcross.wav	blackcross.wav
107.239	4.0	1	1	2.227	bluff.wav	puff.wav
111.256	4.8	5	1	3.407	blackcross.wav	blackcross.wav
116.076	4.0	2	1	1.885	ford.wav	word.wav
120.09200000000001	4.0	5	1	2.941	blackcross.wav	blackcross.wav
124.10900000000001	4.0	6	1	1.945	y.wav	o.wav
128.12499999999997	4.4	4	0	2.796	wheel.wav	sneak.wav
132.54299999999998	4.0	3	1	1.574	rum.wav	numb.wav
136.55999999999997	4.8	4	1	1.699	ghost.wav	pose.wav
141.379	4.4	3	1	1.622	scheme.wav	cream.wav
145.797	4.8	1	0	1.429	frost.wav	cost.wav
150.617	4.8	3	1	1.552	thief.wav	beef.wav
155.43699999999998	4.4	4	0	1.984	fault.wav	note.wav
159.855	4.4	1	0	2.193	vase.wav	chase.wav
164.273	4.0	2	1	1.987	glove.wav	stove.wav
168.29	4.0	2	1	2.006	plead.wav	spread.wav
172.306	4.4	1	1	1.904	thread.wav	spread.wav
176.72400000000002	4.8	2	1	2.65	dull.wav	bull.wav
181.544	4.4	5	1	1.744	blackcross.wav	blackcross.wav
185.96200000000002	4.0	5	1	2.383	blackcross.wav	blackcross.wav
189.97799999999998	4.8	1	1	1.956	spoon.wav	noon.wav
194.79799999999997	4.4	5	1	1.608	blackcross.wav	blackcross.wav
199.21599999999998	4.8	5	1	1.772	blackcross.wav	blackcross.wav
204.03599999999997	4.4	6	1	1.622	c.wav	d.wav
208.45399999999998	4.4	1	1	1.661	brow.wav	cow.wav
212.87199999999999	4.0	1	1	2.022	quart.wav	wart.wav
216.88899999999998	4.0	3	1	1.557	float.wav	note.wav
220.905	4.4	5	1	1.702	blackcross.wav	blackcross.wav
225.323	4.4	2	1	1.615	swap.wav	gap.wav
229.741	4.8	6	0	2.196	g.wav	h.wav
234.561	4.8	2	1	2.627	mouth.wav	youth.wav
239.381	4.4	5	1	2.785	blackcross.wav	blackcross.wav
243.799	4.0	2	1	2.529	touch.wav	couch.wav
247.81500000000003	4.8	6	0	n/a	y.wav	z.wav
252.63500000000002	4.4	2	0	n/a	breath.wav	wreath.wav
257.053	4.0	4	0	1.654	dried.wav	stood.wav
261.07000000000005	4.8	2	0	2.408	pint.wav	hint.wav
265.89	4.0	2	1	1.771	gross.wav	moss.wav
269.90599999999995	4.0	6	0	n/a	i.wav	r.wav
273.922	4.0	4	1	1.871	ford.wav	rod.wav
277.93899999999996	4.8	3	1	2.063	cheek.wav	sneak.wav
282.759	4.4	5	1	2.262	blackcross.wav	blackcross.wav
287.177	4.4	5	1	3.211	blackcross.wav	blackcross.wav
291.595	4.8	5	0	n/a	blackcross.wav	blackcross.wav
296.41499999999996	4.8	6	1	1.741	f.wav	n.wav
301.23400000000004	4.8	1	0	2.779	beef.wav	reef.wav
306.054	4.0	1	0	2.403	soak.wav	oak.wav
310.071	4.8	1	0	2.534	fought.wav	sought.wav
314.89	4.0	1	1	2.811	stool.wav	fool.wav
318.9069999999999	4.8	3	1	2.067	warm.wav	form.wav
323.726	4.8	2	0	1.743	wart.wav	smart.wav
328.54599999999994	4.0	6	1	1.828	v.wav	m.wav
332.563	4.8	3	0	2.876	bride.wav	dried.wav
337.38199999999995	4.8	1	1	2.505	toss.wav	moss.wav
342.202	4.4	2	1	1.817	stood.wav	flood.wav
346.62	4.8	4	1	2.654	pool.wav	tooth.wav
351.43999999999994	4.4	4	1	2.292	rum.wav	touch.wav
355.85799999999995	4.4	5	1	2.138	blackcross.wav	blackcross.wav
360.27599999999995	4.0	4	1	2.986	tough.wav	dull.wav
364.293	4.0	4	1	1.875	both.wav	stroke.wav
368.30899999999997	4.0	6	1	2.082	h.wav	p.wav
