onset	duration	sample	type	value
4.99609375	0	1280	trigger	201
7.02734375	0	1800	trigger	202
8.99609375	0	2304	trigger	203
10.02734375	0	2568	trigger	101
10.18359375	0	2608	trigger	2
10.33984375	0	2648	trigger	4
10.46484375	0	2680	trigger	5
10.65234375	0	2728	trigger	3
10.77734375	0	2760	trigger	5
10.93359375	0	2800	trigger	4
11.08984375	0	2840	trigger	3
11.24609375	0	2880	trigger	2
11.37109375	0	2912	trigger	1
11.52734375	0	2952	trigger	2
11.68359375	0	2992	trigger	1
11.83984375	0	3032	trigger	3
11.99609375	0	3072	trigger	5
12.15234375	0	3112	trigger	4
12.30859375	0	3152	trigger	3
12.43359375	0	3184	trigger	2
12.58984375	0	3224	trigger	1
12.74609375	0	3264	trigger	5
12.90234375	0	3304	trigger	4
13.05859375	0	3344	trigger	3
13.21484375	0	3384	trigger	5
13.33984375	0	3416	trigger	2
13.49609375	0	3456	trigger	1
13.65234375	0	3496	trigger	4
13.80859375	0	3536	trigger	3
13.96484375	0	3576	trigger	2
14.12109375	0	3616	trigger	5
14.24609375	0	3648	trigger	4
14.40234375	0	3688	trigger	1
14.55859375	0	3728	trigger	3
14.71484375	0	3768	trigger	4
14.87109375	0	3808	trigger	1
14.99609375	0	3840	trigger	2
15.18359375	0	3888	trigger	5
15.30859375	0	3920	trigger	2
15.46484375	0	3960	trigger	4
15.62109375	0	4000	trigger	3
15.77734375	0	4040	trigger	5
15.90234375	0	4072	trigger	1
16.05859375	0	4112	trigger	5
16.21484375	0	4152	trigger	2
16.37109375	0	4192	trigger	3
16.52734375	0	4232	trigger	4
16.68359375	0	4272	trigger	1
16.83984375	0	4312	trigger	3
16.96484375	0	4344	trigger	1
17.12109375	0	4384	trigger	5
17.27734375	0	4424	trigger	2
17.43359375	0	4464	trigger	4
17.58984375	0	4504	trigger	2
17.74609375	0	4544	trigger	3
17.87109375	0	4576	trigger	1
18.02734375	0	4616	trigger	5
18.18359375	0	4656	trigger	4
18.33984375	0	4696	trigger	5
18.49609375	0	4736	trigger	4
18.62109375	0	4768	trigger	2
18.77734375	0	4808	trigger	3
18.93359375	0	4848	trigger	1
19.08984375	0	4888	trigger	2
19.24609375	0	4928	trigger	1
19.40234375	0	4968	trigger	5
19.55859375	0	5008	trigger	3
19.68359375	0	5040	trigger	4
19.83984375	0	5080	trigger	1
19.99609375	0	5120	trigger	4
20.15234375	0	5160	trigger	3
20.30859375	0	5200	trigger	5
20.46484375	0	5240	trigger	2
20.58984375	0	5272	trigger	3
20.74609375	0	5312	trigger	5
20.90234375	0	5352	trigger	4
21.05859375	0	5392	trigger	2
21.21484375	0	5432	trigger	1
