onset	duration	sample	type	value
5.02734375	0	1288	trigger	201
6.99609375	0	1792	trigger	202
8.99609375	0	2304	trigger	203
9.99609375	0	2560	trigger	103
10.02734375	0	2568	trigger	4
10.18359375	0	2608	trigger	8
10.33984375	0	2648	trigger	3
10.49609375	0	2688	trigger	6
10.65234375	0	2728	trigger	5
10.77734375	0	2760	trigger	7
10.93359375	0	2800	trigger	2
11.08984375	0	2840	trigger	1
11.24609375	0	2880	trigger	2
11.40234375	0	2920	trigger	6
11.52734375	0	2952	trigger	8
11.71484375	0	3000	trigger	1
11.87109375	0	3040	trigger	4
11.99609375	0	3072	trigger	3
12.15234375	0	3112	trigger	7
12.30859375	0	3152	trigger	5
12.46484375	0	3192	trigger	2
12.58984375	0	3224	trigger	8
12.74609375	0	3264	trigger	5
12.93359375	0	3312	trigger	4
13.05859375	0	3344	trigger	7
13.21484375	0	3384	trigger	1
13.37109375	0	3424	trigger	6
13.52734375	0	3464	trigger	3
13.68359375	0	3504	trigger	8
13.80859375	0	3536	trigger	6
13.96484375	0	3576	trigger	2
14.12109375	0	3616	trigger	7
14.27734375	0	3656	trigger	4
14.43359375	0	3696	trigger	3
14.55859375	0	3728	trigger	5
14.74609375	0	3776	trigger	1
14.87109375	0	3808	trigger	6
15.02734375	0	3848	trigger	4
15.18359375	0	3888	trigger	2
15.33984375	0	3928	trigger	1
15.46484375	0	3960	trigger	3
15.65234375	0	4008	trigger	8
15.77734375	0	4040	trigger	5
15.93359375	0	4080	trigger	7
16.08984375	0	4120	trigger	2
16.24609375	0	4160	trigger	3
16.40234375	0	4200	trigger	5
16.52734375	0	4232	trigger	1
16.71484375	0	4280	trigger	8
16.83984375	0	4312	trigger	7
16.99609375	0	4352	trigger	4
17.15234375	0	4392	trigger	6
17.30859375	0	4432	trigger	5
17.46484375	0	4472	trigger	4
17.62109375	0	4512	trigger	2
17.74609375	0	4544	trigger	3
17.90234375	0	4584	trigger	7
18.05859375	0	4624	trigger	8
18.21484375	0	4664	trigger	1
18.37109375	0	4704	trigger	6
18.49609375	0	4736	trigger	2
18.65234375	0	4776	trigger	6
18.83984375	0	4824	trigger	7
18.96484375	0	4856	trigger	1
19.12109375	0	4896	trigger	8
19.27734375	0	4936	trigger	5
19.40234375	0	4968	trigger	3
19.58984375	0	5016	trigger	4
19.71484375	0	5048	trigger	6
19.87109375	0	5088	trigger	3
20.02734375	0	5128	trigger	2
20.18359375	0	5168	trigger	5
20.33984375	0	5208	trigger	1
20.49609375	0	5248	trigger	7
20.65234375	0	5288	trigger	4
20.77734375	0	5320	trigger	8
20.93359375	0	5360	trigger	2
21.08984375	0	5400	trigger	3
21.24609375	0	5440	trigger	8
21.40234375	0	5480	trigger	5
21.55859375	0	5520	trigger	7
21.68359375	0	5552	trigger	6
21.83984375	0	5592	trigger	4
21.99609375	0	5632	trigger	1
22.15234375	0	5672	trigger	4
22.30859375	0	5712	trigger	8
22.46484375	0	5752	trigger	6
22.58984375	0	5784	trigger	3
22.74609375	0	5824	trigger	2
22.90234375	0	5864	trigger	5
23.05859375	0	5904	trigger	1
23.21484375	0	5944	trigger	7
23.37109375	0	5984	trigger	6
