onset	duration	category
9442379	n/a	MRI_trigger
9452879	n/a	MRI_trigger
9463379	n/a	MRI_trigger
9473879	n/a	MRI_trigger
9484379	n/a	MRI_trigger
9494879	n/a	MRI_trigger
9505379	n/a	MRI_trigger
9515879	n/a	MRI_trigger
9526379	n/a	MRI_trigger
9536879	n/a	MRI_trigger
9547379	n/a	MRI_trigger
9557879	n/a	MRI_trigger
9568379	n/a	MRI_trigger
9578879	n/a	MRI_trigger
9589379	n/a	MRI_trigger
9599879	n/a	MRI_trigger
9610379	n/a	MRI_trigger
9620879	n/a	MRI_trigger
9631379	n/a	MRI_trigger
9641879	n/a	MRI_trigger
9652379	n/a	MRI_trigger
9662879	n/a	MRI_trigger
9673379	n/a	MRI_trigger
9683879	n/a	MRI_trigger
9694379	n/a	MRI_trigger
9704879	n/a	MRI_trigger
9715379	n/a	MRI_trigger
9725879	n/a	MRI_trigger
9736379	n/a	MRI_trigger
9746879	n/a	MRI_trigger
9757379	n/a	MRI_trigger
9767879	n/a	MRI_trigger
9778379	n/a	MRI_trigger
9788879	n/a	MRI_trigger
9799379	n/a	MRI_trigger
9809879	n/a	MRI_trigger
9820379	n/a	MRI_trigger
9830879	n/a	MRI_trigger
9841379	n/a	MRI_trigger
9851879	n/a	MRI_trigger
9862379	n/a	MRI_trigger
9872879	n/a	MRI_trigger
9883379	n/a	MRI_trigger
9893879	n/a	MRI_trigger
9904379	n/a	MRI_trigger
9914879	n/a	MRI_trigger
9925379	n/a	MRI_trigger
9935879	n/a	MRI_trigger
9946379	n/a	MRI_trigger
9956879	n/a	MRI_trigger
9967379	n/a	MRI_trigger
9977879	n/a	MRI_trigger
9988379	n/a	MRI_trigger
9998879	n/a	MRI_trigger
10009379	n/a	MRI_trigger
10019879	n/a	MRI_trigger
10030379	n/a	MRI_trigger
10040879	n/a	MRI_trigger
10051379	n/a	MRI_trigger
10061879	n/a	MRI_trigger
10072379	n/a	MRI_trigger
10082879	n/a	MRI_trigger
10093379	n/a	MRI_trigger
10103879	n/a	MRI_trigger
10114379	n/a	MRI_trigger
10124879	n/a	MRI_trigger
10135379	n/a	MRI_trigger
10145879	n/a	MRI_trigger
10156379	n/a	MRI_trigger
10166879	n/a	MRI_trigger
10177379	n/a	MRI_trigger
10187879	n/a	MRI_trigger
10198379	n/a	MRI_trigger
10208879	n/a	MRI_trigger
10219379	n/a	MRI_trigger
10229879	n/a	MRI_trigger
10240379	n/a	MRI_trigger
10250879	n/a	MRI_trigger
10261379	n/a	MRI_trigger
10271879	n/a	MRI_trigger
10282379	n/a	MRI_trigger
10292879	n/a	MRI_trigger
10303379	n/a	MRI_trigger
10313879	n/a	MRI_trigger
10324379	n/a	MRI_trigger
10334879	n/a	MRI_trigger
10345379	n/a	MRI_trigger
10355879	n/a	MRI_trigger
10366379	n/a	MRI_trigger
10376879	n/a	MRI_trigger
10387379	n/a	MRI_trigger
10397879	n/a	MRI_trigger
10408379	n/a	MRI_trigger
10418879	n/a	MRI_trigger
10429379	n/a	MRI_trigger
10439879	n/a	MRI_trigger
10450379	n/a	MRI_trigger
10460879	n/a	MRI_trigger
10471379	n/a	MRI_trigger
10481879	n/a	MRI_trigger
10492379	n/a	MRI_trigger
10502879	n/a	MRI_trigger
10513379	n/a	MRI_trigger
10523879	n/a	MRI_trigger
10534379	n/a	MRI_trigger
10544879	n/a	MRI_trigger
10555379	n/a	MRI_trigger
10565879	n/a	MRI_trigger
10576379	n/a	MRI_trigger
10586879	n/a	MRI_trigger
10597379	n/a	MRI_trigger
10607879	n/a	MRI_trigger
10618379	n/a	MRI_trigger
10628879	n/a	MRI_trigger
10639379	n/a	MRI_trigger
10649879	n/a	MRI_trigger
10660379	n/a	MRI_trigger
10670879	n/a	MRI_trigger
10681379	n/a	MRI_trigger
10691879	n/a	MRI_trigger
10702379	n/a	MRI_trigger
10712879	n/a	MRI_trigger
10723379	n/a	MRI_trigger
10733879	n/a	MRI_trigger
10744379	n/a	MRI_trigger
10754879	n/a	MRI_trigger
10765379	n/a	MRI_trigger
10775879	n/a	MRI_trigger
10786379	n/a	MRI_trigger
10796879	n/a	MRI_trigger
10807379	n/a	MRI_trigger
10817879	n/a	MRI_trigger
10828379	n/a	MRI_trigger
10838879	n/a	MRI_trigger
10849379	n/a	MRI_trigger
10859879	n/a	MRI_trigger
10870379	n/a	MRI_trigger
10880879	n/a	MRI_trigger
10891379	n/a	MRI_trigger
10901879	n/a	MRI_trigger
10912379	n/a	MRI_trigger
10922879	n/a	MRI_trigger
10933379	n/a	MRI_trigger
10943879	n/a	MRI_trigger
10954379	n/a	MRI_trigger
10964879	n/a	MRI_trigger
10975379	n/a	MRI_trigger
10985879	n/a	MRI_trigger
10996379	n/a	MRI_trigger
11006879	n/a	MRI_trigger
11017379	n/a	MRI_trigger
11027879	n/a	MRI_trigger
11038379	n/a	MRI_trigger
11048879	n/a	MRI_trigger
11059379	n/a	MRI_trigger
11069879	n/a	MRI_trigger
11080379	n/a	MRI_trigger
11090879	n/a	MRI_trigger
11101379	n/a	MRI_trigger
11111879	n/a	MRI_trigger
11122379	n/a	MRI_trigger
11132879	n/a	MRI_trigger
11143379	n/a	MRI_trigger
11153879	n/a	MRI_trigger
11164379	n/a	MRI_trigger
11174879	n/a	MRI_trigger
11185379	n/a	MRI_trigger
11195879	n/a	MRI_trigger
11206379	n/a	MRI_trigger
11216879	n/a	MRI_trigger
11227379	n/a	MRI_trigger
11237879	n/a	MRI_trigger
11248379	n/a	MRI_trigger
11258879	n/a	MRI_trigger
11269379	n/a	MRI_trigger
11279879	n/a	MRI_trigger
11290379	n/a	MRI_trigger
11300879	n/a	MRI_trigger
11311379	n/a	MRI_trigger
11321879	n/a	MRI_trigger
11332379	n/a	MRI_trigger
11342879	n/a	MRI_trigger
11353379	n/a	MRI_trigger
11363879	n/a	MRI_trigger
11374379	n/a	MRI_trigger
11384879	n/a	MRI_trigger
11395379	n/a	MRI_trigger
11405879	n/a	MRI_trigger
11416379	n/a	MRI_trigger
11426879	n/a	MRI_trigger
11437379	n/a	MRI_trigger
11447879	n/a	MRI_trigger
11458379	n/a	MRI_trigger
11468879	n/a	MRI_trigger
11479379	n/a	MRI_trigger
11489879	n/a	MRI_trigger
11500379	n/a	MRI_trigger
11510879	n/a	MRI_trigger
11521379	n/a	MRI_trigger
11531879	n/a	MRI_trigger
11542379	n/a	MRI_trigger
11552879	n/a	MRI_trigger
11563379	n/a	MRI_trigger
11573879	n/a	MRI_trigger
11584379	n/a	MRI_trigger
11594879	n/a	MRI_trigger
11605379	n/a	MRI_trigger
11615879	n/a	MRI_trigger
11626379	n/a	MRI_trigger
11636879	n/a	MRI_trigger
11647379	n/a	MRI_trigger
11657879	n/a	MRI_trigger
11668379	n/a	MRI_trigger
11678879	n/a	MRI_trigger
11689379	n/a	MRI_trigger
11699879	n/a	MRI_trigger
11710379	n/a	MRI_trigger
11720879	n/a	MRI_trigger
11731379	n/a	MRI_trigger
11741879	n/a	MRI_trigger
11752379	n/a	MRI_trigger
11762879	n/a	MRI_trigger
11773379	n/a	MRI_trigger
11783879	n/a	MRI_trigger
11794379	n/a	MRI_trigger
11804879	n/a	MRI_trigger
11815379	n/a	MRI_trigger
11825879	n/a	MRI_trigger
11836379	n/a	MRI_trigger
11846879	n/a	MRI_trigger
11857379	n/a	MRI_trigger
11867879	n/a	MRI_trigger
11878379	n/a	MRI_trigger
11888879	n/a	MRI_trigger
11899379	n/a	MRI_trigger
11909879	n/a	MRI_trigger
11920379	n/a	MRI_trigger
11930879	n/a	MRI_trigger
11941379	n/a	MRI_trigger
11951879	n/a	MRI_trigger
11962379	n/a	MRI_trigger
11972879	n/a	MRI_trigger
11983379	n/a	MRI_trigger
11993879	n/a	MRI_trigger
12004379	n/a	MRI_trigger
12014879	n/a	MRI_trigger
12025379	n/a	MRI_trigger
12035879	n/a	MRI_trigger
12046379	n/a	MRI_trigger
12056879	n/a	MRI_trigger
12067379	n/a	MRI_trigger
12077879	n/a	MRI_trigger
12088379	n/a	MRI_trigger
12098879	n/a	MRI_trigger
12109379	n/a	MRI_trigger
12119879	n/a	MRI_trigger
12130379	n/a	MRI_trigger
12140879	n/a	MRI_trigger
12151379	n/a	MRI_trigger
12161879	n/a	MRI_trigger
12172379	n/a	MRI_trigger
12182879	n/a	MRI_trigger
12193379	n/a	MRI_trigger
12203879	n/a	MRI_trigger
12214379	n/a	MRI_trigger
12224879	n/a	MRI_trigger
12235379	n/a	MRI_trigger
12245879	n/a	MRI_trigger
12256379	n/a	MRI_trigger
12266879	n/a	MRI_trigger
12277379	n/a	MRI_trigger
12287879	n/a	MRI_trigger
12298379	n/a	MRI_trigger
12308879	n/a	MRI_trigger
12319379	n/a	MRI_trigger
12329879	n/a	MRI_trigger
12340379	n/a	MRI_trigger
12350879	n/a	MRI_trigger
12361379	n/a	MRI_trigger
12371879	n/a	MRI_trigger
12382379	n/a	MRI_trigger
12392879	n/a	MRI_trigger
12403379	n/a	MRI_trigger
12413879	n/a	MRI_trigger
12424379	n/a	MRI_trigger
12434879	n/a	MRI_trigger
12445379	n/a	MRI_trigger
12455879	n/a	MRI_trigger
12466379	n/a	MRI_trigger
12476879	n/a	MRI_trigger
12487379	n/a	MRI_trigger
12497879	n/a	MRI_trigger
12508379	n/a	MRI_trigger
12518879	n/a	MRI_trigger
12529379	n/a	MRI_trigger
12539879	n/a	MRI_trigger
12550379	n/a	MRI_trigger
12560879	n/a	MRI_trigger
12571379	n/a	MRI_trigger
12581879	n/a	MRI_trigger
12592379	n/a	MRI_trigger
12602879	n/a	MRI_trigger
12613379	n/a	MRI_trigger
12623879	n/a	MRI_trigger
12634379	n/a	MRI_trigger
12644879	n/a	MRI_trigger
12655379	n/a	MRI_trigger
12665879	n/a	MRI_trigger
12676379	n/a	MRI_trigger
12686879	n/a	MRI_trigger
12697379	n/a	MRI_trigger
12707879	n/a	MRI_trigger
12718379	n/a	MRI_trigger
12728879	n/a	MRI_trigger
12739379	n/a	MRI_trigger
12749879	n/a	MRI_trigger
12760379	n/a	MRI_trigger
12770879	n/a	MRI_trigger
12781379	n/a	MRI_trigger
12791879	n/a	MRI_trigger
12802379	n/a	MRI_trigger
12812879	n/a	MRI_trigger
12823379	n/a	MRI_trigger
12833879	n/a	MRI_trigger
12844379	n/a	MRI_trigger
12854879	n/a	MRI_trigger
12865379	n/a	MRI_trigger
12875879	n/a	MRI_trigger
12886379	n/a	MRI_trigger
12896879	n/a	MRI_trigger
12907379	n/a	MRI_trigger
12917879	n/a	MRI_trigger
12928379	n/a	MRI_trigger
12938879	n/a	MRI_trigger
12949379	n/a	MRI_trigger
12959879	n/a	MRI_trigger
12970379	n/a	MRI_trigger
12980879	n/a	MRI_trigger
12991379	n/a	MRI_trigger
13001879	n/a	MRI_trigger
13012379	n/a	MRI_trigger
13022879	n/a	MRI_trigger
13033379	n/a	MRI_trigger
13043879	n/a	MRI_trigger
13054379	n/a	MRI_trigger
13064879	n/a	MRI_trigger
13075379	n/a	MRI_trigger
13085879	n/a	MRI_trigger
13096379	n/a	MRI_trigger
13106879	n/a	MRI_trigger
13117379	n/a	MRI_trigger
13127879	n/a	MRI_trigger
13138379	n/a	MRI_trigger
13148879	n/a	MRI_trigger
13159379	n/a	MRI_trigger
13169879	n/a	MRI_trigger
13180379	n/a	MRI_trigger
13190879	n/a	MRI_trigger
13201379	n/a	MRI_trigger
13211879	n/a	MRI_trigger
13222379	n/a	MRI_trigger
13232879	n/a	MRI_trigger
13243379	n/a	MRI_trigger
13253879	n/a	MRI_trigger
13264379	n/a	MRI_trigger
13274879	n/a	MRI_trigger
13285379	n/a	MRI_trigger
13295879	n/a	MRI_trigger
13306379	n/a	MRI_trigger
13316879	n/a	MRI_trigger
13327379	n/a	MRI_trigger
13337879	n/a	MRI_trigger
13348379	n/a	MRI_trigger
13358879	n/a	MRI_trigger
13369379	n/a	MRI_trigger
13379879	n/a	MRI_trigger
13390379	n/a	MRI_trigger
13400879	n/a	MRI_trigger
13411379	n/a	MRI_trigger
13421879	n/a	MRI_trigger
13432379	n/a	MRI_trigger
13442879	n/a	MRI_trigger
13453379	n/a	MRI_trigger
13463879	n/a	MRI_trigger
13474379	n/a	MRI_trigger
13484879	n/a	MRI_trigger
13495379	n/a	MRI_trigger
13505879	n/a	MRI_trigger
13516379	n/a	MRI_trigger
13526879	n/a	MRI_trigger
13537379	n/a	MRI_trigger
13547879	n/a	MRI_trigger
13558379	n/a	MRI_trigger
13568879	n/a	MRI_trigger
13579379	n/a	MRI_trigger
13589879	n/a	MRI_trigger
13600379	n/a	MRI_trigger
13610879	n/a	MRI_trigger
13621379	n/a	MRI_trigger
13631879	n/a	MRI_trigger
13642379	n/a	MRI_trigger
13652879	n/a	MRI_trigger
13663379	n/a	MRI_trigger
13673879	n/a	MRI_trigger
13684379	n/a	MRI_trigger
13694879	n/a	MRI_trigger
13705379	n/a	MRI_trigger
13715879	n/a	MRI_trigger
13726379	n/a	MRI_trigger
13736879	n/a	MRI_trigger
13747379	n/a	MRI_trigger
13757879	n/a	MRI_trigger
13768379	n/a	MRI_trigger
13778879	n/a	MRI_trigger
13789379	n/a	MRI_trigger
13799879	n/a	MRI_trigger
13810379	n/a	MRI_trigger
13820879	n/a	MRI_trigger
13831379	n/a	MRI_trigger
13841879	n/a	MRI_trigger
13852379	n/a	MRI_trigger
13862879	n/a	MRI_trigger
13873379	n/a	MRI_trigger
13883879	n/a	MRI_trigger
13894379	n/a	MRI_trigger
13904879	n/a	MRI_trigger
13915379	n/a	MRI_trigger
13925879	n/a	MRI_trigger
13936379	n/a	MRI_trigger
13946879	n/a	MRI_trigger
13957379	n/a	MRI_trigger
13967879	n/a	MRI_trigger
13978379	n/a	MRI_trigger
13988879	n/a	MRI_trigger
13999379	n/a	MRI_trigger
14009879	n/a	MRI_trigger
14020379	n/a	MRI_trigger
14030879	n/a	MRI_trigger
14041379	n/a	MRI_trigger
14051879	n/a	MRI_trigger
14062379	n/a	MRI_trigger
14072879	n/a	MRI_trigger
14083379	n/a	MRI_trigger
14093879	n/a	MRI_trigger
14104379	n/a	MRI_trigger
14114879	n/a	MRI_trigger
14125379	n/a	MRI_trigger
14135879	n/a	MRI_trigger
14146379	n/a	MRI_trigger
14156879	n/a	MRI_trigger
14167379	n/a	MRI_trigger
14177879	n/a	MRI_trigger
14188379	n/a	MRI_trigger
14198879	n/a	MRI_trigger
14209379	n/a	MRI_trigger
14219879	n/a	MRI_trigger
14230379	n/a	MRI_trigger
14240879	n/a	MRI_trigger
14251379	n/a	MRI_trigger
14261879	n/a	MRI_trigger
14272379	n/a	MRI_trigger
14282879	n/a	MRI_trigger
14293379	n/a	MRI_trigger
14303879	n/a	MRI_trigger
14314379	n/a	MRI_trigger
14324879	n/a	MRI_trigger
14335379	n/a	MRI_trigger
14345879	n/a	MRI_trigger
14356379	n/a	MRI_trigger
14366879	n/a	MRI_trigger
14377379	n/a	MRI_trigger
14387879	n/a	MRI_trigger
14398379	n/a	MRI_trigger
14408879	n/a	MRI_trigger
14419379	n/a	MRI_trigger
14429879	n/a	MRI_trigger
14440379	n/a	MRI_trigger
14450879	n/a	MRI_trigger
14461379	n/a	MRI_trigger
14471879	n/a	MRI_trigger
14482379	n/a	MRI_trigger
14492879	n/a	MRI_trigger
14503379	n/a	MRI_trigger
14513879	n/a	MRI_trigger
14524379	n/a	MRI_trigger
14534879	n/a	MRI_trigger
14545379	n/a	MRI_trigger
14555879	n/a	MRI_trigger
14566379	n/a	MRI_trigger
14576879	n/a	MRI_trigger
14587379	n/a	MRI_trigger
14597879	n/a	MRI_trigger
14608379	n/a	MRI_trigger
14618879	n/a	MRI_trigger
14629379	n/a	MRI_trigger
14639879	n/a	MRI_trigger
14650379	n/a	MRI_trigger
14660879	n/a	MRI_trigger
14671379	n/a	MRI_trigger
14681879	n/a	MRI_trigger
14692379	n/a	MRI_trigger
14702879	n/a	MRI_trigger
14713379	n/a	MRI_trigger
14723879	n/a	MRI_trigger
14734379	n/a	MRI_trigger
14744879	n/a	MRI_trigger
14755379	n/a	MRI_trigger
14765879	n/a	MRI_trigger
14776379	n/a	MRI_trigger
14786879	n/a	MRI_trigger
14797379	n/a	MRI_trigger
14807879	n/a	MRI_trigger
14818379	n/a	MRI_trigger
14828879	n/a	MRI_trigger
14839379	n/a	MRI_trigger
14849879	n/a	MRI_trigger
14860379	n/a	MRI_trigger
14870879	n/a	MRI_trigger
14881379	n/a	MRI_trigger
14891879	n/a	MRI_trigger
14902379	n/a	MRI_trigger
14912879	n/a	MRI_trigger
14923379	n/a	MRI_trigger
14933879	n/a	MRI_trigger
14944379	n/a	MRI_trigger
14954879	n/a	MRI_trigger
14965379	n/a	MRI_trigger
14975879	n/a	MRI_trigger
14986379	n/a	MRI_trigger
14996879	n/a	MRI_trigger
15007379	n/a	MRI_trigger
15017879	n/a	MRI_trigger
15028379	n/a	MRI_trigger
15038879	n/a	MRI_trigger
15049379	n/a	MRI_trigger
15059879	n/a	MRI_trigger
15070379	n/a	MRI_trigger
15080879	n/a	MRI_trigger
15091379	n/a	MRI_trigger
15101879	n/a	MRI_trigger
15112379	n/a	MRI_trigger
15122879	n/a	MRI_trigger
15133379	n/a	MRI_trigger
15143879	n/a	MRI_trigger
15154379	n/a	MRI_trigger
15164879	n/a	MRI_trigger
15175379	n/a	MRI_trigger
15185879	n/a	MRI_trigger
15196379	n/a	MRI_trigger
15206879	n/a	MRI_trigger
15217379	n/a	MRI_trigger
15227879	n/a	MRI_trigger
15238379	n/a	MRI_trigger
15248879	n/a	MRI_trigger
15259379	n/a	MRI_trigger
15269879	n/a	MRI_trigger
15280379	n/a	MRI_trigger
15290879	n/a	MRI_trigger
15301379	n/a	MRI_trigger
15311879	n/a	MRI_trigger
15322379	n/a	MRI_trigger
15332879	n/a	MRI_trigger
15343379	n/a	MRI_trigger
15353879	n/a	MRI_trigger
15364379	n/a	MRI_trigger
15374879	n/a	MRI_trigger
15385379	n/a	MRI_trigger
15395879	n/a	MRI_trigger
15406379	n/a	MRI_trigger
15416879	n/a	MRI_trigger
15427379	n/a	MRI_trigger
15437879	n/a	MRI_trigger
15448379	n/a	MRI_trigger
15458879	n/a	MRI_trigger
15469379	n/a	MRI_trigger
15479879	n/a	MRI_trigger
15490379	n/a	MRI_trigger
15500879	n/a	MRI_trigger
15511379	n/a	MRI_trigger
15521879	n/a	MRI_trigger
15532379	n/a	MRI_trigger
15542879	n/a	MRI_trigger
15553379	n/a	MRI_trigger
15563879	n/a	MRI_trigger
15574379	n/a	MRI_trigger
15584879	n/a	MRI_trigger
15595379	n/a	MRI_trigger
15605879	n/a	MRI_trigger
15616379	n/a	MRI_trigger
15626879	n/a	MRI_trigger
15637379	n/a	MRI_trigger
15647879	n/a	MRI_trigger
15658379	n/a	MRI_trigger
15668879	n/a	MRI_trigger
15679379	n/a	MRI_trigger
15689879	n/a	MRI_trigger
15700379	n/a	MRI_trigger
15710879	n/a	MRI_trigger
15721379	n/a	MRI_trigger
15731879	n/a	MRI_trigger
15742379	n/a	MRI_trigger
15752879	n/a	MRI_trigger
15763379	n/a	MRI_trigger
15773879	n/a	MRI_trigger
15784379	n/a	MRI_trigger
15794879	n/a	MRI_trigger
15805379	n/a	MRI_trigger
15815879	n/a	MRI_trigger
15826379	n/a	MRI_trigger
15836879	n/a	MRI_trigger
15847379	n/a	MRI_trigger
15857879	n/a	MRI_trigger
15868379	n/a	MRI_trigger
15878879	n/a	MRI_trigger
15889379	n/a	MRI_trigger
15899879	n/a	MRI_trigger
15910379	n/a	MRI_trigger
15920879	n/a	MRI_trigger
15931379	n/a	MRI_trigger
15941879	n/a	MRI_trigger
15952379	n/a	MRI_trigger
15962879	n/a	MRI_trigger
15973379	n/a	MRI_trigger
15983879	n/a	MRI_trigger
15994379	n/a	MRI_trigger
16004879	n/a	MRI_trigger
16015379	n/a	MRI_trigger
16025879	n/a	MRI_trigger
16036379	n/a	MRI_trigger
16046879	n/a	MRI_trigger
16057379	n/a	MRI_trigger
16067879	n/a	MRI_trigger
16078379	n/a	MRI_trigger
16088879	n/a	MRI_trigger
16099379	n/a	MRI_trigger
16109879	n/a	MRI_trigger
16120379	n/a	MRI_trigger
16130879	n/a	MRI_trigger
16141379	n/a	MRI_trigger
16151879	n/a	MRI_trigger
16162379	n/a	MRI_trigger
16172879	n/a	MRI_trigger
16183379	n/a	MRI_trigger
16193879	n/a	MRI_trigger
16204379	n/a	MRI_trigger
16214879	n/a	MRI_trigger
16225379	n/a	MRI_trigger
16235879	n/a	MRI_trigger
16246379	n/a	MRI_trigger
16256879	n/a	MRI_trigger
16267379	n/a	MRI_trigger
16277879	n/a	MRI_trigger
16288379	n/a	MRI_trigger
16298879	n/a	MRI_trigger
16309379	n/a	MRI_trigger
16319879	n/a	MRI_trigger
16330379	n/a	MRI_trigger
16340879	n/a	MRI_trigger
16351379	n/a	MRI_trigger
16361879	n/a	MRI_trigger
16372379	n/a	MRI_trigger
16382879	n/a	MRI_trigger
16393379	n/a	MRI_trigger
16403879	n/a	MRI_trigger
16414379	n/a	MRI_trigger
16424879	n/a	MRI_trigger
16435379	n/a	MRI_trigger
16445879	n/a	MRI_trigger
16456379	n/a	MRI_trigger
16466879	n/a	MRI_trigger
16477379	n/a	MRI_trigger
16487879	n/a	MRI_trigger
16498379	n/a	MRI_trigger
16508879	n/a	MRI_trigger
16519379	n/a	MRI_trigger
16529879	n/a	MRI_trigger
16540379	n/a	MRI_trigger
16550879	n/a	MRI_trigger
16561379	n/a	MRI_trigger
16571879	n/a	MRI_trigger
16582379	n/a	MRI_trigger
16592879	n/a	MRI_trigger
16603379	n/a	MRI_trigger
16613879	n/a	MRI_trigger
16624379	n/a	MRI_trigger
16634879	n/a	MRI_trigger
16645379	n/a	MRI_trigger
16655879	n/a	MRI_trigger
16666379	n/a	MRI_trigger
16676879	n/a	MRI_trigger
16687379	n/a	MRI_trigger
16697879	n/a	MRI_trigger
16708379	n/a	MRI_trigger
16718879	n/a	MRI_trigger
16729379	n/a	MRI_trigger
16739879	n/a	MRI_trigger
16750379	n/a	MRI_trigger
16760879	n/a	MRI_trigger
16771379	n/a	MRI_trigger
16781879	n/a	MRI_trigger
16792379	n/a	MRI_trigger
16802879	n/a	MRI_trigger
16813379	n/a	MRI_trigger
16823879	n/a	MRI_trigger
16834379	n/a	MRI_trigger
16844879	n/a	MRI_trigger
16855379	n/a	MRI_trigger
16865879	n/a	MRI_trigger
16876379	n/a	MRI_trigger
16886879	n/a	MRI_trigger
16897379	n/a	MRI_trigger
16907879	n/a	MRI_trigger
16918379	n/a	MRI_trigger
16928879	n/a	MRI_trigger
16939379	n/a	MRI_trigger
16949879	n/a	MRI_trigger
16960379	n/a	MRI_trigger
16970879	n/a	MRI_trigger
16981379	n/a	MRI_trigger
16991879	n/a	MRI_trigger
17002379	n/a	MRI_trigger
17012879	n/a	MRI_trigger
17023379	n/a	MRI_trigger
17033879	n/a	MRI_trigger
17044379	n/a	MRI_trigger
17054879	n/a	MRI_trigger
17065379	n/a	MRI_trigger
17075879	n/a	MRI_trigger
17086379	n/a	MRI_trigger
17096879	n/a	MRI_trigger
17107379	n/a	MRI_trigger
17117879	n/a	MRI_trigger
17128379	n/a	MRI_trigger
17138879	n/a	MRI_trigger
17149379	n/a	MRI_trigger
17159879	n/a	MRI_trigger
17170379	n/a	MRI_trigger
17180879	n/a	MRI_trigger
17191379	n/a	MRI_trigger
17201879	n/a	MRI_trigger
17212379	n/a	MRI_trigger
17222879	n/a	MRI_trigger
17233379	n/a	MRI_trigger
17243879	n/a	MRI_trigger
17254379	n/a	MRI_trigger
17264879	n/a	MRI_trigger
17275379	n/a	MRI_trigger
17285879	n/a	MRI_trigger
17296379	n/a	MRI_trigger
17306879	n/a	MRI_trigger
17317379	n/a	MRI_trigger
17327879	n/a	MRI_trigger
17338379	n/a	MRI_trigger
17348879	n/a	MRI_trigger
17359379	n/a	MRI_trigger
17369879	n/a	MRI_trigger
17380379	n/a	MRI_trigger
17390879	n/a	MRI_trigger
17401379	n/a	MRI_trigger
17411879	n/a	MRI_trigger
17422379	n/a	MRI_trigger
17432879	n/a	MRI_trigger
17443379	n/a	MRI_trigger
17453879	n/a	MRI_trigger
17464379	n/a	MRI_trigger
17474879	n/a	MRI_trigger
17485379	n/a	MRI_trigger
17495879	n/a	MRI_trigger
17506379	n/a	MRI_trigger
17516879	n/a	MRI_trigger
17527379	n/a	MRI_trigger
17537879	n/a	MRI_trigger
17548379	n/a	MRI_trigger
17558879	n/a	MRI_trigger
17569379	n/a	MRI_trigger
17579879	n/a	MRI_trigger
17590379	n/a	MRI_trigger
17600879	n/a	MRI_trigger
17611379	n/a	MRI_trigger
17621879	n/a	MRI_trigger
17632379	n/a	MRI_trigger
17642879	n/a	MRI_trigger
17653379	n/a	MRI_trigger
17663879	n/a	MRI_trigger
17674379	n/a	MRI_trigger
17684879	n/a	MRI_trigger
17695379	n/a	MRI_trigger
17705879	n/a	MRI_trigger
17716379	n/a	MRI_trigger
17726879	n/a	MRI_trigger
17737379	n/a	MRI_trigger
17747879	n/a	MRI_trigger
17758379	n/a	MRI_trigger
17768879	n/a	MRI_trigger
17779379	n/a	MRI_trigger
17789879	n/a	MRI_trigger
17800379	n/a	MRI_trigger
17810879	n/a	MRI_trigger
17821379	n/a	MRI_trigger
17831879	n/a	MRI_trigger
17842379	n/a	MRI_trigger
17852879	n/a	MRI_trigger
17863379	n/a	MRI_trigger
17873879	n/a	MRI_trigger
17884379	n/a	MRI_trigger
17894879	n/a	MRI_trigger
17905379	n/a	MRI_trigger
17915879	n/a	MRI_trigger
17926379	n/a	MRI_trigger
17936879	n/a	MRI_trigger
17947379	n/a	MRI_trigger
17957879	n/a	MRI_trigger
17968379	n/a	MRI_trigger
17978879	n/a	MRI_trigger
17989379	n/a	MRI_trigger
17999879	n/a	MRI_trigger
18010379	n/a	MRI_trigger
18020879	n/a	MRI_trigger
18031379	n/a	MRI_trigger
18041879	n/a	MRI_trigger
18052379	n/a	MRI_trigger
18062879	n/a	MRI_trigger
18073379	n/a	MRI_trigger
18083879	n/a	MRI_trigger
18094379	n/a	MRI_trigger
18104879	n/a	MRI_trigger
18115379	n/a	MRI_trigger
18125879	n/a	MRI_trigger
18136379	n/a	MRI_trigger
18146879	n/a	MRI_trigger
18157379	n/a	MRI_trigger
18167879	n/a	MRI_trigger
18178379	n/a	MRI_trigger
18188879	n/a	MRI_trigger
18199379	n/a	MRI_trigger
18209879	n/a	MRI_trigger
18220379	n/a	MRI_trigger
18230879	n/a	MRI_trigger
18241379	n/a	MRI_trigger
18251879	n/a	MRI_trigger
18262379	n/a	MRI_trigger
18272879	n/a	MRI_trigger
18283379	n/a	MRI_trigger
18293879	n/a	MRI_trigger
18304379	n/a	MRI_trigger
18314879	n/a	MRI_trigger
18325379	n/a	MRI_trigger
18335879	n/a	MRI_trigger
18346379	n/a	MRI_trigger
18356879	n/a	MRI_trigger
18367379	n/a	MRI_trigger
18377879	n/a	MRI_trigger
18388379	n/a	MRI_trigger
18398879	n/a	MRI_trigger
18409379	n/a	MRI_trigger
18419879	n/a	MRI_trigger
18430379	n/a	MRI_trigger
18440879	n/a	MRI_trigger
18451379	n/a	MRI_trigger
18461879	n/a	MRI_trigger
18472379	n/a	MRI_trigger
18482879	n/a	MRI_trigger
18493379	n/a	MRI_trigger
18503879	n/a	MRI_trigger
18514379	n/a	MRI_trigger
18524879	n/a	MRI_trigger
18535379	n/a	MRI_trigger
18545879	n/a	MRI_trigger
18556379	n/a	MRI_trigger
18566879	n/a	MRI_trigger
18577379	n/a	MRI_trigger
18587879	n/a	MRI_trigger
18598379	n/a	MRI_trigger
18608879	n/a	MRI_trigger
