onset	duration	trial_type	stimulus_name	set_num	keypress	response	rt	similarity_bin
143.5	3.5	Lure	stimuli/objects/setsof2/105a.jpg	105	5%	None	1.740	5
147.0	3.5	Foil	stimuli/objects/foils/foil_1010.jpg	0	3#	New	0.932	0
150.5	3.5	First	stimuli/objects/setsof2/045a.jpg	45	3#	New	0.878	0
154.0	3.5	Lure	stimuli/objects/setsof2/007b.jpg	7	5%	None	1.740	6
157.5	3.5	Foil	stimuli/objects/foils/foil_1088.JPG	0	3#	New	1.024	0
161.0	3.5	First	stimuli/objects/setsof2/180b.jpg	180	5%	None	1.740	0
164.5	3.5	Foil	stimuli/objects/foils/foil_1204.JPG	0	3#	New	0.997	0
168.0	3.5	Foil	stimuli/objects/foils/foil_1407.JPG	0	3#	New	1.061	0
171.5	3.5	First	stimuli/objects/setsof2/183b.jpg	183	3#	New	1.065	0
175.0	3.5	Lure	stimuli/objects/setsof2/116b.jpg	116	1!	Old	1.562	4
178.5	3.5	Repeat	stimuli/objects/setsof2/139a.jpg	139	1!	Old	1.141	0
182.0	3.5	First	stimuli/objects/setsof2/024b.jpg	24	3#	New	1.071	0
185.5	3.5	Lure	stimuli/objects/setsof2/060a.jpg	60	2@	Similar	1.472	3
189.0	3.5	Foil	stimuli/objects/foils/foil_1315.JPG	0	3#	New	1.508	0
192.5	3.5	Foil	stimuli/objects/foils/foil_1025.jpg	0	3#	New	0.858	0
196.0	3.5	First	stimuli/objects/setsof2/170a.jpg	170	3#	New	0.839	0
199.5	3.5	Foil	stimuli/objects/foils/foil_1533.JPG	0	3#	New	1.038	0
203.0	3.5	First	stimuli/objects/setsof2/049a.jpg	49	3#	New	0.925	0
206.5	3.5	Foil	stimuli/objects/foils/foil_1547.JPG	0	3#	New	1.121	0
210.0	3.5	Foil	stimuli/objects/foils/foil_1073.JPG	0	3#	New	0.963	0
213.5	3.5	First	stimuli/objects/setsof2/075a.jpg	75	3#	New	0.910	0
217.0	3.5	Foil	stimuli/objects/foils/foil_1687.JPG	0	3#	New	0.767	0
220.5	3.5	Foil	stimuli/objects/foils/foil_1358.JPG	0	5%	None	1.736	0
224.0	3.5	Repeat	stimuli/objects/setsof2/045a.jpg	45	1!	Old	1.231	0
227.5	3.5	Repeat	stimuli/objects/setsof2/118a.jpg	118	1!	Old	1.307	0
231.0	3.5	First	stimuli/objects/setsof2/037b.jpg	37	3#	New	1.608	0
234.5	3.5	Foil	stimuli/objects/foils/foil_1465.JPG	0	3#	New	0.927	0
238.0	3.5	First	stimuli/objects/setsof2/129a.jpg	129	3#	New	0.845	0
241.5	3.5	Foil	stimuli/objects/foils/foil_1231.JPG	0	3#	New	1.116	0
245.0	3.5	First	stimuli/objects/setsof2/057a.jpg	57	3#	New	0.941	0
248.5	3.5	Lure	stimuli/objects/setsof2/075b.jpg	75	2@	Similar	1.702	5
252.0	3.5	Foil	stimuli/objects/foils/foil_1497.JPG	0	3#	New	0.997	0
255.5	3.5	First	stimuli/objects/setsof2/078a.jpg	78	3#	New	0.874	0
259.0	3.5	Repeat	stimuli/objects/setsof2/037b.jpg	37	1!	Old	1.298	0
262.5	3.5	Repeat	stimuli/objects/setsof2/049a.jpg	49	1!	Old	1.335	0
266.0	3.5	Lure	stimuli/objects/setsof2/170b.jpg	170	1!	Old	1.160	4
269.5	3.5	First	stimuli/objects/setsof2/150b.jpg	150	3#	New	1.224	0
273.0	3.5	Repeat	stimuli/objects/setsof2/125b.jpg	125	5%	None	1.734	0
276.5	3.5	First	stimuli/objects/setsof2/025b.jpg	25	3#	New	0.808	0
280.0	3.5	Repeat	stimuli/objects/setsof2/179a.jpg	179	5%	None	1.734	0
283.5	3.5	Foil	stimuli/objects/foils/foil_1386.JPG	0	3#	New	1.068	0
287.0	3.5	Foil	stimuli/objects/foils/foil_1138.JPG	0	3#	New	1.293	0
290.5	3.5	Lure	stimuli/objects/setsof2/078b.jpg	78	1!	Old	1.381	4
294.0	3.5	First	stimuli/objects/setsof2/188a.jpg	188	3#	New	1.188	0
297.5	3.5	Foil	stimuli/objects/foils/foil_1261.JPG	0	3#	New	1.450	0
301.0	3.5	First	stimuli/objects/setsof2/080b.jpg	80	3#	New	1.152	0
304.5	3.5	Repeat	stimuli/objects/setsof2/129a.jpg	129	1!	Old	1.248	0
308.0	3.5	First	stimuli/objects/setsof2/019a.jpg	19	3#	New	1.459	0
311.5	3.5	Lure	stimuli/objects/setsof2/183a.jpg	183	5%	None	1.732	6
315.0	3.5	Lure	stimuli/objects/setsof2/057b.jpg	57	1!	Old	1.048	4
318.5	3.5	First	stimuli/objects/setsof2/158b.jpg	158	3#	New	0.828	0
322.0	3.5	Lure	stimuli/objects/setsof2/180a.jpg	180	2@	Similar	1.375	6
325.5	3.5	Repeat	stimuli/objects/setsof2/024b.jpg	24	1!	Old	1.420	0
329.0	3.5	First	stimuli/objects/setsof2/022a.jpg	22	3#	New	1.188	0
332.5	3.5	Foil	stimuli/objects/foils/foil_1600.JPG	0	5%	None	1.731	0
336.0	3.5	Repeat	stimuli/objects/setsof2/150b.jpg	150	5%	None	1.731	0
339.5	3.5	Foil	stimuli/objects/foils/foil_1154.JPG	0	5%	None	1.731	0
343.0	3.5	Lure	stimuli/objects/setsof2/019b.jpg	19	1!	Old	1.472	3
346.5	3.5	Lure	stimuli/objects/setsof2/025a.jpg	25	1!	Old	1.481	4
350.0	3.5	Repeat	stimuli/objects/setsof2/080b.jpg	80	1!	Old	1.400	0
353.5	3.5	Lure	stimuli/objects/setsof2/158a.jpg	158	1!	Old	0.991	6
357.0	3.5	Repeat	stimuli/objects/setsof2/188a.jpg	188	1!	Old	1.358	0
360.5	3.5	Foil	stimuli/objects/foils/foil_1633.JPG	0	3#	New	0.997	0
364.0	3.5	Repeat	stimuli/objects/setsof2/022a.jpg	22	1!	Old	1.335	0
367.5	3.5	Foil	stimuli/objects/foils/foil_1075.JPG	0	3#	New	1.014	0
371.0	3.5	Foil	stimuli/objects/foils/foil_1521.JPG	0	3#	New	0.858	0
