2.0105
4.0084
8.0062
14.005
18.005
20.004
22.004
24.005
26.003
28.003
34.002
38.001
46
49.999
55.998
61.999
65.997
67.997
77.995
79.995
81.995
85.994
87.993
91.993
93.992
97.992
101.99
103.99
105.99
109.99
111.99
119.99
123.99
125.99
129.99
133.99
135.99
147.98
155.98
167.98
171.98
175.98
177.98
179.98
183.98
185.98
187.98
189.98
193.98
201.98
209.97
221.97
223.97
229.97
231.97
233.97
235.97
