4.0154
8.0147
10.014
12.014
16.014
18.013
20.014
30.011
38.01
40.01
44.009
46.009
48.008
50.008
60.006
62.006
66.005
70.005
76.004
78.004
82.003
84.003
86.002
92.001
94
98
104
116
124
126
128
135.99
137.99
141.99
167.99
171.99
173.99
181.99
183.99
185.99
187.99
191.99
193.98
201.98
203.98
205.98
207.98
209.98
213.98
215.98
219.98
223.98
225.98
227.98
229.98
231.98
235.98
237.98
