onset	duration	sample	value
1.1120000000	235.0000000000	556	boundary
22.2184321462	1000.0000000000	11109.2161	cor
23.6264309465	1000.0000000000	11813.2155	cor
25.3464276521	1000.0000000000	12673.2138	cor
26.8264337062	1000.0000000000	13413.2169	cor
28.4424277573	1000.0000000000	14221.2139	cor
29.9944310068	1000.0000000000	14997.2155	cor
31.6024287223	1000.0000000000	15801.2144	cor
33.2824336915	1000.0000000000	16641.2168	cor
34.8984277426	1000.0000000000	17449.2139	cor
36.5784327118	1000.0000000000	18289.2164	cor
38.2824367462	1000.0000000000	19141.2184	cor
39.8104308723	1000.0000000000	19905.2154	cor
41.3944295226	1000.0000000000	20697.2148	cor
43.0814350574	1000.0000000000	21540.7175	cor
44.7614299684	1000.0000000000	22380.715	cor
46.4024289130	1000.0000000000	23201.2145	cor
47.8674280076	1000.0000000000	23933.714	cor
49.6424334674	1000.0000000000	24821.2167	cor
51.1144331275	1000.0000000000	25557.2166	cor
52.6494278191	1000.0000000000	26324.7139	cor
54.3294327884	1000.0000000000	27164.7164	cor
55.8824318080	1000.0000000000	27941.2159	cor
57.4664304583	1000.0000000000	28733.2152	cor
59.1934277295	1000.0000000000	29596.7139	cor
60.8574299692	1000.0000000000	30428.715	cor
62.3054305642	1000.0000000000	31152.7153	cor
64.0014282047	1000.0000000000	32000.7141	cor
65.6654304444	1000.0000000000	32832.7152	cor
67.2334364234	1000.0000000000	33616.7182	cor
68.9544288992	1000.0000000000	34477.2144	cor
70.4974299847	1000.0000000000	35248.715	cor
72.1374331592	1000.0000000000	36068.7166	cor
73.7454308747	1000.0000000000	36872.7154	cor
75.2414296000	1000.0000000000	37620.7148	cor
76.8094355791	1000.0000000000	38404.7178	cor
78.4814341544	1000.0000000000	39240.7171	cor
80.0734291403	1000.0000000000	40036.7146	cor
81.5934369891	1000.0000000000	40796.7185	cor
83.2494328349	1000.0000000000	41624.7164	cor
84.9694295405	1000.0000000000	42484.7148	cor
96.3924313514	1000.0000000000	48196.2157	cor
