onset	duration	trial_type	trial_type_id	response_time	bad_epoch	outliers	direction	name_direction	event_num	response_accuracy
53.36376953125	0.2	RANDOM	0	0.769918273172152	0	0	0	NONE	101.0	1
54.82373046875	0.2	COHERENT	1	0.602682231266044	0	0	180	LEFT	105.0	1
56.2734375	0.2	RANDOM	0	0.649504918218554	0	0	0	NONE	109.0	1
57.72314453125	0.2	COHERENT	1	0.578833367340849	0	0	180	LEFT	113.0	1
59.00341796875	0.2	RANDOM	0	0.68818782319795	0	0	0	NONE	117.0	1
60.47314453125	0.2	RANDOM	0	0.683947240377165	0	0	0	NONE	121.0	1
61.7529296875	0.2	RANDOM	0	0.657899455113693	0	0	0	NONE	125.0	1
63.1630859375	0.2	COHERENT	1	0.648638932588256	0	0	180	LEFT	129.0	1
64.642578125	0.2	RANDOM	0	0.57446872732362	0	0	0	NONE	133.0	1
65.8427734375	0.2	COHERENT	1	0.533376818751094	0	0	180	LEFT	137.0	1
67.24267578125	0.2	RANDOM	0	0.624040594170765	0	0	0	NONE	141.0	1
68.74267578125	0.2	COHERENT	1	0.605070105898449	0	0	0	RIGHT	145.0	1
70.0322265625	0.2	COHERENT	1	0.602745316312394	0	0	180	LEFT	149.0	1
71.43212890625	0.2	COHERENT	1	0.63032193295021	0	0	180	LEFT	153.0	1
72.76220703125	0.2	RANDOM	0	0.617192395505299	0	0	0	NONE	157.0	1
73.98193359375	0.2	COHERENT	1	0.628254011182435	0	0	180	LEFT	161.0	1
n/a	0.2	RANDOM	0	0.789016138905936	1	0	0	NONE	n/a	1
76.921875	0.2	COHERENT	1	0.554953413655312	0	0	0	RIGHT	164.0	1
78.181640625	0.2	RANDOM	0	0.738668235441764	0	0	0	NONE	168.0	1
79.57177734375	0.2	COHERENT	1	0.548466822095179	0	0	0	RIGHT	172.0	1
80.9716796875	0.2	RANDOM	0	0.669429228237277	0	0	0	NONE	176.0	1
82.37158203125	0.2	RANDOM	0	0.784222882787617	0	0	0	NONE	180.0	1
83.771484375	0.2	RANDOM	0	0.842952947611593	0	0	0	NONE	184.0	1
85.47119140625	0.2	COHERENT	1	0.569458446574572	0	0	0	RIGHT	187.0	1
86.81103515625	0.2	RANDOM	0	0.794599316387576	0	0	0	NONE	191.0	1
88.4609375	0.2	RANDOM	0	0.609397317467483	0	0	0	NONE	194.0	1
89.91064453125	0.2	RANDOM	0	0.738942308273181	0	0	0	NONE	198.0	1
91.41064453125	0.2	RANDOM	0	0.729989363076129	0	0	0	NONE	202.0	1
n/a	0.2	RANDOM	0	0.727753013292386	1	0	0	NONE	n/a	1
94.1005859375	0.2	COHERENT	1	0.623689551546704	0	0	180	LEFT	206.0	1
95.50048828125	0.2	COHERENT	1	0.664503161497123	0	0	180	LEFT	210.0	1
96.8203125	0.2	RANDOM	0	0.698254868415461	0	0	0	NONE	214.0	1
98.13037109375	0.2	COHERENT	1	0.703224098608189	0	0	0	RIGHT	218.0	1
99.490234375	0.2	COHERENT	1	0.647973672104854	0	0	0	RIGHT	222.0	1
100.8701171875	0.2	COHERENT	1	0.634716153515001	0	0	180	LEFT	226.0	1
102.2099609375	0.2	RANDOM	0	0.588704215046164	0	0	0	NONE	230.0	1
103.4697265625	0.2	RANDOM	0	0.713434518930626	0	0	0	NONE	234.0	1
105.01953125	0.2	RANDOM	0	0.83908544190308	0	0	0	NONE	237.0	1
106.6796875	0.2	COHERENT	1	0.63012513175363	0	0	0	RIGHT	240.0	1
107.9892578125	0.2	RANDOM	0	0.597931233074632	0	0	0	NONE	244.0	1
109.33935546875	0.2	COHERENT	1	0.579686373750519	0	0	0	RIGHT	248.0	1
110.609375	0.2	RANDOM	0	0.963504244507021	0	0	0	NONE	252.0	1
n/a	0.2	RANDOM	0	0.574380589365319	1	0	0	NONE	n/a	1
n/a	0.2	COHERENT	1	0.608753487787908	1	0	180	LEFT	n/a	1
115.1787109375	0.2	RANDOM	0	0.629801556781786	0	0	0	NONE	256.0	1
116.548828125	0.2	RANDOM	0	0.949734801332852	0	0	0	NONE	260.0	1
118.3388671875	0.2	COHERENT	1	0.704600197766922	0	0	180	LEFT	263.0	1
119.66845703125	0.2	COHERENT	1	0.813250757321839	0	0	0	RIGHT	267.0	1
121.3681640625	0.2	RANDOM	0	0.609029069831195	0	0	0	NONE	270.0	1
122.6884765625	0.2	RANDOM	0	0.778681661387964	0	0	0	NONE	274.0	1
124.16796875	0.2	COHERENT	1	0.537683203198867	0	0	180	LEFT	278.0	1
125.60791015625	0.2	RANDOM	0	0.549477390199172	0	0	0	NONE	282.0	1
126.97802734375	0.2	COHERENT	1	0.564448769508999	0	0	0	RIGHT	286.0	1
128.177734375	0.2	COHERENT	1	0.83302807012933	0	0	0	RIGHT	290.0	1
129.677734375	0.2	COHERENT	1	0.642987840584283	0	0	0	RIGHT	294.0	1
131.02783203125	0.2	RANDOM	0	0.68789865825056	0	0	0	NONE	298.0	1
132.3076171875	0.2	RANDOM	0	0.778678944807325	0	0	0	NONE	302.0	1
133.82763671875	0.2	COHERENT	1	0.684482104975359	0	0	180	LEFT	305.0	1
135.3271484375	0.2	COHERENT	1	0.674422002131905	0	0	180	LEFT	309.0	1
136.6669921875	0.2	COHERENT	1	0.758159703566889	0	0	180	LEFT	313.0	1
138.21728515625	0.2	RANDOM	0	0.599965348501428	0	0	0	NONE	316.0	1
139.5869140625	0.2	COHERENT	1	0.604869984436846	0	0	0	RIGHT	320.0	1
141.046875	0.2	COHERENT	1	0.669628746014496	0	0	0	RIGHT	324.0	1
142.48681640625	0.2	RANDOM	0	0.664424380649507	0	0	0	NONE	328.0	1
143.7568359375	0.2	COHERENT	1	0.677968045763919	0	0	180	LEFT	332.0	1
145.056640625	0.2	RANDOM	0	0.65299995049736	0	0	0	NONE	336.0	1
146.42626953125	0.2	RANDOM	0	0.887915380314553	0	0	0	NONE	340.0	1
147.90625	0.2	RANDOM	0	0.788681093924424	0	0	0	NONE	344.0	1
149.2861328125	0.2	COHERENT	1	0.738459662395144	0	0	180	LEFT	348.0	1
150.65625	0.2	RANDOM	0	0.713297180672271	0	0	0	NONE	352.0	1
152.17578125	0.2	COHERENT	1	0.669182924900269	0	0	0	RIGHT	355.0	1
153.49609375	0.2	RANDOM	0	0.688004604906382	0	0	0	NONE	359.0	1
154.9658203125	0.2	RANDOM	0	0.784824756383387	0	0	0	NONE	363.0	1
156.61572265625	0.2	RANDOM	0	0.614528033303941	0	0	0	NONE	366.0	1
157.96533203125	0.2	RANDOM	0	0.704412753683755	0	0	0	NONE	370.0	1
159.265625	0.2	COHERENT	1	0.848194137738574	0	0	180	LEFT	374.0	1
160.96533203125	0.2	COHERENT	1	0.709043618630858	0	0	0	RIGHT	377.0	1
162.5654296875	0.2	COHERENT	1	0.619921653806159	0	0	0	RIGHT	380.0	1
163.9052734375	0.2	RANDOM	0	0.758653215768391	0	0	0	NONE	384.0	1
165.384765625	0.2	COHERENT	1	0.74440354145554	0	0	0	RIGHT	388.0	1
166.85498046875	0.2	COHERENT	1	0.744196175778598	0	0	0	RIGHT	392.0	1
168.1845703125	0.2	RANDOM	0	n/a	0	1	0	NONE	396.0	0
169.79443359375	0.2	RANDOM	0	0.620333064895021	0	0	0	NONE	399.0	1
171.00439453125	0.2	RANDOM	0	0.707693477911562	0	0	0	NONE	403.0	1
172.45458984375	0.2	RANDOM	0	0.739538145022379	0	0	0	NONE	407.0	1
173.91455078125	0.2	COHERENT	1	0.608438062558889	0	0	0	RIGHT	411.0	1
175.3642578125	0.2	COHERENT	1	0.569200069544422	0	0	0	RIGHT	415.0	1
176.77392578125	0.2	COHERENT	1	0.640000205252363	0	0	180	LEFT	419.0	1
178.18408203125	0.2	COHERENT	1	0.639909350712514	0	0	0	RIGHT	423.0	1
179.53369140625	0.2	RANDOM	0	0.604672881398983	0	0	0	NONE	427.0	1
180.99365234375	0.2	COHERENT	1	0.609469457783234	0	0	180	LEFT	431.0	1
182.23388671875	0.2	COHERENT	1	0.703225909662251	0	0	0	RIGHT	435.0	1
183.6337890625	0.2	COHERENT	1	0.728162311484084	0	0	0	RIGHT	439.0	1
185.18359375	0.2	RANDOM	0	0.624961213261486	0	0	0	NONE	442.0	1
186.47314453125	0.2	RANDOM	0	0.717759013918112	0	0	0	NONE	446.0	1
188.00341796875	0.2	COHERENT	1	0.614795163761301	0	0	0	RIGHT	449.0	1
189.47314453125	0.2	RANDOM	0	0.609410598529394	0	0	0	NONE	453.0	1
190.84326171875	0.2	RANDOM	0	0.629199683186926	0	0	0	NONE	457.0	1
192.35302734375	0.2	COHERENT	1	0.599005791750642	0	0	0	RIGHT	460.0	1
193.66259765625	0.2	COHERENT	1	0.687767054996584	0	0	180	LEFT	464.0	1
195.2626953125	0.2	RANDOM	0	0.559672718404727	0	0	0	NONE	467.0	1
196.66259765625	0.2	COHERENT	1	0.529076169306791	0	0	180	LEFT	471.0	1
197.84228515625	0.2	RANDOM	0	0.638257669512313	0	0	0	NONE	475.0	1
199.38232421875	0.2	RANDOM	0	0.57003073962187	0	0	0	NONE	478.0	1
200.6923828125	0.2	COHERENT	1	0.549723391693988	0	0	180	LEFT	482.0	1
202.13232421875	0.2	COHERENT	1	0.504711758690064	0	0	180	LEFT	486.0	1
203.4521484375	0.2	COHERENT	1	0.464519642086998	0	0	180	LEFT	490.0	1
204.751953125	0.2	RANDOM	0	0.544433604951337	0	0	0	NONE	494.0	1
206.03173828125	0.2	RANDOM	0	0.649265557255603	0	0	0	NONE	498.0	1
207.28173828125	0.2	COHERENT	1	0.638014988282521	0	0	180	LEFT	502.0	1
208.75146484375	0.2	RANDOM	0	0.814897307203864	0	0	0	NONE	506.0	1
210.3916015625	0.2	COHERENT	1	0.764428666811	0	0	0	RIGHT	509.0	1
211.75146484375	0.2	RANDOM	0	0.858226169246336	0	0	0	NONE	513.0	1
213.271484375	0.2	COHERENT	1	0.998974641623136	0	0	180	LEFT	516.0	1
215.14111328125	0.2	COHERENT	1	0.64276870305639	0	0	0	RIGHT	518.0	1
216.6611328125	0.2	RANDOM	0	0.634915369449118	0	0	0	NONE	521.0	1
218.19091796875	0.2	COHERENT	1	0.629673273793742	0	0	0	RIGHT	524.0	1
219.48095703125	0.2	RANDOM	0	0.78851176038097	0	0	0	NONE	528.0	1
220.9609375	0.2	RANDOM	0	0.69837077586817	0	0	0	NONE	532.0	1
222.55078125	0.2	RANDOM	0	0.64401953764991	0	0	0	NONE	535.0	1
224.08056640625	0.2	COHERENT	1	0.579935997353459	0	0	0	RIGHT	538.0	1
225.55029296875	0.2	RANDOM	0	0.564714390755398	0	0	0	NONE	542.0	1
226.72021484375	0.2	COHERENT	1	0.838257186564078	0	0	180	LEFT	546.0	1
228.30029296875	0.2	COHERENT	1	0.689386439069494	0	0	0	RIGHT	549.0	1
281.27587890625	0.2	RANDOM	0	0.579123437814815	0	0	0	NONE	551.0	1
282.6259765625	0.2	COHERENT	1	0.434276550352479	0	0	180	LEFT	555.0	1
283.65576171875	0.2	COHERENT	1	0.658217295082068	0	0	180	LEFT	559.0	1
285.2255859375	0.2	COHERENT	1	0.618991677603844	0	0	180	LEFT	562.0	1
286.5654296875	0.2	RANDOM	0	0.534819926905584	0	0	0	NONE	566.0	1
287.9853515625	0.2	RANDOM	0	0.524746844842412	0	0	0	NONE	570.0	1
289.33544921875	0.2	RANDOM	0	0.49456653631114	0	0	0	NONE	574.0	1
290.71533203125	0.2	COHERENT	1	0.639049401929697	0	0	0	RIGHT	578.0	1
292.18505859375	0.2	RANDOM	0	0.514244241149754	0	0	0	NONE	582.0	1
293.43505859375	0.2	RANDOM	0	0.553999893752007	0	0	0	NONE	586.0	1
294.8349609375	0.2	COHERENT	1	0.490785055665583	0	0	0	RIGHT	590.0	1
295.97509765625	0.2	RANDOM	0	0.578576499522569	0	0	0	NONE	594.0	1
297.3046875	0.2	COHERENT	1	0.489469626814753	0	0	0	RIGHT	598.0	1
298.474609375	0.2	RANDOM	0	0.553263096637238	0	0	0	NONE	602.0	1
299.9248046875	0.2	COHERENT	1	0.569235385096363	0	0	180	LEFT	606.0	1
301.14453125	0.2	COHERENT	1	0.598000958651028	0	0	180	LEFT	610.0	1
302.62451171875	0.2	RANDOM	0	0.524909236012718	0	0	0	NONE	614.0	1
304.01416015625	0.2	COHERENT	1	0.534701604714428	0	0	0	RIGHT	618.0	1
305.3642578125	0.2	COHERENT	1	n/a	0	1	0	RIGHT	622.0	0
307.1142578125	0.2	RANDOM	0	0.588851514101407	0	0	0	NONE	625.0	1
308.43408203125	0.2	RANDOM	0	0.875030938837881	0	0	0	NONE	629.0	1
310.19384765625	0.2	COHERENT	1	0.489906090816476	0	0	180	LEFT	632.0	1
311.3134765625	0.2	COHERENT	1	n/a	0	1	180	LEFT	636.0	0
313.11376953125	0.2	COHERENT	1	0.693134415216264	0	0	180	LEFT	638.0	1
314.43359375	0.2	RANDOM	0	0.643145402276787	0	0	0	NONE	642.0	1
315.8232421875	0.2	RANDOM	0	0.620149544762171	0	0	0	NONE	646.0	1
317.283203125	0.2	COHERENT	1	0.57990520943622	0	0	0	RIGHT	650.0	1
n/a	0.2	COHERENT	1	0.568771755285525	1	0	180	LEFT	n/a	1
320.123046875	0.2	RANDOM	0	0.554501555695424	0	0	0	NONE	654.0	1
321.4931640625	0.2	COHERENT	1	0.614432952972493	0	0	180	LEFT	658.0	1
322.95263671875	0.2	RANDOM	0	0.519250597950304	0	0	0	NONE	662.0	1
324.12255859375	0.2	COHERENT	1	0.608007333560636	0	0	0	RIGHT	666.0	1
325.5126953125	0.2	RANDOM	0	0.564958883038344	0	0	0	NONE	670.0	1
326.72265625	0.2	COHERENT	1	0.667709934355116	0	0	180	LEFT	674.0	1
328.2421875	0.2	RANDOM	0	0.529496333822863	0	0	0	NONE	677.0	1
329.662109375	0.2	COHERENT	1	0.564300866771191	0	0	180	LEFT	681.0	1
330.96240234375	0.2	RANDOM	0	0.529269650237438	0	0	0	NONE	685.0	1
332.33203125	0.2	RANDOM	0	0.484967648539168	0	0	0	NONE	689.0	1
333.61181640625	0.2	RANDOM	0	0.529810249840921	0	0	0	NONE	693.0	1
334.76171875	0.2	COHERENT	1	0.712414895556321	0	0	0	RIGHT	697.0	1
336.20166015625	0.2	RANDOM	0	0.524304343994118	0	0	0	NONE	701.0	1
337.6318359375	0.2	RANDOM	0	0.529277498138072	0	0	0	NONE	705.0	1
339.0517578125	0.2	RANDOM	0	0.459195445319892	0	0	0	NONE	709.0	1
340.12158203125	0.2	COHERENT	1	0.557985721650766	0	0	0	RIGHT	713.0	1
341.47119140625	0.2	RANDOM	0	0.529882993841966	0	0	0	NONE	717.0	1
342.75146484375	0.2	RANDOM	0	0.599722365429443	0	0	0	NONE	721.0	1
344.01123046875	0.2	RANDOM	0	0.708465590579181	0	0	0	NONE	725.0	1
345.44091796875	0.2	RANDOM	0	0.614409107428401	0	0	0	NONE	729.0	1
346.9111328125	0.2	RANDOM	0	0.639042157713448	0	0	0	NONE	733.0	1
348.24072265625	0.2	RANDOM	0	0.527986216671707	0	0	0	NONE	737.0	1
349.560546875	0.2	RANDOM	0	0.594733515485132	0	0	0	NONE	741.0	1
351.03076171875	0.2	RANDOM	0	0.554557094682423	0	0	0	NONE	745.0	1
352.33056640625	0.2	COHERENT	1	0.639350640570228	0	0	180	LEFT	749.0	1
353.6103515625	0.2	RANDOM	0	0.578244774807899	0	0	0	NONE	753.0	1
355.10009765625	0.2	COHERENT	1	0.609009450079611	0	0	180	LEFT	757.0	1
356.5703125	0.2	COHERENT	1	0.549784062000981	0	0	180	LEFT	761.0	1
358.0	0.2	RANDOM	0	0.459586029288403	0	0	0	NONE	765.0	1
359.22021484375	0.2	RANDOM	0	0.59948843762777	0	0	0	NONE	769.0	1
360.52001953125	0.2	RANDOM	0	0.618302269733249	0	0	0	NONE	773.0	1
361.86962890625	0.2	COHERENT	1	0.55380792203232	0	0	0	RIGHT	777.0	1
363.28955078125	0.2	COHERENT	1	0.574499213398667	0	0	0	RIGHT	781.0	1
364.61962890625	0.2	COHERENT	1	0.688948465855901	0	0	0	RIGHT	785.0	1
366.15966796875	0.2	RANDOM	0	0.589585292792435	0	0	0	NONE	788.0	1
367.62939453125	0.2	COHERENT	1	0.524465225952554	0	0	0	RIGHT	792.0	1
368.92919921875	0.2	RANDOM	0	0.614243697834354	0	0	0	NONE	796.0	1
370.43896484375	0.2	RANDOM	0	0.509052855005393	0	0	0	NONE	799.0	1
371.64892578125	0.2	RANDOM	0	0.577818875287448	0	0	0	NONE	803.0	1
373.02880859375	0.2	RANDOM	0	0.609749567460312	0	0	0	NONE	807.0	1
374.2587890625	0.2	COHERENT	1	0.793572146955739	0	0	0	RIGHT	811.0	1
375.728515625	0.2	COHERENT	1	0.763453112416755	0	0	0	RIGHT	815.0	1
377.1484375	0.2	COHERENT	1	0.838248131294677	0	0	180	LEFT	819.0	1
378.6884765625	0.2	COHERENT	1	0.848011221290108	0	0	180	LEFT	822.0	1
380.1884765625	0.2	COHERENT	1	0.897742460884729	0	0	0	RIGHT	826.0	1
381.76806640625	0.2	COHERENT	1	0.853283803019622	0	0	0	RIGHT	829.0	1
383.3681640625	0.2	RANDOM	0	0.849206215054437	0	0	0	NONE	832.0	1
384.98779296875	0.2	COHERENT	1	0.793974804617392	0	0	180	LEFT	835.0	1
386.4580078125	0.2	RANDOM	0	0.773125347873247	0	0	0	NONE	839.0	1
388.10791015625	0.2	COHERENT	1	0.624976607219651	0	0	0	RIGHT	842.0	1
389.5078125	0.2	RANDOM	0	0.784545250389783	0	0	0	NONE	846.0	1
391.04736328125	0.2	RANDOM	0	0.61006921848184	0	0	0	NONE	849.0	1
392.3076171875	0.2	COHERENT	1	0.667247511913956	0	0	0	RIGHT	853.0	1
393.87744140625	0.2	COHERENT	1	0.81900749414126	0	0	180	LEFT	856.0	1
395.46728515625	0.2	COHERENT	1	0.624784937343975	0	0	180	LEFT	859.0	1
396.89697265625	0.2	RANDOM	0	0.599343553311883	0	0	0	NONE	863.0	1
398.19677734375	0.2	COHERENT	1	0.71847951154632	0	0	0	RIGHT	867.0	1
399.6669921875	0.2	COHERENT	1	0.659271026638635	0	0	180	LEFT	871.0	1
401.03662109375	0.2	RANDOM	0	0.678039280552184	0	0	0	NONE	875.0	1
402.38671875	0.2	RANDOM	0	0.733219981479124	0	0	0	NONE	879.0	1
403.91650390625	0.2	COHERENT	1	0.589763983449302	0	0	0	RIGHT	882.0	1
405.1064453125	0.2	COHERENT	1	0.61855340254715	0	0	180	LEFT	886.0	1
406.6064453125	0.2	RANDOM	0	0.504495941428104	0	0	0	NONE	890.0	1
407.80615234375	0.2	COHERENT	1	0.568259830703028	0	0	0	RIGHT	894.0	1
409.1259765625	0.2	RANDOM	0	0.559033416359853	0	0	0	NONE	898.0	1
410.40625	0.2	RANDOM	0	0.634870998626866	0	0	0	NONE	902.0	1
411.94580078125	0.2	COHERENT	1	0.638727939853197	0	0	0	RIGHT	905.0	1
413.32568359375	0.2	RANDOM	0	0.519520143145201	0	0	0	NONE	909.0	1
414.57568359375	0.2	RANDOM	0	0.664351032964987	0	0	0	NONE	913.0	1
416.095703125	0.2	RANDOM	0	0.519260860588474	0	0	0	NONE	916.0	1
417.515625	0.2	COHERENT	1	0.700009176006461	0	0	180	LEFT	920.0	1
419.015625	0.2	RANDOM	0	0.580645024973819	0	0	0	NONE	924.0	1
420.365234375	0.2	COHERENT	1	0.79356339352853	0	0	180	LEFT	928.0	1
421.8349609375	0.2	RANDOM	0	0.553521775508671	0	0	0	NONE	932.0	1
423.1552734375	0.2	COHERENT	1	0.629263070074558	0	0	0	RIGHT	936.0	1
424.51513671875	0.2	RANDOM	0	0.768004592832767	0	0	0	NONE	940.0	1
425.97509765625	0.2	RANDOM	0	0.793813620815854	0	0	0	NONE	944.0	1
427.384765625	0.2	RANDOM	0	0.873704341821394	0	0	0	NONE	948.0	1
429.08447265625	0.2	COHERENT	1	0.794118179722318	0	0	0	RIGHT	951.0	1
430.79443359375	0.2	COHERENT	1	0.880290843189869	0	0	180	LEFT	954.0	1
432.404296875	0.2	RANDOM	0	0.739640469570077	0	0	0	NONE	957.0	1
433.92431640625	0.2	COHERENT	1	0.803813355195416	0	0	180	LEFT	960.0	1
435.51416015625	0.2	COHERENT	1	0.834570182566495	0	0	0	RIGHT	963.0	1
436.994140625	0.2	COHERENT	1	0.808498249918557	0	0	180	LEFT	967.0	1
438.48388671875	0.2	COHERENT	1	0.843262335994041	0	0	180	LEFT	971.0	1
439.98388671875	0.2	COHERENT	1	0.837857245483065	0	0	180	LEFT	975.0	1
441.5634765625	0.2	COHERENT	1	0.789950642742951	0	0	180	LEFT	978.0	1
443.03369140625	0.2	RANDOM	0	0.683746515230268	0	0	0	NONE	982.0	1
444.51318359375	0.2	COHERENT	1	0.840599181162361	0	0	0	RIGHT	986.0	1
446.033203125	0.2	RANDOM	0	0.742290645182038	0	0	0	NONE	989.0	1
447.623046875	0.2	COHERENT	1	0.669074563505092	0	0	0	RIGHT	992.0	1
448.98291015625	0.2	COHERENT	1	0.6587373694083	0	0	0	RIGHT	996.0	1
450.52294921875	0.2	RANDOM	0	0.734807370265116	0	0	0	NONE	999.0	1
452.052734375	0.2	RANDOM	0	0.819563185860716	0	0	0	NONE	1002.0	1
453.72265625	0.2	COHERENT	1	0.799332807725477	0	0	180	LEFT	1005.0	1
455.37255859375	0.2	RANDOM	0	0.679071883145298	0	0	0	NONE	1008.0	1
456.8125	0.2	COHERENT	1	0.859996172639512	0	0	180	LEFT	1012.0	1
458.54248046875	0.2	RANDOM	0	0.674744067892789	0	0	0	NONE	1015.0	1
460.1123046875	0.2	RANDOM	0	0.699504797482405	0	0	0	NONE	1018.0	1
461.7021484375	0.2	COHERENT	1	0.674214938298064	0	0	0	RIGHT	1021.0	1
463.10205078125	0.2	RANDOM	0	0.68387600558799	0	0	0	NONE	1025.0	1
464.40185546875	0.2	COHERENT	1	0.793929226426371	0	0	180	LEFT	1029.0	1
466.07177734375	0.2	COHERENT	1	0.634776521979802	0	0	180	LEFT	1032.0	1
467.4814453125	0.2	RANDOM	0	0.714593291614619	0	0	0	NONE	1036.0	1
468.92138671875	0.2	COHERENT	1	0.704263039890975	0	0	0	RIGHT	1040.0	1
470.29150390625	0.2	COHERENT	1	0.738227243805341	0	0	0	RIGHT	1044.0	1
471.87109375	0.2	COHERENT	1	0.680054078071407	0	0	0	RIGHT	1047.0	1
473.27099609375	0.2	COHERENT	1	0.714853781541024	0	0	180	LEFT	1051.0	1
474.7109375	0.2	RANDOM	0	0.644567683311834	0	0	0	NONE	1055.0	1
476.11083984375	0.2	RANDOM	0	0.619521712726055	0	0	0	NONE	1059.0	1
477.380859375	0.2	COHERENT	1	0.878226543531127	0	0	180	LEFT	1063.0	1
478.890625	0.2	RANDOM	0	0.863063494343805	0	0	0	NONE	1066.0	1
480.4404296875	0.2	RANDOM	0	0.837974662147644	0	0	0	NONE	1069.0	1
482.060546875	0.2	COHERENT	1	0.89470954920489	0	0	0	RIGHT	1072.0	1
483.8603515625	0.2	RANDOM	0	0.639504881998619	0	0	0	NONE	1075.0	1
485.25048828125	0.2	COHERENT	1	n/a	0	1	0	RIGHT	1079.0	0
486.7001953125	0.2	COHERENT	1	0.863073455140693	0	0	180	LEFT	1083.0	1
488.4501953125	0.2	COHERENT	1	0.699963899657632	0	0	0	RIGHT	1086.0	1
490.0400390625	0.2	COHERENT	1	0.834576219413066	0	0	0	RIGHT	1089.0	1
491.56982421875	0.2	COHERENT	1	1.06842644766584	0	0	180	LEFT	1092.0	1
493.23974609375	0.2	RANDOM	0	0.648351578695838	0	0	0	NONE	1094.0	1
494.53955078125	0.2	RANDOM	0	0.738061532369102	0	0	0	NONE	1098.0	1
546.275390625	0.2	RANDOM	0	0.730096517101629	0	0	0	NONE	1100.0	1
547.66552734375	0.2	RANDOM	0	0.608281708234244	0	0	0	NONE	1104.0	1
549.0654296875	0.2	COHERENT	1	0.489045538347455	0	0	180	LEFT	1108.0	1
550.28515625	0.2	COHERENT	1	0.484907581917469	0	0	0	RIGHT	1112.0	1
551.53515625	0.2	COHERENT	1	0.544797324952924	0	0	180	LEFT	1116.0	1
552.71484375	0.2	COHERENT	1	0.663553263700123	0	0	0	RIGHT	1120.0	1
554.26513671875	0.2	COHERENT	1	0.679344446765754	0	0	180	LEFT	1123.0	1
n/a	0.2	RANDOM	0	0.744135807313796	1	0	0	NONE	n/a	1
n/a	0.2	RANDOM	0	0.7749007844277	1	0	0	NONE	n/a	1
558.90478515625	0.2	RANDOM	0	0.644869827478942	0	0	0	NONE	1126.0	1
560.17431640625	0.2	COHERENT	1	0.773574791094688	0	0	0	RIGHT	1130.0	1
561.6943359375	0.2	COHERENT	1	0.699413641100364	0	0	180	LEFT	1133.0	1
563.07421875	0.2	RANDOM	0	0.643352466112447	0	0	0	NONE	1137.0	1
564.59423828125	0.2	COHERENT	1	0.614038143210564	0	0	180	LEFT	1140.0	1
566.1142578125	0.2	RANDOM	0	0.51980628966885	0	0	0	NONE	1143.0	1
567.494140625	0.2	RANDOM	0	0.575140930181078	0	0	0	NONE	1147.0	1
568.833984375	0.2	RANDOM	0	0.56904703548571	0	0	0	NONE	1151.0	1
570.263671875	0.2	COHERENT	1	0.603331795949998	0	0	0	RIGHT	1155.0	1
571.4833984375	0.2	COHERENT	1	0.648107690097277	0	0	180	LEFT	1159.0	1
