onset	duration	trial_type	trial_type_id	response_time	bad_epoch	outliers	event_num	response_accuracy
14.044921875	0.2	FACES	1	0.446477620806945	0	0	1.0	1
15.3447265625	0.2	SCRAMBLED	0	0.518146156883631	0	0	9.0	1
16.6044921875	0.2	SCRAMBLED	0	0.68505047407325	0	0	17.0	1
18.21435546875	0.2	FACES	1	0.587819515193587	0	0	23.0	1
19.6142578125	0.2	FACES	1	0.556774730243887	0	0	31.0	1
21.0341796875	0.2	FACES	1	0.430354109341351	0	0	39.0	1
22.2041015625	0.2	FACES	1	0.496312694160224	0	0	47.0	1
23.4541015625	0.2	FACES	1	0.444023039020976	0	0	55.0	1
24.55419921875	0.2	FACES	1	0.479898206694088	0	0	63.0	1
25.75390625	0.2	SCRAMBLED	0	0.476005346231432	0	0	71.0	1
27.15380859375	0.2	SCRAMBLED	0	0.385716157135903	0	0	79.0	1
28.37353515625	0.2	SCRAMBLED	0	0.405802254641458	0	0	87.0	1
29.513671875	0.2	SCRAMBLED	0	0.520462796725951	0	0	95.0	1
30.8935546875	0.2	SCRAMBLED	0	0.416270750150034	0	0	103.0	1
n/a	0.2	FACES	1	0.500991853878986	1	0	n/a	1
33.43310546875	0.2	FACES	1	0.575968279994413	0	0	111.0	1
34.7431640625	0.2	FACES	1	0.449732386595315	0	0	119.0	1
36.1533203125	0.2	SCRAMBLED	0	0.410555969415327	0	0	127.0	1
37.3828125	0.2	FACES	1	0.526297408864593	0	0	135.0	1
38.712890625	0.2	SCRAMBLED	0	0.456964528697426	0	0	143.0	1
39.90283203125	0.2	SCRAMBLED	0	0.604903790776916	0	0	151.0	1
41.28271484375	0.2	FACES	1	0.48892449957566	0	0	159.0	1
42.552734375	0.2	SCRAMBLED	0	0.55349098759234	0	0	167.0	1
44.04248046875	0.2	FACES	1	0.367425115938204	0	0	175.0	1
45.05224609375	0.2	FACES	1	0.632373555231425	0	0	183.0	1
46.5224609375	0.2	SCRAMBLED	0	0.525209569125764	0	0	191.0	1
47.822265625	0.2	FACES	1	0.556031896282548	0	0	199.0	1
49.2919921875	0.2	FACES	1	0.70590506213739	0	0	207.0	1
50.82177734375	0.2	SCRAMBLED	0	0.50555238956531	0	0	213.0	1
52.24169921875	0.2	SCRAMBLED	0	0.466558888833788	0	0	221.0	1
53.431640625	0.2	SCRAMBLED	0	0.567127921984138	0	0	229.0	1
54.66162109375	0.2	SCRAMBLED	0	0.642856841014691	0	0	237.0	1
56.25146484375	0.2	FACES	1	0.669516158827719	0	0	243.0	1
57.63134765625	0.2	FACES	1	0.473823026222817	0	0	251.0	1
58.78125	0.2	SCRAMBLED	0	0.611687998870366	0	0	259.0	1
60.17138671875	0.2	FACES	1	1.02008700303213	0	0	267.0	1
62.12109375	0.2	FACES	1	0.59584308787089	0	0	271.0	1
63.40087890625	0.2	FACES	1	0.629844418392167	0	0	279.0	1
64.87109375	0.2	FACES	1	0.54164910950476	0	0	287.0	1
66.3408203125	0.2	FACES	1	0.566746695128131	0	0	295.0	1
67.71044921875	0.2	SCRAMBLED	0	0.610484553521019	0	0	303.0	1
69.2705078125	0.2	FACES	1	0.511334782981976	0	0	309.0	1
70.54052734375	0.2	FACES	1	0.539790968153284	0	0	317.0	1
71.79052734375	0.2	SCRAMBLED	0	0.579966483428507	0	0	325.0	1
73.23046875	0.2	SCRAMBLED	0	0.579769078547542	0	0	333.0	1
74.5400390625	0.2	SCRAMBLED	0	0.660372449281567	0	0	341.0	1
75.85986328125	0.2	FACES	1	0.690989221813652	0	0	349.0	1
77.5498046875	0.2	SCRAMBLED	0	0.540249466644127	0	0	355.0	1
79.0498046875	0.2	SCRAMBLED	0	0.568031939747925	0	0	362.0	1
80.419921875	0.2	FACES	1	0.633838999719046	0	0	370.0	1
81.7294921875	0.2	SCRAMBLED	0	0.872608352339739	0	0	378.0	1
83.37939453125	0.2	FACES	1	0.428527057750216	0	0	384.0	1
84.71923828125	0.2	FACES	1	0.484296954894489	0	0	392.0	1
85.96923828125	0.2	FACES	1	0.607073735250196	0	0	400.0	1
87.5390625	0.2	SCRAMBLED	0	0.509844587423686	0	0	406.0	1
88.7890625	0.2	SCRAMBLED	0	0.632685962037613	0	0	414.0	1
90.119140625	0.2	FACES	1	0.592542140207115	0	0	422.0	1
91.62890625	0.2	SCRAMBLED	0	0.529453472212481	0	0	428.0	1
