onset	duration	trial_type
0.0	30.018	bimanual
30.018	31.952	rest
61.97	30.002	right
91.972	31.969	rest
123.941	30.018	left
153.959	31.986	rest
185.945	30.002	right
215.947	31.985	rest
247.932	30.002	left
277.934	31.986	rest
309.92	30.018	bimanual
339.938	31.969	rest
371.907	30.002	bimanual
401.909	31.986	rest
433.895	30.018	left
463.913	31.969	rest
495.882	30.018	right
525.9	31.969	rest
557.869	30.002	left
587.871	31.97	rest
619.841	30.017	bimanual
649.858	31.986	rest
681.844	30.002	right
711.846	8.154	rest
