onset	duration	sample	value
92.509765625	n/a	94731	3111
92.509765625	n/a	94731	1211
92.509765625	n/a	94731	3200
92.509765625	n/a	94731	3310
92.509765625	n/a	94731	4230
92.5146484375	n/a	94736	2621
95.5146484375	n/a	97808	2622
100.78515625	n/a	103205	4210
109.4619140625	n/a	112090	1121
111.138671875	n/a	113807	4311
111.26171875	n/a	113933	1122
111.373046875	n/a	114047	4230
112.548828125	n/a	115251	4210
114.85546875	n/a	117613	4312
121.30078125	n/a	124213	1121
123.4345703125	n/a	126398	4311
123.6015625	n/a	126569	1122
126.423828125	n/a	129459	4312
132.462890625	n/a	135643	1121
134.36328125	n/a	137589	4311
134.5068359375	n/a	137736	1122
137.2783203125	n/a	140574	4312
141.7021484375	n/a	145104	3240
142.263671875	n/a	145679	2621
145.1826171875	n/a	148668	4220
146.20703125	n/a	149717	4210
149.763671875	n/a	153359	2622
167.9453125	n/a	171977	4220
169.2099609375	n/a	173272	4210
180.53515625	n/a	184869	3240
181.263671875	n/a	185615	2241
194.53515625	n/a	199205	1111
196.2109375	n/a	200921	4311
196.2890625	n/a	201001	4220
196.3330078125	n/a	201046	1112
197.595703125	n/a	202339	4210
200.53515625	n/a	205349	4312
205.962890625	n/a	210907	4411
208.263671875	n/a	213263	2242
209.4130859375	n/a	214440	4411
220.17578125	n/a	225461	3240
220.2626953125	n/a	225550	2711
223.076171875	n/a	228431	1111
224.7314453125	n/a	230126	4311
224.8525390625	n/a	230250	1112
228.0126953125	n/a	233486	2712
228.107421875	n/a	233583	4312
250.5546875	n/a	256569	1111
251.9658203125	n/a	258014	4311
252.0654296875	n/a	258116	1112
257.2880859375	n/a	263464	4312
260.4365234375	n/a	266688	3240
260.7626953125	n/a	267022	2621
268.7626953125	n/a	275214	2622
277.96875	n/a	284641	1121
279.5458984375	n/a	286256	4311
279.6572265625	n/a	286370	1122
284.2578125	n/a	291081	4312
300.697265625	n/a	307915	3240
302.51171875	n/a	309773	2221
305.748046875	n/a	313087	1121
307.958984375	n/a	315351	4311
308.1259765625	n/a	315522	1122
308.9375	n/a	316353	4230
309.09765625	n/a	316517	4210
312.1689453125	n/a	319662	4312
321.76171875	n/a	329485	2811
333.146484375	n/a	341143	1121
334.935546875	n/a	342975	4311
335.068359375	n/a	343111	1122
336.01171875	n/a	344077	2812
337.51171875	n/a	345613	2222
339.5595703125	n/a	347710	4312
