onset	duration	trial_type	value	sample
0.662109375	0.0	Response_button	255	339
1.12109375	0.0	Block_start	203	574
1.6953125	0.0	Visual_Cue	17	868
3.02734375	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Non_Target	70	1550
4.677734375	0.0	Visual_Cue	17	2395
5.890625	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	40	3016
6.009765625	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	50	3077
7.66015625	0.0	Auditory_Cue	16	3922
8.880859375	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_Target_and_Auditory_non_Target	21	4547
9.0078125	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_Target_and_Auditory_non_Target	31	4612
9.958984375	0.0	Response_button	255	5099
10.658203125	0.0	Auditory_Cue	16	5457
11.87109375	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Non_Target	60	6078
12.7109375	0.0	Response_button	255	6508
13.625	0.0	Visual_Cue	17	6976
14.841796875	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_Target	43	7599
14.955078125	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_Target	53	7657
15.75	0.0	Response_button	255	8064
16.60546875	0.0	Visual_Cue	17	8502
17.841796875	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_Target	43	9135
17.955078125	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_Target	53	9193
19.60546875	0.0	Auditory_Cue	16	10038
20.8203125	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Target	62	10660
21.23046875	0.0	Response_button	255	10870
22.5703125	0.0	Auditory_Cue	16	11556
23.791015625	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_Target_and_Auditory_non_Target	21	12181
23.919921875	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_Target_and_Auditory_non_Target	31	12247
24.56640625	0.0	Response_button	255	12578
25.5703125	0.0	Visual_Cue	17	13092
26.78125	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	40	13712
26.900390625	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	50	13773
27.302734375	0.0	Response_button	255	13979
28.55078125	0.0	Visual_Cue	17	14618
29.8828125	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Non_Target	70	15300
33.615234375	0.0	Visual_Cue	17	17211
34.947265625	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Non_Target	70	17893
36.59765625	0.0	Auditory_Cue	16	18738
37.810546875	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	20	19359
37.927734375	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	30	19419
38.326171875	0.0	Response_button	255	19623
39.578125	0.0	Visual_Cue	17	20264
40.80078125	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	40	20890
40.927734375	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	50	20955
42.111328125	0.0	Response_button	255	21561
42.578125	0.0	Visual_Cue	17	21800
43.91015625	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Non_Target	70	22482
45.560546875	0.0	Visual_Cue	17	23327
46.78125	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_Target_and_Auditory_non_Target	41	23952
46.908203125	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_Target_and_Auditory_non_Target	51	24017
47.662109375	0.0	Response_button	255	24403
48.55859375	0.0	Auditory_Cue	16	24862
49.779296875	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_Target_and_Auditory_non_Target	21	25487
49.90625	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_Target_and_Auditory_non_Target	31	25552
51.556640625	0.0	Auditory_Cue	16	26397
52.76953125	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	20	27018
52.888671875	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	30	27079
54.5390625	0.0	Auditory_Cue	16	27924
55.759765625	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	20	28549
55.888671875	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	30	28615
56.181640625	0.0	Response_button	255	28765
57.5390625	0.0	Visual_Cue	17	29460
58.853515625	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Target	72	30133
60.50390625	0.0	Visual_Cue	17	30978
61.818359375	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Target	72	31651
62.375	0.0	Response_button	255	31936
63.46875	0.0	Auditory_Cue	16	32496
64.689453125	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Target	62	33121
65.59765625	0.0	Response_button	255	33586
66.451171875	0.0	Auditory_Cue	16	34023
67.669921875	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	20	34647
67.783203125	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	30	34705
69.43359375	0.0	Auditory_Cue	16	35550
70.650390625	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Target	62	36173
71.92578125	0.0	Response_button	255	36826
72.3984375	0.0	Visual_Cue	17	37068
73.62890625	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	40	37698
73.748046875	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	50	37759
74.4296875	0.0	Response_button	255	38108
75.3984375	0.0	Auditory_Cue	16	38604
76.609375	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Non_Target	60	39224
77.21484375	0.0	Response_button	255	39534
80.4453125	0.0	Visual_Cue	17	41188
81.66015625	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	40	41810
81.775390625	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	50	41869
83.42578125	0.0	Visual_Cue	17	42714
84.7578125	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Non_Target	70	43396
86.408203125	0.0	Visual_Cue	17	44241
87.740234375	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Non_Target	70	44923
89.390625	0.0	Auditory_Cue	16	45768
90.609375	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Non_Target	60	46392
92.35546875	0.0	Auditory_Cue	16	47286
93.5703125	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	20	47908
93.6875	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	30	47968
95.337890625	0.0	Visual_Cue	17	48813
96.669921875	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Non_Target	70	49495
97.58203125	0.0	Response_button	255	49962
98.3203125	0.0	Auditory_Cue	16	50340
99.5390625	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Non_Target	60	50964
100.615234375	0.0	Response_button	255	51515
101.287109375	0.0	Auditory_Cue	16	51859
102.5	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Target	62	52480
103.501953125	0.0	Response_button	255	52993
104.251953125	0.0	Visual_Cue	17	53377
105.56640625	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Non_Target	70	54050
107.216796875	0.0	Auditory_Cue	16	54895
108.439453125	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Non_Target	60	55521
109.703125	0.0	Response_button	255	56168
110.19921875	0.0	Auditory_Cue	16	56422
111.419921875	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_Target_and_Auditory_non_Target	21	57047
111.546875	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_Target_and_Auditory_non_Target	31	57112
112.765625	0.0	Response_button	255	57736
113.197265625	0.0	Auditory_Cue	16	57957
114.419921875	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Non_Target	60	58583
115.791015625	0.0	Response_button	255	59285
116.1796875	0.0	Visual_Cue	17	59484
117.49609375	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Non_Target	70	60158
119.146484375	0.0	Auditory_Cue	16	61003
120.359375	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	20	61624
120.478515625	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	30	61685
122.126953125	0.0	Visual_Cue	17	62529
123.458984375	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Non_Target	70	63211
127.19140625	0.0	Visual_Cue	17	65122
128.5234375	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Non_Target	70	65804
130.173828125	0.0	Auditory_Cue	16	66649
131.388671875	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_Target	23	67271
131.505859375	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_Target	33	67331
131.974609375	0.0	Response_button	255	67571
133.154296875	0.0	Visual_Cue	17	68175
134.486328125	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Non_Target	70	68857
134.87109375	0.0	Response_button	255	69054
136.13671875	0.0	Auditory_Cue	16	69702
137.349609375	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	20	70323
137.46875	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	30	70384
139.119140625	0.0	Visual_Cue	17	71229
140.337890625	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	40	71853
140.46875	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	50	71920
142.119140625	0.0	Visual_Cue	17	72765
143.337890625	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_Target	43	73389
143.466796875	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_Target	53	73455
144.09375	0.0	Response_button	255	73776
145.1171875	0.0	Visual_Cue	17	74300
146.337890625	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_Target_and_Auditory_non_Target	41	74925
146.46484375	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_Target_and_Auditory_non_Target	51	74990
147.134765625	0.0	Response_button	255	75333
148.115234375	0.0	Auditory_Cue	16	75835
149.328125	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	20	76456
149.447265625	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	30	76517
151.09765625	0.0	Auditory_Cue	16	77362
152.318359375	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Non_Target	60	77987
153.455078125	0.0	Response_button	255	78569
154.080078125	0.0	Auditory_Cue	16	78889
155.298828125	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	20	79513
155.412109375	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	30	79571
156.23046875	0.0	Response_button	255	79990
157.791015625	0.0	Response_button	255	80789
158.255859375	0.0	Block_start	203	81027
158.830078125	0.0	Visual_Cue	17	81321
160.162109375	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Non_Target	70	82003
160.7421875	0.0	Response_button	255	82300
161.8125	0.0	Visual_Cue	17	82848
163.14453125	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Non_Target	70	83530
163.75	0.0	Response_button	255	83840
164.794921875	0.0	Visual_Cue	17	84375
166.0078125	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_Target	43	84996
166.125	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_Target	53	85056
166.630859375	0.0	Response_button	255	85315
167.775390625	0.0	Auditory_Cue	16	85901
168.998046875	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	20	86527
169.125	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	30	86592
169.57421875	0.0	Response_button	255	86822
170.775390625	0.0	Auditory_Cue	16	87437
171.98828125	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Non_Target	60	88058
173.740234375	0.0	Visual_Cue	17	88955
174.95703125	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	40	89578
175.072265625	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	50	89637
175.767578125	0.0	Response_button	255	89993
176.72265625	0.0	Auditory_Cue	16	90482
177.9375	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Non_Target	60	91104
179.6875	0.0	Auditory_Cue	16	92000
180.908203125	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Target	62	92625
182.18359375	0.0	Response_button	255	93278
182.654296875	0.0	Visual_Cue	17	93519
183.96875	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Non_Target	70	94192
185.619140625	0.0	Visual_Cue	17	95037
186.951171875	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Non_Target	70	95719
190.681640625	0.0	Visual_Cue	17	97629
191.896484375	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	40	98251
192.013671875	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	50	98311
193.302734375	0.0	Response_button	255	98971
193.6640625	0.0	Auditory_Cue	16	99156
194.876953125	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Non_Target	60	99777
196.62890625	0.0	Auditory_Cue	16	100674
197.84765625	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Non_Target	60	101298
198.58984375	0.0	Response_button	255	101678
199.595703125	0.0	Visual_Cue	17	102193
200.806640625	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	40	102813
200.927734375	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	50	102875
202.578125	0.0	Auditory_Cue	16	103720
203.806640625	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Non_Target	60	104349
205.560546875	0.0	Auditory_Cue	16	105247
206.77734375	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Non_Target	60	105870
208.20703125	0.0	Response_button	255	106602
208.525390625	0.0	Visual_Cue	17	106765
209.736328125	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	40	107385
209.857421875	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	50	107447
211.03125	0.0	Response_button	255	108048
211.5078125	0.0	Auditory_Cue	16	108292
212.7265625	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	20	108916
212.85546875	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	30	108982
214.505859375	0.0	Visual_Cue	17	109827
215.7265625	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_Target_and_Auditory_non_Target	41	110452
215.85546875	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_Target_and_Auditory_non_Target	51	110518
216.607421875	0.0	Response_button	255	110903
217.50390625	0.0	Visual_Cue	17	111362
218.716796875	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	40	111983
218.8359375	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	50	112044
220.486328125	0.0	Visual_Cue	17	112889
221.818359375	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Non_Target	70	113571
223.46875	0.0	Auditory_Cue	16	114416
224.685546875	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	20	115039
224.818359375	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	30	115107
226.46875	0.0	Visual_Cue	17	115952
227.685546875	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_Target_and_Auditory_non_Target	41	116575
227.81640625	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_Target_and_Auditory_non_Target	51	116642
229.466796875	0.0	Visual_Cue	17	117487
230.798828125	0.0	Visual_Cue_trial_Visual_S2_Unisensory_Non_Target	70	118169
232.44921875	0.0	Auditory_Cue	16	119014
233.666015625	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Target	62	119637
234.486328125	0.0	Response_button	255	120057
237.49609375	0.0	Auditory_Cue	16	121598
238.716796875	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_Target_and_Auditory_non_Target	21	122223
238.84375	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_Target_and_Auditory_non_Target	31	122288
240.095703125	0.0	Response_button	255	122929
240.494140625	0.0	Auditory_Cue	16	123133
241.70703125	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_Target	23	123754
241.826171875	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_Target	33	123815
243.4765625	0.0	Visual_Cue	17	124660
244.6953125	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	40	125284
244.82421875	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	50	125350
245.294921875	0.0	Response_button	255	125591
246.474609375	0.0	Visual_Cue	17	126195
247.6953125	0.0	Visual_Cue_trial_Auditory_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	40	126820
247.82421875	0.0	Visual_Cue_trial_Visual_S2_Bisensory_Visual_non_Target_and_Auditory_non_Target	50	126886
249.474609375	0.0	Auditory_Cue	16	127731
250.685546875	0.0	Auditory_Cue_trial_Auditory_S2_Bisensory_Visual_Target_and_Auditory_non_Target	21	128351
250.8046875	0.0	Auditory_Cue_trial_Visual_S2_Bisensory_Visual_Target_and_Auditory_non_Target	31	128412
252.455078125	0.0	Auditory_Cue	16	129257
253.67578125	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Target	62	129882
254.775390625	0.0	Response_button	255	130445
255.4375	0.0	Auditory_Cue	16	130784
256.65625	0.0	Auditory_Cue_trial_Auditory_S2_Unisensory_Target	62	131408
257.990234375	0.0	Response_button	255	132091
