onset	duration	trial_type	value	sample
0.009765625	0.0	Response_button	1	5
0.546875	0.0	Face_upright	21	280
1.73046875	0.0	Face_inverted	22	886
2.962890625	0.0	Face_upright	21	1517
4.197265625	0.0	Face_upright	21	2149
4.41796875	0.0	Response_button	1	2262
5.478515625	0.0	Face_upright	21	2805
6.64453125	0.0	Face_upright_shadow	121	3402
6.947265625	0.0	Response_button	1	3557
7.794921875	0.0	Face_inverted	22	3991
8.994140625	0.0	Face_inverted	22	4605
10.259765625	0.0	Face_inverted_shadow	122	5253
10.611328125	0.0	Response_button	1	5433
11.41015625	0.0	Face_upright	21	5842
12.54296875	0.0	Face_upright	21	6422
13.80859375	0.0	Face_upright	21	7070
14.974609375	0.0	Face_inverted	22	7667
15.234375	0.0	Response_button	1	7800
16.2421875	0.0	Face_upright	21	8316
16.513671875	0.0	Response_button	1	8455
17.408203125	0.0	Face_upright_shadow	121	8913
17.8671875	0.0	Response_button	1	9148
18.541015625	0.0	Face_inverted	22	9493
19.83984375	0.0	Face_inverted	22	10158
21.123046875	0.0	Face_inverted	22	10815
22.2734375	0.0	Face_upright	21	11404
23.521484375	0.0	Face_upright	21	12043
24.671875	0.0	Face_inverted	22	12632
25.970703125	0.0	Face_inverted	22	13297
27.220703125	0.0	Face_inverted	22	13937
28.4375	0.0	Face_inverted_shadow	122	14560
28.818359375	0.0	Response_button	1	14755
29.603515625	0.0	Face_upright	21	15157
30.802734375	0.0	Face_inverted	22	15771
32.03515625	0.0	Face_inverted	22	16402
33.3359375	0.0	Face_inverted_shadow	122	17068
34.06640625	0.0	Response_button	1	17442
34.46875	0.0	Face_upright	21	17648
38.845703125	0.0	Face_upright	21	19889
40.095703125	0.0	Face_upright	21	20529
41.3125	0.0	Face_upright	21	21152
42.4609375	0.0	Face_inverted	22	21740
43.7109375	0.0	Face_inverted	22	22380
44.861328125	0.0	Face_inverted	22	22969
46.16015625	0.0	Face_inverted_shadow	122	23634
46.42578125	0.0	Response_button	1	23770
47.443359375	0.0	Face_upright	21	24291
48.576171875	0.0	Face_inverted	22	24871
