onset	duration	sample	value
0.015016	n/a	15.016	63
2.035016	n/a	2035.016	14
3.073016	n/a	3073.016	20
8.031016	n/a	8031.016	49
11.081016	n/a	11081.016	1
11.581016	n/a	11581.016	48
14.149016	n/a	14149.016	5
16.154016	n/a	16154.016	15
17.165016	n/a	17165.016	21
22.165016	n/a	22165.016	49
27.066016	n/a	27066.016	2
27.566016	n/a	27566.016	48
30.599016	n/a	30599.016	6
32.599016	n/a	32599.016	12
33.613016	n/a	33613.016	18
38.617016	n/a	38617.016	49
41.283016	n/a	41283.016	3
41.783016	n/a	41783.016	48
45.383016	n/a	45383.016	6
47.385016	n/a	47385.016	17
48.397016	n/a	48397.016	23
53.400016	n/a	53400.016	49
55.084016	n/a	55084.016	1
55.585016	n/a	55585.016	48
57.634016	n/a	57634.016	5
59.634016	n/a	59634.016	16
60.649016	n/a	60649.016	22
65.651016	n/a	65651.016	49
68.068016	n/a	68068.016	2
68.568016	n/a	68568.016	48
70.951016	n/a	70951.016	3
72.951016	n/a	72951.016	16
73.966016	n/a	73966.016	22
78.968016	n/a	78968.016	49
81.735016	n/a	81735.016	3
82.235016	n/a	82235.016	48
92.820016	n/a	92820.016	4
94.820016	n/a	94820.016	17
95.835016	n/a	95835.016	23
100.836016	n/a	100836.016	49
102.687016	n/a	102687.016	1
103.187016	n/a	103187.016	48
105.820016	n/a	105820.016	5
107.820016	n/a	107820.016	13
108.836016	n/a	108836.016	19
113.844016	n/a	113844.016	49
115.853016	n/a	115853.016	1
116.354016	n/a	116354.016	48
118.337016	n/a	118337.016	5
120.342016	n/a	120342.016	15
121.352016	n/a	121352.016	21
126.355016	n/a	126355.016	49
129.088016	n/a	129088.016	2
129.589016	n/a	129589.016	48
131.172016	n/a	131172.016	6
133.173016	n/a	133173.016	17
134.184016	n/a	134184.016	23
139.189016	n/a	139189.016	49
141.223016	n/a	141223.016	3
141.723016	n/a	141723.016	48
144.790016	n/a	144790.016	7
146.789016	n/a	146789.016	13
147.806016	n/a	147806.016	19
152.806016	n/a	152806.016	49
155.806016	n/a	155806.016	5
156.308016	n/a	156308.016	48
158.356016	n/a	158356.016	3
160.359016	n/a	160359.016	15
161.370016	n/a	161370.016	21
166.374016	n/a	166374.016	49
168.674016	n/a	168674.016	2
